rhoc,R,M,Lambda
224000000000000.0,19.32000339999992,0.15719798223324252,20582274.321622774
250314055757575.8,16.420017899999934,0.19486165089673899,7334407.2937799515
276628111515151.66,14.88002559999994,0.23847648942062905,2881664.6157463286
302942167272727.5,13.980030099999944,0.28724467631561124,1233239.549282968
329256223030303.3,13.420032899999947,0.3410308406126588,564519.0188775128
355570278787879.1,13.240033799999948,0.36775145766641193,399668.7039375201
381884334545455.0,13.200033999999947,0.37653384600080514,357774.93114803574
408198390303030.8,13.120034399999948,0.3866202973053399,314243.2423683492
434512446060606.6,12.940035299999948,0.4125101920035052,224077.01920384323
460826501818182.44,12.72003639999995,0.4456159524138056,148172.03706800236
487140557575758.25,12.520037399999952,0.4829913876948254,96077.56570343976
513454613333334.1,12.340038299999952,0.5245656635332819,61705.252792064166
539768669090909.94,12.180039099999952,0.5700182695418924,39590.12065318057
566082724848485.8,12.060039699999953,0.6183904850295537,25659.889832013712
592396780606061.6,11.960040199999954,0.6691220195333356,16865.19274541667
618710836363637.5,11.880040599999955,0.722097627472932,11229.10635451214
645024892121213.2,11.820040899999954,0.7769355419685628,7581.1101561597225
671338947878789.0,11.760041199999954,0.833775194505797,5174.346749523327
697653003636364.9,11.720041399999955,0.8925714042896853,3565.6934903679085
723967059393940.8,11.680041599999955,0.9532357978653816,2478.461617128265
750281115151516.5,11.640041799999954,1.0161547463947171,1731.7766516857384
776595170909092.4,11.620041899999956,1.0808318002688448,1218.3136572447092
802909226666668.2,11.580042099999956,1.1472827562088685,862.0745567188875
829223282424244.0,11.560042199999955,1.2151306296458415,613.8543402751973
855537338181819.9,11.540042299999955,1.283662504075731,440.8180459307657
881851393939395.8,11.520042399999955,1.3520771701040397,319.89243130403753
908165449696971.5,11.500042499999957,1.418990881644784,235.6426769615588
934479505454547.4,11.480042599999956,1.483002652855849,176.8972698643907
960793561212123.2,11.460042699999956,1.5428639776326367,135.8053021576166
987107616969699.0,11.420042899999956,1.5976318766563515,106.81728566326694
1013421672727274.9,11.400042999999956,1.6468953416225465,86.10080449623906
1039735728484850.6,11.380043099999956,1.6906949547617074,71.02072236234419
1066049784242426.5,11.360043199999957,1.7294123716404497,59.81871506222783
1092363840000002.4,11.340043299999957,1.7635517736926014,51.3073588524602
1118677895757578.1,11.300043499999957,1.7936814866219521,44.71038884190722
1144991951515154.0,11.280043599999956,1.8203141608148365,39.46971782706494
1171306007272729.8,11.260043699999956,1.8439573365744089,35.24436847643703
1197620063030305.5,11.220043899999958,1.8650501159813362,31.76754864800398
1223934118787881.5,11.200043999999957,1.8839400520147485,28.864791192632072
1250248174545457.2,11.180044099999957,1.9009513140480643,26.39997900697375
1276562230303033.0,11.140044299999957,1.9163454420689208,24.274393375741923
1302876286060609.0,11.120044399999957,1.9303700586970571,22.41666124654565
1329190341818184.8,11.080044599999958,1.943243224273148,20.772381712960133
1355504397575760.5,11.060044699999958,1.955143665962131,19.298270357882203
1381818453333336.5,11.020044899999958,1.9662627265415793,17.949783872190125
1408132509090912.2,11.000044999999957,1.9764476149041188,16.734591660988844
1434446564848488.0,10.960045199999959,1.985663245328545,15.651050874964136
1460760620606064.0,10.920045399999958,1.9939655708311248,14.683500931108792
1487074676363639.8,10.900045499999958,2.001421423544347,13.81160555203941
1513388732121215.5,10.860045699999958,2.0081053369067825,13.025159011441676
1539702787878791.5,10.82004589999996,2.0140667443128266,12.315930314665161
1566016843636367.2,10.80004599999996,2.0193573045637145,11.66901337371607
1592330899393943.0,10.760046199999959,2.0240361615357227,11.081163594226851
1618644955151519.0,10.72004639999996,2.0281344746837484,10.545450107487481
1644959010909094.8,10.68004659999996,2.0317009511908433,10.053797684111789
1671273066666670.5,10.66004669999996,2.0347632352842786,9.603934328627739
1697587122424246.5,10.62004689999996,2.037368189633479,9.189681055643966
1723901178181822.2,10.60004699999996,2.0395407124148437,8.8077852496997
1750215233939398.0,10.56004719999996,2.0413098464353694,8.454372108596473
1776529289696973.8,10.52004739999996,2.0427091380002924,8.128025154454253
1802843345454549.8,10.50004749999996,2.0437522601904843,7.825805157183457
1829157401212125.5,10.46004769999996,2.044477075260221,7.544787584640813
1855471456969701.2,10.42004789999996,2.044896805561118,7.283443271242653
1881785512727277.2,10.400047999999959,2.0450373175008045,7.040242934512559
