rhoc,R,M,Lambda
224000000000000.0,19.999999999999915,0.11780699575614044,88736224.10173061
238840404040404.03,19.999999999999915,0.1303935035743794,46866925.61075399
253680808080808.1,19.999999999999915,0.14525224525679056,25116925.196089655
268521212121212.12,18.400007999999925,0.16262734196448594,13779233.299679562
283361616161616.2,16.68001659999993,0.18246933430265802,7765233.418264538
298202020202020.2,15.460022699999938,0.2047069847477954,4480910.058725491
313042424242424.25,14.580027099999942,0.2294802677995665,2633156.1526902686
327882828282828.25,13.940030299999945,0.2569662151757228,1569865.3485730384
342723232323232.3,13.440032799999948,0.28721262024743427,949477.8199634796
357563636363636.4,13.080034599999948,0.32029643008308256,582121.7467253461
372404040404040.4,12.820035899999949,0.3565351190765347,360454.9618817137
387244444444444.44,12.60003699999995,0.39670896371983955,223698.08941823913
402084848484848.5,12.460037699999951,0.4403018730721694,140320.44180125382
416925252525252.5,12.360038199999952,0.4863384350318674,89804.74835455781
431765656565656.56,12.300038499999951,0.5336453603028662,59078.513054118695
446606060606060.6,12.260038699999953,0.5817401280985168,39907.58433355545
461446464646464.6,12.240038799999953,0.6304110930789797,27605.633486146588
476286868686868.7,12.240038799999953,0.6799522402811244,19438.764882009415
491127272727272.75,12.240038799999953,0.7308100169000247,13858.481912319681
505967676767676.75,12.260038699999953,0.782928430498971,9989.908674038508
520808080808080.8,12.260038699999953,0.8359628004274793,7285.170817318424
535648484848484.9,12.280038599999951,0.8900002681181947,5365.435589180044
550488888888888.9,12.300038499999951,0.9445485747198865,3995.423735454985
565329292929293.0,12.340038299999952,0.9998375858536952,3000.744974406611
580169696969697.0,12.360038199999952,1.0560706998679859,2268.419092905313
595010101010101.0,12.380038099999952,1.1126854052586665,1729.1426539587922
609850505050505.0,12.400037999999952,1.169463872602842,1329.1138881216484
624690909090909.1,12.42003789999995,1.2261842140448225,1030.1576404507769
639531313131313.1,12.440037799999951,1.2826585391982956,804.9534771471136
654371717171717.2,12.460037699999951,1.3390224435670581,633.1798532906453
669212121212121.2,12.480037599999951,1.3948843782503564,501.8390129473963
684052525252525.2,12.500037499999952,1.4498574872901209,400.9714089129544
698892929292929.2,12.520037399999952,1.5034830264707026,323.3656321144542
713733333333333.4,12.520037399999952,1.5553796777677367,263.3645884361455
728573737373737.4,12.54003729999995,1.605943556447959,216.1399285165512
743414141414141.5,12.54003729999995,1.6549604005913339,178.76118267910027
758254545454545.5,12.54003729999995,1.7022354301570413,149.01965754786013
773094949494949.5,12.54003729999995,1.7476057645317067,125.23302014012917
787935353535353.5,12.54003729999995,1.7911797105720397,106.00254946628696
802775757575757.6,12.520037399999952,1.8329431636504672,90.34215584610288
817616161616161.6,12.520037399999952,1.87295022393586,77.49018178280163
832456565656565.6,12.520037399999952,1.9112047582120182,66.87321596018833
847296969696969.8,12.500037499999952,1.947845244226553,58.0202298726371
862137373737373.8,12.480037599999951,1.9828567222049562,50.600706389644735
876977777777777.8,12.480037599999951,2.016265749377015,44.35205424504762
891818181818181.9,12.460037699999951,2.0479364103863156,39.08575659226709
906658585858585.9,12.440037799999951,2.0778777587707733,34.6304717250913
921498989898989.9,12.42003789999995,2.10620760079343,30.832982660033437
936339393939394.0,12.400037999999952,2.132959780296475,27.578055895566038
951179797979798.0,12.380038099999952,2.158196505722126,24.783436594112906
966020202020202.0,12.360038199999952,2.1819732267957037,22.361240205204986
980860606060606.1,12.320038399999952,2.2043446843250525,20.26058078496018
995701010101010.1,12.300038499999951,2.2254273572653176,18.421040460573096
1010541414141414.1,12.280038599999951,2.245125251139825,16.82115292801118
1025381818181818.2,12.260038699999953,2.2636343461943866,15.409434058870332
1040222222222222.2,12.220038899999953,2.2810355254334738,14.160206521615041
1055062626262626.2,12.200038999999952,2.2972505217852452,13.056959703477698
1069903030303030.4,12.160039199999952,2.31242996274955,12.07415087770902
1084743434343434.4,12.140039299999954,2.326675380876237,11.194186118840712
1099583838383838.4,12.120039399999953,2.3398824771766527,10.41173107154161
1114424242424242.5,12.080039599999953,2.352222786186332,9.706938591074412
1129264646464646.5,12.060039699999953,2.3637490597113735,9.068464033313212
1144105050505050.5,12.020039899999952,2.3744009486027213,8.49523985539881
1158945454545454.5,12.000039999999954,2.3842943698731114,7.975935187694361
1173785858585858.5,11.960040199999954,2.393487849216025,7.502367410161509
