rhoc,R,M,Lambda
224000000000000.0,19.999999999999915,0.10389709021161644,202114547.13642246
246888888888890.78,19.999999999999915,0.11124723026731963,120360087.34171084
269777777777781.53,19.999999999999915,0.11992383907208572,69433152.74777624
292666666666672.3,19.999999999999915,0.13901369226691057,25985291.018684376
315555555555563.06,18.080009599999926,0.16155562607752982,11041887.451139586
338444444444453.9,15.620021899999937,0.19068795126457308,4765004.650986871
361333333333344.6,14.040029799999944,0.22806154429225586,2042042.7509025123
384222222222235.4,13.140034299999948,0.26931654305394526,957411.3706110987
407111111111126.1,12.58003709999995,0.3120345779427842,494994.51408857387
430000000000016.94,12.240038799999953,0.3553930574104235,276916.75168384745
452888888888907.7,12.020039899999952,0.39897907858712833,164852.8959465635
475777777777798.5,11.860040699999955,0.4422532350564862,103468.71739174351
498666666666689.25,11.760041199999954,0.48696048279173026,66576.16603883955
521555555555580.0,11.680041599999955,0.5335088633546737,43587.57988893929
544444444444470.75,11.620041899999956,0.5815901873796855,29039.893239083965
567333333333361.5,11.580042099999956,0.6286467749985706,20025.25502067507
590222222222252.2,11.560042199999955,0.6745856175167012,14221.508655537895
613111111111143.0,11.540042299999955,0.71925676841078,10364.17328068219
636000000000033.9,11.520042399999955,0.7626246613207931,7724.5181601400545
658888888888924.6,11.500042499999957,0.8048985297986445,5862.607769045165
681777777777815.4,11.480042599999956,0.8474250981178041,4483.888394387523
704666666666706.2,11.480042599999956,0.890358302413704,3449.5052273284473
727555555555597.0,11.460042699999956,0.9314553457439756,2702.643184699753
750444444444487.8,11.440042799999956,0.9711134121249526,2147.7871327766366
773333333333378.5,11.440042799999956,1.0090396650326647,1731.7866242520863
796222222222269.2,11.420042899999956,1.0453695091530508,1414.203634196484
819111111111160.0,11.400042999999956,1.0814078019930924,1160.0550949481906
842000000000050.8,11.400042999999956,1.1171981111936469,955.287230938218
864888888888941.5,11.380043099999956,1.1521535772241014,791.8899230082798
887777777777832.4,11.360043199999957,1.1860458846478075,661.3713532544793
910666666666723.1,11.340043299999957,1.2189668883686857,555.9622495820495
933555555555613.9,11.320043399999957,1.2503422727336355,471.6034388732788
956444444444504.6,11.300043499999957,1.2800075592170859,403.8956323937367
979333333333395.4,11.260043699999956,1.3088156870814762,347.54155273943525
1002222222222286.1,11.240043799999958,1.337807506381274,298.7842681523573
1025111111111176.9,11.220043899999958,1.3669726811765366,256.6229278113841
1048000000000067.8,11.180044099999957,1.3953959570094887,221.23541255243225
1070888888888958.5,11.160044199999957,1.4223717186238065,192.11674289955818
1093777777777849.2,11.140044299999957,1.448004345728313,167.93390638861172
1116666666666740.0,11.100044499999958,1.4727232204947882,147.40988692108266
1139555555555630.8,11.080044599999958,1.4968235086271913,129.71378767659633
1162444444444521.5,11.040044799999958,1.5203053434054137,114.4145186579811
1185333333333412.5,11.000044999999957,1.5430370041381012,101.2246869499298
1208222222222303.0,10.980045099999959,1.5649085942499323,89.87477735205675
1231111111111194.0,10.940045299999959,1.58595922824805,80.0594627670565
1254000000000084.5,10.900045499999958,1.6062491983015228,71.52542889435367
1276888888888975.5,10.880045599999958,1.6257026620259825,64.10902805447967
1299777777777866.0,10.84004579999996,1.6443433114319663,57.640457126330475
1322666666666757.0,10.80004599999996,1.6621831393658588,51.98956979603287
1345555555555647.8,10.760046199999959,1.6792379872187588,47.03082611897594
1368444444444538.5,10.740046299999959,1.6956471950220715,42.63758015104825
1391333333333429.2,10.70004649999996,1.7112182142528658,38.781751245519544
1414222222222320.0,10.66004669999996,1.725995322854798,35.38469448606599
1437111111111210.8,10.62004689999996,1.7400255229481634,32.37920404730406
1460000000000101.5,10.60004699999996,1.7534831284186887,29.68157926792525
1482888888888992.2,10.56004719999996,1.7662147114135858,27.28330013458971
1505777777777883.0,10.52004739999996,1.778225194164385,25.15103102407536
1528666666666773.8,10.48004759999996,1.7896940514467228,23.22605544696873
1551555555555664.8,10.44004779999996,1.8004892968101736,21.504952163722706
1574444444444555.5,10.42004789999996,1.810589209964384,19.970846984264412
1597333333333446.2,10.38004809999996,1.8201060426957638,18.584782051573846
1620222222222337.0,10.34004829999996,1.8290464351147264,17.336057420050974
1643111111111227.8,10.32004839999996,1.8373667242880853,16.21367057605564
1666000000000118.5,10.28004859999996,1.8452489819731674,15.186492878199518
1688888888889009.2,10.240048799999961,1.8525978922575128,14.25503884481988
1711777777777900.0,10.20004899999996,1.8594387786323914,13.409235606069524
1734666666666790.8,10.18004909999996,1.8658699056567072,12.629714690483965
1757555555555681.5,10.14004929999996,1.871788832879323,11.923827255919623
1780444444444572.2,10.120049399999962,1.8773243885761348,11.275164110620565
1803333333333463.0,10.080049599999962,1.8824144009144947,10.682649860431065
1826222222222353.8,10.040049799999961,1.887069820642738,10.140955091735536
1849111111111244.8,10.020049899999961,1.8913886648250975,9.639566690907984
1872000000000135.5,9.980050099999962,1.8953243596444054,9.182225099864247
1894888888889026.2,9.960050199999962,1.898936985330161,8.754698649330852
1917777777777917.0,9.920050399999962,1.902197176201555,8.363487730219054
1940666666666807.8,9.900050499999962,1.9051534895707218,7.99890647333022
1963555555555698.5,9.860050699999963,1.9078187727027955,7.662681523099543
1986444444444589.2,9.840050799999963,1.9102151011227961,7.349040223805346
2009333333333480.0,9.800050999999963,1.9123274103679901,7.057968884684489
2032222222222370.8,9.780051099999962,1.9141749147191012,6.786470547059308
2055111111111261.5,9.740051299999962,1.915810780391011,6.533189225699762
2078000000000152.2,9.720051399999964,1.9172048815723983,6.297000383727342
2100888888889043.0,9.700051499999963,1.9183973601014903,6.075568353779703
