pressurec2,energy_densityc2,baryon_density
1.112594075392044764e-21,9.989957986420199276e+00,9.999999999999998224e+00
1.426828154060748197e-07,1.022265752781648018e+01,1.023293345021969891e+01
1.479838791326525011e-07,1.046077742003819999e+01,1.047129269966252352e+01
1.534818921313150442e-07,1.070444392119179966e+01,1.071520413334179977e+01
1.591841716156962216e-07,1.095378623035749932e+01,1.096479708020056698e+01
1.650983066542831211e-07,1.120893655609443940e+01,1.122020388168557226e+01
1.712321682705794422e-07,1.147003018654153017e+01,1.148155996191852068e+01
1.775939199185201913e-07,1.173720556115119074e+01,1.174900389950192547e+01
1.841920283470753846e-07,1.201060434409392030e+01,1.202267750099749399e+01
1.910352748685052897e-07,1.229037149937284923e+01,1.230272587611610646e+01
1.981327670452620194e-07,1.257665536768785053e+01,1.258929751465919722e+01
2.054939508110918612e-07,1.286960774509011074e+01,1.288254436525238411e+01
2.131286230424715136e-07,1.316938396346884055e+01,1.318262191591304244e+01
2.210469445971062306e-07,1.347614297291275953e+01,1.348968927649459104e+01
2.292594538368465328e-07,1.379004742599009958e+01,1.380390926305114618e+01
2.377770806530199693e-07,1.411126376399183080e+01,1.412544848416746568e+01
2.466111610128303643e-07,1.443996230518328971e+01,1.445447742929924217e+01
2.557734520462231655e-07,1.477631733511251078e+01,1.479117055917218693e+01
2.652761476932426838e-07,1.512050719902109996e+01,1.513570639828579267e+01
2.751318949327454727e-07,1.547271439640820923e+01,1.548826762957230230e+01
2.853538106140536774e-07,1.583312567779709923e+01,1.584904119126054134e+01
2.959554989139503356e-07,1.620193214375566981e+01,1.621821837599598481e+01
3.069510694422505055e-07,1.657932934622365906e+01,1.659599493226971489e+01
3.183551560200463096e-07,1.696551739219989940e+01,1.698257116820993318e+01
3.301829361556140530e-07,1.736070104984496965e+01,1.737815205779120831e+01
3.424501512439064900e-07,1.776508985705520871e+01,1.778294734951760603e+01
3.551731275165124699e-07,1.817889823256582105e+01,1.819717167763745280e+01
3.683687977699659584e-07,1.860234558964202023e+01,1.862104467594868495e+01
3.820547239013218729e-07,1.903565645241826942e+01,1.905479109425505868e+01
3.962491202809905297e-07,1.947906057494759935e+01,1.949864091753511275e+01
4.109708779939413209e-07,1.993279306302391163e+01,1.995282948788675270e+01
4.262395899815285197e-07,2.039709449884189851e+01,2.041759762931263822e+01
4.420755771174132669e-07,2.087221106856080866e+01,2.089319177541198513e+01
4.584999152522720267e-07,2.135839469283952141e+01,2.137986410004683435e+01
4.755344632632955466e-07,2.185590316041221826e+01,2.187787265105206203e+01
4.932018921458021934e-07,2.236500026477554925e+01,2.238748148705974117e+01
5.115257151856879349e-07,2.288595594405962075e+01,2.290896081751078839e+01
5.305303192528647647e-07,2.341904642415710924e+01,2.344258714592785608e+01
5.502409972573397260e-07,2.396455436518628090e+01,2.398864341652555154e+01
5.706839818111236346e-07,2.452276901136566067e+01,2.454741916423569492e+01
5.918864801407795007e-07,2.509398634437978970e+01,2.511921066822715787e+01
6.138767102970623611e-07,2.567850924031732163e+01,2.570432110900171807e+01
6.366839387098544251e-07,2.627664763026485062e+01,2.630306072914920890e+01
6.603385191383656080e-07,2.688871866464137028e+01,2.691574699784710134e+01
6.848719330684533267e-07,2.751504688136092014e+01,2.754270477919220994e+01
7.103168316107745632e-07,2.815596437791132090e+01,2.818426650445220005e+01
7.367070789556495956e-07,2.881181098744312052e+01,2.884077234833156567e+01
7.640777974423169516e-07,2.948293445895829024e+01,2.951257040934133613e+01
7.924654143026750895e-07,3.016969064169711956e+01,3.020001689437130565e+01
8.219077101416763558e-07,3.087244367381989107e+01,3.090347630756122399e+01
8.524438692189036821e-07,3.159156617548358881e+01,3.162332164357151854e+01
8.841145315982463661e-07,3.232743944641602241e+01,3.235993458535596545e+01
9.169618472350816627e-07,3.308045366809202648e+01,3.311370570654104739e+01
9.510295320729478105e-07,3.385100811061924020e+01,3.388503467851947448e+01
9.863629262243601538e-07,3.463951134444263147e+01,3.467433048236765103e+01
1.023009054313211406e-06,3.544638145698061749e+01,3.548201162569925771e+01
1.061016688059057953e-06,3.627204627430722184e+01,3.630850636457020642e+01
1.100436411186584765e-06,3.711694358799797300e+01,3.715425293055255906e+01
1.141320686746640331e-06,3.798152138725981075e+01,3.801969976309744936e+01
1.183723926938436023e-06,3.886623809646808780e+01,3.890530574731099023e+01
1.227702565525828739e-06,3.977156281823658190e+01,3.981154045726834312e+01
1.273315132944078564e-06,4.069797558214945354e+01,4.073888440499561625e+01
1.320622334197025395e-06,4.164596759928696201e+01,4.168782929525131919e+01
1.369687129648364750e-06,4.261604152267999979e+01,4.265887828624261147e+01
1.420574818814541109e-06,4.360871171383141132e+01,4.365254625641428277e+01
1.473353127270786754e-06,4.462450451544553687e+01,4.466936007745244552e+01
1.528092296785958309e-06,4.566395853051056264e+01,4.570985889364716570e+01
1.584865178806128834e-06,4.672762490788154111e+01,4.677459440776245003e+01
1.643747331411363554e-06,4.781606763451569719e+01,4.786413117356517688e+01
1.704817119874710933e-06,4.892986383451488308e+01,4.897904689516784771e+01
1.768155820957221455e-06,5.006960407513354738e+01,5.011993273334424259e+01
1.833847731077845664e-06,5.123589267991494722e+01,5.128739361897996929e+01
1.901980278502143569e-06,5.242934804912148650e+01,5.248204857382481947e+01
1.972644139699015733e-06,5.365060298762721658e+01,5.370453103871472678e+01
2.045933360020633368e-06,5.490030504045171256e+01,5.495548920944261795e+01
2.121945478865737102e-06,5.617911683610593343e+01,5.623558638044929125e+01
2.200781659493215665e-06,5.748771643793772057e+01,5.754550129652189838e+01
2.282546823658601023e-06,5.882679770366083005e+01,5.888592851268400352e+01
2.367349791252669997e-06,6.019707065325859219e+01,6.025757876246903066e+01
2.455303425128024007e-06,6.159926184545737726e+01,6.166117933477174518e+01
2.546524781306379116e-06,6.303411476296933103e+01,6.309747445947814981e+01
2.641135264766462350e-06,6.450239020670872492e+01,6.456722570207772094e+01
2.739260791019867518e-06,6.600486669919087035e+01,6.607121236746762349e+01
2.841031953689915284e-06,6.754234089732761959e+01,6.761023191316292014e+01
2.946584198316514130e-06,6.911562801483823648e+01,6.918510037213161468e+01
