pressurec2,energy_densityc2,baryon_density
1.112594075392044764e-21,9.990650871177955139e+00,9.999999999999998224e+00
1.441702995823800432e-07,1.022336655221197965e+01,1.023293345021969891e+01
1.495266274862759337e-07,1.046150296001886915e+01,1.047129269966252352e+01
1.550819578802628586e-07,1.070518636146215918e+01,1.071520413334179977e+01
1.608436842607384458e-07,1.095454596458318086e+01,1.096479708020056698e+01
1.668194748130701871e-07,1.120971398711093947e+01,1.122020388168557226e+01
1.730172826170550158e-07,1.147082572656777089e+01,1.148155996191852068e+01
1.794453562315406094e-07,1.173801963200807918e+01,1.174900389950192547e+01
1.861122506722942319e-07,1.201143737742808071e+01,1.202267750099749399e+01
1.930268387977303026e-07,1.229122393688543013e+01,1.230272587611610646e+01
2.001983231176497372e-07,1.257752766136876943e+01,1.258929751465919722e+01
2.076362480407057236e-07,1.287050035745770060e+01,1.288254436525238411e+01
2.153505125768988247e-07,1.317029736781509008e+01,1.318262191591304244e+01
2.233513835120030003e-07,1.347707765355429999e+01,1.348968927649459104e+01
2.316495090714599399e-07,1.379100387852498066e+01,1.380390926305114618e+01
2.402559330919265528e-07,1.411224249556230070e+01,1.412544848416746568e+01
2.491821097193220170e-07,1.444096383474471956e+01,1.445447742929924217e+01
2.584399186529754727e-07,1.477734219370855939e+01,1.479117055917218693e+01
2.680416809561088370e-07,1.512155593006528065e+01,1.513570639828579267e+01
2.780001754537359365e-07,1.547378755597205036e+01,1.548826762957230230e+01
2.883286557397878623e-07,1.583422383490496088e+01,1.584904119126054134e+01
2.990408678160994940e-07,1.620305588068650948e+01,1.621821837599598481e+01
3.101510683867335030e-07,1.658047925881972873e+01,1.659599493226971489e+01
3.216740438319896383e-07,1.696669409018274166e+01,1.698257116820993318e+01
3.336251298873516786e-07,1.736190515713864002e+01,1.737815205779120831e+01
3.460202320535602940e-07,1.776632201211716833e+01,1.778294734951760603e+01
3.588758467649801385e-07,1.818015908872546049e+01,1.819717167763745280e+01
3.722090833444266561e-07,1.860363581544703848e+01,1.862104467594868495e+01
3.860376867736793693e-07,1.903697673198922047e+01,1.905479109425505868e+01
4.003800613099808644e-07,1.948041160834062069e+01,1.949864091753511275e+01
4.152552949799562423e-07,1.993417556660189049e+01,1.995282948788675270e+01
4.306831849835467576e-07,2.039850920565434933e+01,2.041759762931263822e+01
4.466842640417751715e-07,2.087365872873256123e+01,2.089319177541198513e+01
4.632798277233992352e-07,2.135987607396845078e+01,2.137986410004683435e+01
4.804919627868283401e-07,2.185741904797628976e+01,2.187787265105206203e+01
4.983435765750218184e-07,2.236655146254927118e+01,2.238748148705974117e+01
5.168584275024894272e-07,2.288754327454027049e+01,2.290896081751078839e+01
5.360611566749666298e-07,2.342067072900081115e+01,2.344258714592785608e+01
5.559773206838524194e-07,2.396621650565433015e+01,2.398864341652555154e+01
5.766334256190479207e-07,2.452446986878119972e+01,2.454741916423569492e+01
5.980569623454699984e-07,2.509572682059507898e+01,2.511921066822715787e+01
6.202764430901836051e-07,2.568029025819198097e+01,2.570432110900171807e+01
6.433214393888480486e-07,2.627847013415517097e+01,2.630306072914920890e+01
6.672226214419797207e-07,2.689058362090106868e+01,2.691574699784710134e+01
6.920117989334177328e-07,2.751695527885354053e+01,2.754270477919220994e+01
7.177219633652693772e-07,2.815791722853456136e+01,2.818426650445220005e+01
7.443873319657949240e-07,2.881380932666537120e+01,2.884077234833156567e+01
7.720433932285152447e-07,2.948497934636770879e+01,2.951257040934133613e+01
8.007269541432616065e-07,3.017178316156347151e+01,3.020001689437130565e+01
8.304761891819834954e-07,3.087458493566943929e+01,3.090347630756122399e+01
8.613306911045157819e-07,3.159375731468745130e+01,3.162332164357151854e+01
8.933315236519215402e-07,3.232968162479217256e+01,3.235993458535596545e+01
