pressurec2,energy_densityc2,baryon_density
1.112594075392044764e-21,9.991071753099081576e+00,9.999999999999998224e+00
1.447637842793253097e-07,1.022379723789448036e+01,1.023293345021969891e+01
1.501421617915803178e-07,1.046194367782564960e+01,1.047129269966252352e+01
1.557203609982481043e-07,1.070563734507546982e+01,1.071520413334179977e+01
1.615058058314473271e-07,1.095500745312854995e+01,1.096479708020056698e+01
1.675061960430378375e-07,1.121018622528391973e+01,1.122020388168557226e+01
1.737295174520920593e-07,1.147130896476373074e+01,1.148155996191852068e+01
1.801840525730883282e-07,1.173851412645496950e+01,1.174900389950192547e+01
1.868783916389706889e-07,1.201194339032226033e+01,1.202267750099749399e+01
1.938214440337466610e-07,1.229174173653071023e+01,1.230272587611610646e+01
2.010224501498375107e-07,1.257805752231869079e+01,1.258929751465919722e+01
2.084909936859618883e-07,1.287104256066109009e+01,1.288254436525238411e+01
2.162370144019207371e-07,1.317085220076505081e+01,1.318262191591304244e+01
2.242708213472570877e-07,1.347764541044061914e+01,1.348968927649459104e+01
2.326031065813983021e-07,1.379158486039015052e+01,1.380390926305114618e+01
2.412449594035414754e-07,1.411283701046112959e+01,1.412544848416746568e+01
2.502078811112062191e-07,1.444157219790768032e+01,1.445447742929924217e+01
2.595038003071348693e-07,1.477796472770890013e+01,1.479117055917218693e+01
2.691450887748604666e-07,1.512219296499011989e+01,1.513570639828579267e+01
2.791445779441090938e-07,1.547443942959736063e+01,1.548826762957230230e+01
2.895155759679352571e-07,1.583489089287468943e+01,1.584904119126054134e+01
3.002718854343204683e-07,1.620373847669582901e+01,1.621821837599598481e+01
3.114278217358073175e-07,1.658117775480261002e+01,1.659599493226971489e+01
3.229982321216154679e-07,1.696740885650383035e+01,1.698257116820993318e+01
3.349985154575981497e-07,1.736263657278967898e+01,1.737815205779120831e+01
3.474446427203352384e-07,1.776707046491790010e+01,1.778294734951760603e+01
3.603531782526394429e-07,1.818092497552930098e+01,1.819717167763745280e+01
3.737413018087627990e-07,1.860441954235148998e+01,1.862104467594868495e+01
3.876268314186445815e-07,1.903777871455121939e+01,1.905479109425505868e+01
4.020282471016303493e-07,1.948123227179683070e+01,1.949864091753511275e+01
4.169647154612205044e-07,1.993501534609422876e+01,1.995282948788675270e+01
4.324561151935819536e-07,2.039936854646069975e+01,2.041759762931263822e+01
4.485230635437741773e-07,2.087453808650287002e+01,2.089319177541198513e+01
4.651869437448944588e-07,2.136077591496632877e+01,2.137986410004683435e+01
4.824699334766671825e-07,2.185833984932623864e+01,2.187787265105206203e+01
5.003950343813456605e-07,2.236749371248967933e+01,2.238748148705974117e+01
5.189861026762147893e-07,2.288850747268229924e+01,2.290896081751078839e+01
5.382678809034312076e-07,2.342165738659330998e+01,2.344258714592785608e+01
5.582660308594598013e-07,2.396722614585490874e+01,2.398864341652555154e+01
5.790071677479289689e-07,2.452550302693359896e+01,2.454741916423569492e+01
6.005188956013614652e-07,2.509678404451308964e+01,2.511921066822715787e+01
6.228298440189193701e-07,2.568137210844989937e+01,2.570432110900171807e+01
6.459697062690593264e-07,2.627957718438497992e+01,2.630306072914920890e+01
6.699692788078078950e-07,2.689171645809665989e+01,2.691574699784710134e+01
6.948605022652573515e-07,2.751811450368193945e+01,2.754270477919220994e+01
7.206765039547857412e-07,2.815910345565442086e+01,2.818426650445220005e+01
7.474516419616916248e-07,2.881502318505291171e+01,2.884077234833156567e+01
7.752215508697643871e-07,2.948622147965016893e+01,2.951257040934133613e+01
8.040231891867641970e-07,3.017305422836043860e+01,3.020001689437130565e+01
8.338948885318824354e-07,3.087588560994204911e+01,3.090347630756122399e+01
8.648764046506530482e-07,3.159508828609575914e+01,3.162332164357151854e+01
8.970089703252107621e-07,3.233104359906081271e+01,3.235993458535596545e+01
9.303353502503110718e-07,3.308414177381379062e+01,3.311370570654104739e+01
9.648998979481475199e-07,3.385478212497731221e+01,3.388503467851947448e+01
1.000748614797714837e-06,3.464337326854830934e+01,3.467433048236765103e+01
1.037929211257273579e-06,3.545033333855820956e+01,3.548201162569925771e+01
1.076491170361404748e-06,3.627609020877982715e+01,3.630850636457020642e+01
1.116485813577150164e-06,3.712108171959860670e+01,3.715425293055255906e+01
1.157966369106897513e-06,3.798575591016830799e+01,3.801969976309744936e+01
1.200988042728906210e-06,3.887057125597458196e+01,3.890530574731099023e+01
1.245608091269752470e-06,3.977599691193204023e+01,3.981154045726834312e+01
1.291885898806487127e-06,4.070251296114400219e+01,4.073888440499561625e+01
1.339883055699907476e-06,4.165061066945648349e+01,4.168782929525131919e+01
1.389663440564140833e-06,4.262079274594186273e+01,4.265887828624261147e+01
