rhoc,R,M,Lambda
224000000000000.0,19.999999999999915,0.12349945427612176,67938823.17122799
242696969696969.72,19.999999999999915,0.14051045262087,31511652.495042592
261393939393939.44,19.54000229999992,0.15995375114741264,15564116.407650132
280090909090909.12,17.300013499999928,0.18207079222200978,8100927.929328714
298787878787878.9,15.820020899999935,0.20670030755467445,4394179.480777333
317484848484848.56,14.80002599999994,0.2335828679879429,2473017.0858904673
336181818181818.25,14.080029599999945,0.26254926409165874,1438162.9805480794
354878787878788.0,13.560032199999947,0.29340018398103584,862307.4371281662
373575757575757.75,13.180034099999949,0.32634945307054297,528889.7871357771
392272727272727.44,12.88003559999995,0.36098612820093257,332653.3810449079
410969696969697.1,12.660036699999951,0.39707616718642547,214359.7287585809
429666666666666.9,12.480037599999951,0.4344477175229744,141262.7627070359
448363636363636.56,12.360038199999952,0.47301128114531815,94974.38045141837
467060606060606.25,12.260038699999953,0.5125656012376207,65082.879941802414
485757575757576.0,12.180039099999952,0.5529539457360784,45394.596295427975
504454545454545.75,12.120039399999953,0.5941051196012032,32168.71551426111
523151515151515.44,12.080039599999953,0.6356516961662951,23174.36061108584
541848484848485.1,12.040039799999953,0.6775868737581516,16935.98950314794
560545454545454.9,12.000039999999954,0.7198339568573949,12540.682157496776
579242424242424.5,11.980040099999954,0.7620337706649103,9413.842661117384
597939393939394.2,11.960040199999954,0.8043199412476344,7147.044607437407
616636363636364.0,11.940040299999954,0.8464065247290934,5489.738502907935
635333333333333.8,11.920040399999953,0.8880838486188934,4265.820072816575
654030303030303.5,11.920040399999953,0.9296762986079078,3342.87124676007
672727272727273.1,11.900040499999953,0.9706526113505333,2647.5300441911986
691424242424242.9,11.900040499999953,1.0110232509657313,2116.3901616755084
710121212121212.5,11.880040599999955,1.0509962961102843,1704.613821318639
728818181818182.2,11.860040699999955,1.0901541458049369,1385.1905554769967
747515151515152.0,11.860040699999955,1.1285401415129168,1134.452488944834
766212121212121.8,11.840040799999954,1.166309530707233,935.1453699656165
784909090909091.5,11.840040799999954,1.203230219728938,776.4185344909024
803606060606061.1,11.820040899999954,1.239246382329629,648.9086092717507
822303030303030.9,11.800040999999954,1.27437628538078,545.8876041543276
841000000000000.6,11.780041099999954,1.3085516658079148,462.01707688514136
859696969696970.2,11.760041199999954,1.3418044484829572,393.2743155472863
878393939393940.0,11.740041299999955,1.3740950748924206,336.6037085473723
897090909090909.8,11.720041399999955,1.4055052119308133,289.4884054219501
915787878787879.5,11.700041499999955,1.4359826852299933,250.1615548199286
934484848484849.1,11.680041599999955,1.4654270858307346,217.31253069287038
953181818181818.9,11.660041699999955,1.4939257957963996,189.62147222396894
971878787878788.6,11.640041799999954,1.5215526152339252,166.0953338779338
990575757575758.2,11.620041899999956,1.5482062113561077,146.1082477292119
1009272727272728.0,11.600041999999956,1.5738876713399967,129.07847390675795
1027969696969697.8,11.560042199999955,1.598631514640735,114.45828810879291
1046666666666667.5,11.540042299999955,1.6224707042795166,101.88408915718375
1065363636363637.1,11.520042399999955,1.64538172234939,91.00625771929307
1084060606060606.9,11.480042599999956,1.6673970149615838,81.58025046958612
1102757575757576.6,11.460042699999956,1.6885414593275332,73.36083113707687
1121454545454546.2,11.440042799999956,1.708844136706722,66.17938100990276
1140151515151516.0,11.400042999999956,1.7283141881549473,59.87415271551672
1158848484848485.8,11.380043099999956,1.747042426903774,54.31913849177335
1177545454545455.5,11.340043299999957,1.7650172854835797,49.403010157067236
1196242424242425.0,11.320043399999957,1.782108356327878,45.075935414604125
1214939393939395.0,11.280043599999956,1.7984129791366708,41.24728831798388
1233636363636364.5,11.260043699999956,1.8141419958823886,37.805625651468816
1252333333333334.5,11.220043899999958,1.8290380598610612,34.75764135976342
1271030303030304.0,11.200043999999957,1.8432274790598255,32.03745506973917
1289727272727273.8,11.160044199999957,1.8568724643850432,29.56867730357448
1308424242424243.5,11.120044399999957,1.869796758537774,27.365377377264757
1327121212121213.0,11.100044499999958,1.8820325745866404,25.3868261673057
1345818181818183.0,11.060044699999958,1.8937978002703306,23.583600764488047
1364515151515152.5,11.040044799999958,1.9049124273239528,21.958048512703314
1383212121212122.2,11.000044999999957,1.9153965123475374,20.490988970716437
1401909090909092.0,10.960045199999959,1.9254495909129392,19.14341897076058
1420606060606061.8,10.940045299999959,1.9349221096928448,17.924015236589046
1439303030303031.5,10.900045499999958,1.9438388091011691,16.814437212413864
1458000000000001.2,10.880045599999958,1.9523477325366836,15.791498375446707
1476696969696971.0,10.84004579999996,1.960338885565824,14.858089451044082
1495393939393940.5,10.80004599999996,1.9678379739034189,14.00592570844063
1514090909090910.2,10.780046099999959,1.9749598199774816,13.216633204792071
1532787878787880.0,10.740046299999959,1.9816365260617794,12.49155923446778
1551484848484849.8,10.72004639999996,1.9878840247078595,11.82674641732601
1570181818181819.5,10.68004659999996,1.9937594570265014,11.208664303201171
1588878787878789.2,10.66004669999996,1.9992568844234342,10.637863426751998
1607575757575759.0,10.62004689999996,2.0043718179294623,10.112112038625085
1626272727272728.5,10.58004709999996,2.0091552484383572,9.621374148626517
1644969696969698.2,10.56004719999996,2.013596294887142,9.165585519891337
1663666666666668.0,10.52004739999996,2.017699735343449,8.744509832383802
1682363636363637.8,10.50004749999996,2.0215078800460073,8.350846622986227
1701060606060607.5,10.46004769999996,2.0250269862545833,7.982783665839713
1719757575757577.2,10.44004779999996,2.0282362200006614,7.641344116517065
1738454545454547.0,10.400047999999959,2.0311886991933172,7.321496837448894
1757151515151516.5,10.38004809999996,2.0338753712353865,7.021708341161641
1775848484848486.2,10.34004829999996,2.036289303797322,6.741954219753293
1794545454545456.0,10.32004839999996,2.0384834124948648,6.479285508426628
1813242424242425.8,10.28004859999996,2.0404365133865565,6.231507506835577
1831939393939395.5,10.26004869999996,2.0421651843328505,6.000411308204253
1850636363636365.2,10.220048899999961,2.0436895810183144,5.781763958213279
1869333333333335.0,10.20004899999996,2.044987246728761,5.577999119612717
1888030303030304.5,10.18004909999996,2.046101221293361,5.383664181257831
1906727272727274.2,10.14004929999996,2.0470182080415813,5.2028878581434554
1925424242424244.0,10.120049399999962,2.0477788450109187,5.02988380920585
1944121212121213.8,10.080049599999962,2.048339756427564,4.868213854185654
1962818181818183.5,10.060049699999961,2.048737492850342,4.7140889725371204
1981515151515153.2,10.040049799999961,2.0489761861210765,4.569417402926779
2000212121212123.0,10.00004999999996,2.0490813684440874,4.432193068442452
