rhoc,R,M,Lambda
224000000000000.0,15.460022699999938,0.23017247543315617,4716993.995623565
239906281709586.28,14.84002579999994,0.2609714053996116,2677556.1930184057
255812563419172.6,14.420027899999942,0.2934023246074501,1575071.2141666273
271718845128758.88,14.100029499999943,0.3273860771621819,955846.4866896684
287625126838345.2,13.860030699999944,0.36288432727380326,595972.8780356892
303531408547931.5,13.680031599999946,0.39978044278870994,380896.12894704123
319437690257517.75,13.540032299999947,0.4379941492580609,248864.6310237361
335343971967104.06,13.440032799999948,0.47743576896919515,165918.2306037831
351250253676690.4,13.360033199999947,0.5179382442969868,112737.5293722118
367156535386276.6,13.280033599999948,0.5593400129725373,77990.92885197322
383062817095862.94,13.240033799999948,0.6015311123437886,54845.6994368478
398969098805449.25,13.200033999999947,0.6443761763948923,39169.15136640689
414875380515035.5,13.180034099999949,0.6877580068432881,28376.760396710848
430781662224621.8,13.160034199999949,0.7314638040000536,20847.060691324106
446687943934208.1,13.140034299999948,0.7754066258322314,15512.884848069683
462594225643794.4,13.120034399999948,0.8194787555404731,11684.185749624568
478500507353380.7,13.100034499999948,0.8635596116564574,8899.502164708098
494406789062967.0,13.100034499999948,0.9075264810678513,6852.371394378949
510313070772553.25,13.080034599999948,0.9512841645699609,5329.575772665701
526219352482139.56,13.080034599999948,0.9947327261166604,4185.326898175283
542125634191725.9,13.060034699999948,1.0377475786537145,3317.2419792016817
558031915901312.1,13.060034699999948,1.080193431173122,2653.0519439395775
573938197610898.5,13.04003479999995,1.1220896934282993,2139.2725857378796
589844479320484.8,13.04003479999995,1.1634222162659182,1737.7192385291803
605750761030071.0,13.02003489999995,1.2039169194294885,1423.0478527627947
621657042739657.2,13.000034999999949,1.2437668737510175,1173.0669149951343
637563324449243.6,13.000034999999949,1.2827234423091833,973.9372974332298
653469606158830.0,12.980035099999949,1.3209202891980483,813.4969932570141
669375887868416.2,12.960035199999949,1.3581101536007223,684.1035843776419
685282169578002.5,12.940035299999948,1.3945413546654313,578.2611240768289
701188451287588.8,12.92003539999995,1.4299271685999555,491.7819497625028
717094732997175.0,12.90003549999995,1.464394599910255,420.4547116218116
733001014706761.4,12.88003559999995,1.4979477766875415,361.197492688003
748907296416347.8,12.86003569999995,1.5304505495344678,311.9375209415517
764813578125934.0,12.84003579999995,1.5619362747708163,270.7200614618343
780719859835520.2,12.800035999999949,1.5925714889568603,235.8569293375404
796626141545106.5,12.78003609999995,1.6221931688274247,206.40688730117034
812532423254692.9,12.76003619999995,1.6507937026495607,181.40884392736996
828438704964279.1,12.72003639999995,1.6784137244021187,160.08453724937849
844344986673865.4,12.70003649999995,1.7050749088902504,141.81123260712548
860251268383451.8,12.660036699999951,1.7307781396332784,126.08966687035952
876157550093038.0,12.640036799999951,1.755621083902193,112.4672680566128
892063831802624.2,12.60003699999995,1.7795269738064152,100.66008924570453
907970113512210.6,12.58003709999995,1.8025053185725604,90.3922011428152
923876395221796.9,12.54003729999995,1.82460640743705,81.42797427514347
939782676931383.1,12.520037399999952,1.845828845507929,73.57612752417441
955688958640969.5,12.480037599999951,1.8661860162066708,66.67369669191395
971595240350555.8,12.440037799999951,1.8857404244587093,60.58471905230534
987501522060142.0,12.42003789999995,1.9044604716708835,55.20541929090356
1003407803769728.4,12.380038099999952,1.9223921106583741,50.4344245495419
1019314085479314.6,12.340038299999952,1.9395581798715178,46.18994612451806
1035220367188901.0,12.320038399999952,1.955961432535128,42.40877469414109
1051126648898487.2,12.280038599999951,1.9716476488489105,39.02054236282077
1067032930608073.5,12.240038799999953,1.9866545049241884,35.982677801207544
1082939212317659.9,12.200038999999952,2.000960588016392,33.25515859590156
1098845494027246.1,12.180039099999952,2.0145988089370452,30.798989696080117
1114751775736832.4,12.140039299999954,2.027606393534351,28.581917859527383
1130658057446418.8,12.100039499999953,2.03995615429338,26.57810552143743
1146564339156005.0,12.060039699999953,2.051686830024419,24.76321603007188
1162470620865591.2,12.020039899999952,2.0628650645363793,23.114449694425453
1178376902575177.5,12.000039999999954,2.0734982953885366,21.609828963673017
1194283184284764.0,11.960040199999954,2.0835549154405997,20.238597808224682
1210189465994350.0,11.920040399999953,2.093107558214829,18.98689414265005
1226095747703936.5,11.880040599999955,2.1020970852323253,17.844374941505478
1242002029413522.8,11.860040699999955,2.110629491671096,16.795439296281597
1257908311123109.0,11.820040899999954,2.1186968054574855,15.828440239157903
1273814592832695.5,11.780041099999954,2.1263072850291507,14.940859734902931
1289720874542281.5,11.740041299999955,2.1334493840502087,14.126340280340862
1305627156251868.0,11.700041499999955,2.140181162545991,13.372717073693728
1321533437961454.2,11.680041599999955,2.1465104447835417,12.67318725009198
1337439719671040.5,11.640041799999954,2.1524427741788528,12.02952577206216
1353346001380626.8,11.600041999999956,2.1579697492876013,11.433052792250297
1369252283090213.0,11.580042099999956,2.1631742831054965,10.876779572713113
1385158564799799.5,11.540042299999955,2.168010853118213,10.360689897290943
1401064846509385.8,11.500042499999957,2.1724842885848594,9.882749328508197
1416971128218972.0,11.460042699999956,2.1766583720127746,9.434947974828717
1432877409928558.2,11.440042799999956,2.180506099389152,9.018555542236156
1448783691638144.5,11.400042999999956,2.1840514145402903,8.62978221820656
1464689973347730.8,11.360043199999957,2.1873098796345247,8.265082531545215
1480596255057317.2,11.340043299999957,2.190283536619531,7.924915613807258
1496502536766903.5,11.300043499999957,2.193004680987402,7.606322952478443
1512408818476489.8,11.260043699999956,2.195452001344144,7.306191432351718
1528315100186076.0,11.240043799999958,2.197675428495305,7.025131492304311
