rhoc,M,R,Lambda,I
4.226246367557801875e+14,7.637790890315694359e-01,1.369019602191994345e+01,1.966835746742277843e+04,7.647965351458091421e-01
4.299923334393078750e+14,7.824388677563006711e-01,1.367053101694009243e+01,1.731957020533699324e+04,7.885117373426628884e-01
4.373578221363214375e+14,8.010986464810319063e-01,1.365176099095680229e+01,1.528702716329116811e+04,8.123695330511707668e-01
4.447265522097190000e+14,8.197584252057630305e-01,1.363378234066997230e+01,1.352300623762287069e+04,8.363659421528979454e-01
4.521033620317533750e+14,8.384182039304941547e-01,1.361649867863654073e+01,1.198723702963101096e+04,8.604972546403478750e-01
4.594912623070804375e+14,8.570779826552252789e-01,1.359982540303858478e+01,1.064829527269193932e+04,8.847593028936154846e-01
4.668887732098556250e+14,8.757377613799564031e-01,1.358368432618066990e+01,9.476447312658921874e+03,9.091480345804990870e-01
4.742987868069532500e+14,8.943975401046875273e-01,1.356800360424246321e+01,8.447086201529675236e+03,9.336595476375424418e-01
4.817309687557584375e+14,9.130573188294186515e-01,1.355271920762928772e+01,7.544647005270171576e+03,9.582899833888464114e-01
4.891880550592475000e+14,9.317170975541499978e-01,1.353777139426900789e+01,6.750070108470445120e+03,9.830351609847777228e-01
4.966729883871229375e+14,9.503768762788811220e-01,1.352310576594898706e+01,6.046998373022389387e+03,1.007890725932306220e+00
5.041853334115657500e+14,9.690366550036122462e-01,1.350867224872193795e+01,5.425659996945365492e+03,1.032853187241977944e+00
5.117275691003253750e+14,9.876964337283433704e-01,1.349442373301082121e+01,4.874655575924118239e+03,1.057917619203664339e+00
5.193086297179586250e+14,1.006356212453074495e+00,1.348031731483356310e+01,4.386089789977544569e+03,1.083080788742328382e+00
5.269321399214085000e+14,1.025015991177805619e+00,1.346631174523652952e+01,3.951247032873830449e+03,1.108337608140609998e+00
5.345994087777465000e+14,1.043675769902536743e+00,1.345237168200409528e+01,3.563959024644417696e+03,1.133684242437041467e+00
5.423075135862300625e+14,1.062335548627268089e+00,1.343845945339428916e+01,3.218101102289776918e+03,1.159116125074024062e+00
5.500689306799860625e+14,1.080995327351999213e+00,1.342454229507938201e+01,2.910229631133141993e+03,1.184628987722825544e+00
5.578875899914090000e+14,1.099655106076730338e+00,1.341058982327728266e+01,2.632519519800713169e+03,1.210218041054154314e+00
5.657631088634402500e+14,1.118314884801461462e+00,1.339657151798913226e+01,2.384875864740671204e+03,1.235878783115224921e+00
5.736973285773866250e+14,1.136974663526192586e+00,1.338245874011576575e+01,2.162408206719765985e+03,1.261606440079850788e+00
5.817001070770497500e+14,1.155634442250923710e+00,1.336822505350249024e+01,1.962148172108678409e+03,1.287396246903948160e+00
5.897754104697382500e+14,1.174294220975654834e+00,1.335384349759654832e+01,1.782400386659919150e+03,1.313243205255835822e+00
5.979189251895412500e+14,1.192953999700386181e+00,1.333928813052377649e+01,1.620201801310158316e+03,1.339142203832465627e+00
6.061439985419942500e+14,1.211613778425117305e+00,1.332453618011274621e+01,1.473915495799795508e+03,1.365088019684053799e+00
6.144557355336985000e+14,1.230273557149848429e+00,1.330956165439063277e+01,1.341840072828819757e+03,1.391075363430571254e+00
6.228531198028787500e+14,1.248933335874579553e+00,1.329434352103156236e+01,1.222244338051080376e+03,1.417098186945927374e+00
6.313392945810576250e+14,1.267593114599310677e+00,1.327885651436499970e+01,1.114091661413920747e+03,1.443151651668885149e+00
6.399279520344663750e+14,1.286252893324041802e+00,1.326307856653555106e+01,1.016148966006595515e+03,1.469228884195813434e+00
6.486242691337055000e+14,1.304912672048773148e+00,1.324698702706842468e+01,9.272033247327839263e+02,1.495324347635732520e+00
