rhoc,M,R,Lambda
6.046562988292590000e+14,7.343605111617066417e-01,1.187139407653164014e+01,1.011158713423295740e+04
6.131061140306077500e+14,7.511579011395679295e-01,1.185666828298641562e+01,9.004840883539985953e+03
6.215650641374157500e+14,7.679552911174292174e-01,1.184279349551616711e+01,8.032992620206058746e+03
6.300439032968925000e+14,7.847526810952906162e-01,1.182967051759258403e+01,7.181510685012645808e+03
6.385430086599172500e+14,8.015500710731520151e-01,1.181721029995353156e+01,6.431704075702244154e+03
6.470574900361681250e+14,8.183474610510133029e-01,1.180533332510360900e+01,5.767487397344950296e+03
6.556041815705448750e+14,8.351448510288745908e-01,1.179396670044076956e+01,5.182313944932930099e+03
6.641853076321456250e+14,8.519422410067358786e-01,1.178304314663622776e+01,4.662227242294883581e+03
6.727916608963535000e+14,8.687396309845973885e-01,1.177250228311866920e+01,4.204310147987925120e+03
6.814420765723827500e+14,8.855370209624586764e-01,1.176228734069953141e+01,3.790176338142931399e+03
6.901380048463617500e+14,9.023344109403199642e-01,1.175234841732127222e+01,3.424132107202116913e+03
6.988718124824997500e+14,9.191318009181812521e-01,1.174263735331157754e+01,3.097025704636299452e+03
7.076615992267117500e+14,9.359291908960427619e-01,1.173311061270421618e+01,2.804278080847573619e+03
7.165059864587333750e+14,9.527265808739040498e-01,1.172372751143668346e+01,2.542169026114295775e+03
7.254035156779397500e+14,9.695239708517653376e-01,1.171445035155325165e+01,2.307082656029484042e+03
7.343688936486425000e+14,9.863213608296266255e-01,1.170524380382741469e+01,2.095845330583789291e+03
7.433975050499245000e+14,1.003118750807488135e+00,1.169607435086704150e+01,1.905736523192668756e+03
7.524959280468492500e+14,1.019916140785349423e+00,1.168691139403169288e+01,1.734479427416133149e+03
7.616749186453320000e+14,1.036713530763210711e+00,1.167772505418434825e+01,1.579819176671701825e+03
7.709260956836887500e+14,1.053510920741071999e+00,1.166848759312554407e+01,1.440300096709298487e+03
7.802652594801618750e+14,1.070308310718933509e+00,1.165917252263698600e+01,1.314004476502976104e+03
7.896954976388853750e+14,1.087105700696794797e+00,1.164975387998112666e+01,1.199630723220362142e+03
7.992142759087378750e+14,1.103903090674656085e+00,1.164020795423357590e+01,1.096105480229453406e+03
8.088374017441722500e+14,1.120700480652517372e+00,1.163051099414445666e+01,1.002027454574971216e+03
8.185620212185500000e+14,1.137497870630378660e+00,1.162063980928808249e+01,9.167468190815086473e+02
8.283968078090103750e+14,1.154295260608240170e+00,1.161057310379628582e+01,8.389916828469511074e+02
8.383520639538213750e+14,1.171092650586101458e+00,1.160028769259683834e+01,7.682725950337031691e+02
8.484221939073270000e+14,1.187890040563962746e+00,1.158976308949560163e+01,7.039111786186231257e+02
8.586252541973625000e+14,1.204687430541824034e+00,1.157897801819852290e+01,6.452769744070872093e+02
8.689636559506532500e+14,1.221484820519685544e+00,1.156791228355520040e+01,5.917051834269133224e+02
8.794413897169717500e+14,1.238282210497546831e+00,1.155654281672574868e+01,5.428107419506125098e+02
8.900732770505486250e+14,1.255079600475408119e+00,1.154485043864769978e+01,4.981719572433917733e+02
9.008590259536910000e+14,1.271876990453269407e+00,1.153281297942006844e+01,4.573108787330678524e+02
9.118121487067297500e+14,1.288674380431130917e+00,1.152040946691794865e+01,4.199254412819784648e+02
9.229434611446080000e+14,1.305471770408992205e+00,1.150761701211028765e+01,3.857017107090523496e+02
9.342534424461963750e+14,1.322269160386853493e+00,1.149441376894700895e+01,3.543164794266571676e+02
9.457618911616218750e+14,1.339066550364715003e+00,1.148077641966647633e+01,3.255230385245322964e+02
9.574757312337092500e+14,1.355863940342576290e+00,1.146668129534435110e+01,2.991633081243880952e+02
9.694040392327083750e+14,1.372661330320437578e+00,1.145210317078077011e+01,2.749246885683237451e+02
9.815648678810401250e+14,1.389458720298298866e+00,1.143701598336923908e+01,2.526295116312433890e+02
