rhoc,M,R,Lambda
6.304462935082852500e+14,9.006074542016051510e-01,1.198406447588957491e+01,4.032448489560569669e+03
6.383642258394325000e+14,9.183536111842205418e-01,1.197879357355838792e+01,3.635296189938912903e+03
6.463226260159950000e+14,9.360997681668359327e-01,1.197366576195510568e+01,3.281600247799672616e+03
6.543148012374200000e+14,9.538459251494513236e-01,1.196863995331262132e+01,2.966219647380482456e+03
6.623488618752197500e+14,9.715920821320667145e-01,1.196367787902496715e+01,2.684454710291796800e+03
6.704330862774910000e+14,9.893382391146821053e-01,1.195874462137126137e+01,2.431939054344804390e+03
6.785580559048153750e+14,1.007084396097297496e+00,1.195380900971027849e+01,2.205631574342251952e+03
6.867408541512271250e+14,1.024830553079912887e+00,1.194883893453737223e+01,2.002431696843881355e+03
6.949815698348812500e+14,1.042576710062528278e+00,1.194380687082874815e+01,1.819803186396296951e+03
7.032794126658176250e+14,1.060322867045143669e+00,1.193868512488348976e+01,1.655551276620939234e+03
7.116474141200652500e+14,1.078069024027759060e+00,1.193344895322403687e+01,1.507188029767154603e+03
7.200810145529901250e+14,1.095815181010374451e+00,1.192807305070119739e+01,1.373523402833086038e+03
7.285892631794435000e+14,1.113561337992989841e+00,1.192253455778038962e+01,1.252532571402909753e+03
7.371786473406108750e+14,1.131307494975605232e+00,1.191681293689704368e+01,1.142965461767784291e+03
7.458448314732691250e+14,1.149053651958220623e+00,1.191088444278186742e+01,1.043951234767519963e+03
7.546029569485955000e+14,1.166799808940836014e+00,1.190473043535766351e+01,9.541330894282605186e+02
7.634514340091917500e+14,1.184545965923451405e+00,1.189832951546574691e+01,8.723402954888055092e+02
7.723959352930433750e+14,1.202292122906066796e+00,1.189166295798981920e+01,7.982677794171186179e+02
7.814456045732198750e+14,1.220038279888682187e+00,1.188471020543565260e+01,7.308097612225072908e+02
7.905955606925451250e+14,1.237784436871297578e+00,1.187745315502669996e+01,6.693822390048152329e+02
7.998628354363181250e+14,1.255530593853912968e+00,1.186987305868409059e+01,6.135003073579645161e+02
8.092484148861116250e+14,1.273276750836528359e+00,1.186195005011786385e+01,5.624715369463217485e+02
8.187594411261335000e+14,1.291022907819143750e+00,1.185366680343689971e+01,5.158540130753948461e+02
8.284065748940630000e+14,1.308769064801759141e+00,1.184500198174020902e+01,4.733126872869099770e+02
8.381895905207643750e+14,1.326515221784374532e+00,1.183593830737247288e+01,4.344125555288537157e+02
8.481232017024828750e+14,1.344261378766989923e+00,1.182645372005797668e+01,3.988219685314465437e+02
8.582127036490635000e+14,1.362007535749605314e+00,1.181652965899924723e+01,3.662844120704853594e+02
8.684651555678566250e+14,1.379753692732220705e+00,1.180614374045823745e+01,3.363996056175460581e+02
8.788938192929813750e+14,1.397499849714836095e+00,1.179527461480201644e+01,3.090770728411146138e+02
8.895038911241570000e+14,1.415246006697451486e+00,1.178389992592754432e+01,2.839634261330514846e+02
9.003086530515867500e+14,1.432992163680066877e+00,1.177199584631546792e+01,2.609550552467370039e+02
9.113198994405775000e+14,1.450738320662682268e+00,1.175953699608339953e+01,2.397921502406218792e+02
9.225415128318871250e+14,1.468484477645297659e+00,1.174649763936288593e+01,2.203855066009714676e+02
9.339942617392917500e+14,1.486230634627913050e+00,1.173285018210390618e+01,2.025196783011174091e+02
9.456902547622040000e+14,1.503976791610528441e+00,1.171856547476198429e+01,1.861080060841858881e+02
9.576450987303627500e+14,1.521722948593143832e+00,1.170361179338974189e+01,1.709891447556693436e+02
9.698775088461002500e+14,1.539469105575759222e+00,1.168795579081428038e+01,1.570831503297887082e+02
9.824039884079252500e+14,1.557215262558374613e+00,1.167156138190513026e+01,1.442916545610063395e+02
9.952440119103560000e+14,1.574961419540990004e+00,1.165438871791088715e+01,1.324912634131745222e+02
1.008421243718075375e+15,1.592707576523605395e+00,1.163639587717598012e+01,1.216238460933598162e+02
1.021959098834119875e+15,1.610453733506220786e+00,1.161753689055707994e+01,1.116061027342599772e+02
1.035882592254958500e+15,1.628199890488836177e+00,1.159776025464961435e+01,1.023591149524964834e+02
1.050221720224322875e+15,1.645946047471451568e+00,1.157701049012226058e+01,9.383597359625335343e+01
1.065008492683446250e+15,1.663692204454066959e+00,1.155522588356191171e+01,8.596956839036479892e+01
1.080279514923173000e+15,1.681438361436682349e+00,1.153233888339989299e+01,7.871406483032711776e+01
1.096077658624785125e+15,1.699184518419297740e+00,1.150827275726145871e+01,7.200990188797828750e+01
1.112450614254856125e+15,1.716930675401913131e+00,1.148294161697761417e+01,6.580111107607714871e+01
1.129453189521570000e+15,1.734676832384528522e+00,1.145624862568981506e+01,6.009118642972186564e+01
1.147147777240325000e+15,1.752422989367143913e+00,1.142808327239242949e+01,5.481827787686921027e+01
1.165607864958332000e+15,1.770169146349759304e+00,1.139831859830584371e+01,4.993357635046144338e+01
1.184914680879737250e+15,1.787915303332374695e+00,1.136680784681806955e+01,4.541949946686864337e+01
1.205165213183305250e+15,1.805661460314990086e+00,1.133337962666513832e+01,4.124613378836467348e+01
1.226476393567016500e+15,1.823407617297605476e+00,1.129783191552720467e+01,3.738738669464036946e+01
1.248991700131788000e+15,1.841153774280220867e+00,1.125992285391859404e+01,3.381559548206845989e+01
1.272886790439924000e+15,1.858899931262836258e+00,1.121935958785710064e+01,3.050582463260715826e+01
1.298380366556730500e+15,1.876646088245451649e+00,1.117578112717159833e+01,2.744449178914035059e+01
1.325746855702782250e+15,1.894392245228067040e+00,1.112873365392103686e+01,2.461088013195197988e+01
1.355340097970766000e+15,1.912138402210682431e+00,1.107763280761916569e+01,2.196727788063022402e+01
1.387628754656929250e+15,1.929884559193297822e+00,1.102170714366118176e+01,1.951695722425235502e+01
1.423285050828046500e+15,1.947630716175913212e+00,1.095989752797975747e+01,1.723419776326947783e+01
1.463279816393426750e+15,1.965376873158528603e+00,1.089067993423052805e+01,1.509820129123131061e+01
1.509096589528869000e+15,1.983123030141143994e+00,1.081171663414806616e+01,1.309280761758109435e+01
1.563272716610286000e+15,2.000869187123758941e+00,1.071907808944751750e+01,1.118400503686978276e+01
1.630866646564976250e+15,2.018615344106374554e+00,1.060511132327981088e+01,9.332413443862058955e+00
1.725018102166534000e+15,2.036361501088989723e+00,1.045008087270362118e+01,7.443295355397649971e+00
1.987583442006710500e+15,2.054107658071605336e+00,1.004667847906603484e+01,4.503746296099741642e+00
