rhoc,M,R,Lambda
8.857533605370966250e+14,1.431456454053964711e+00,1.210315411260821783e+01,3.074521254229766214e+02
8.982876367222693750e+14,1.448388604615550745e+00,1.208287602467976640e+01,2.821136882773153616e+02
9.111073882388923750e+14,1.465320755177137002e+00,1.206188857369811451e+01,2.588975351161291201e+02
9.242331041927003750e+14,1.482252905738723037e+00,1.204015492928566289e+01,2.375270869475494635e+02
9.376855597535967500e+14,1.499185056300309071e+00,1.201763672461084376e+01,2.178501345628178569e+02
9.514861606880760000e+14,1.516117206861895328e+00,1.199429040885678432e+01,1.998148861706285402e+02
9.656569096795751250e+14,1.533049357423481363e+00,1.197007094088103685e+01,1.831718206567345817e+02
9.802232829257065000e+14,1.549981507985067397e+00,1.194492772233518885e+01,1.678484416030016178e+02
9.952146481860707500e+14,1.566913658546653654e+00,1.191880563250443359e+01,1.537614969689812199e+02
1.010664100088943000e+15,1.583845809108239688e+00,1.189164477570573197e+01,1.408001649676702982e+02
1.026609306589325375e+15,1.600777959669825723e+00,1.186337847329548723e+01,1.287934232906177954e+02
1.043090555100657500e+15,1.617710110231411980e+00,1.183393192590053111e+01,1.177561668410822335e+02
1.060154448573952125e+15,1.634642260792998014e+00,1.180322295574600844e+01,1.075870066334260855e+02
1.077853283685704375e+15,1.651574411354584049e+00,1.177115720391443432e+01,9.820696553527564276e+01
1.096246188156512375e+15,1.668506561916170305e+00,1.173762997120548057e+01,8.954614647568426733e+01
1.115400192517184750e+15,1.685438712477756340e+00,1.170252073951885485e+01,8.156188782653194380e+01
1.135390772809859750e+15,1.702370863039342375e+00,1.166569133423097782e+01,7.419929623279341513e+01
1.156310971663696500e+15,1.719303013600928631e+00,1.162698278814405839e+01,6.739593686719805987e+01
1.178273544272523250e+15,1.736235164162514666e+00,1.158620901665399217e+01,6.111179252460789968e+01
1.201406917254154750e+15,1.753167314724100700e+00,1.154315003741560908e+01,5.530691113290212257e+01
1.225867736566165500e+15,1.770099465285686957e+00,1.149754291986754851e+01,4.995141687400557373e+01
1.251847576140816250e+15,1.787031615847272992e+00,1.144906794253967242e+01,4.499386099383745119e+01
1.279582730577536500e+15,1.803963766408859026e+00,1.139733270380135899e+01,4.041029246475755343e+01
1.309371596946840750e+15,1.820895916970445283e+00,1.134184350556640197e+01,3.616843374880370021e+01
1.341605451822946000e+15,1.837828067532031318e+00,1.128196487271583237e+01,3.223758871952222194e+01
1.376808893461850250e+15,1.854760218093617352e+00,1.121685749056842951e+01,2.858874393264731140e+01
1.415713008338187250e+15,1.871692368655203609e+00,1.114536768502601838e+01,2.519438742108135187e+01
1.459370265736828750e+15,1.888624519216789643e+00,1.106583664801263822e+01,2.202771494663835483e+01
1.509423672441981000e+15,1.905556669778375678e+00,1.097571936112012381e+01,1.905197213652012778e+01
1.568657890833708750e+15,1.922488820339961935e+00,1.087073548741575379e+01,1.623128009573388653e+01
1.642571582592628250e+15,1.939420970901547969e+00,1.074254894040238106e+01,1.350173041993053680e+01
1.745579974024966000e+15,1.956353121463134004e+00,1.056966267462265208e+01,1.071943450599378167e+01
