rhoc,M,R,Lambda,I
3.255124586991088750e+14,7.180204772131609792e-01,1.422663476043691944e+01,3.302564675074598199e+04,7.530260440222463769e-01
3.301500955164813750e+14,7.427680902145998854e-01,1.422856626563120841e+01,2.826035395116050131e+04,7.912306141346850952e-01
3.347406398415878750e+14,7.675157032160389026e-01,1.423257085181696979e+01,2.429401830887881079e+04,8.300437535120900323e-01
3.392786734594781250e+14,7.922633162174779198e-01,1.423832700611356472e+01,2.096516756096347308e+04,8.694549536603906059e-01
3.437897575487447500e+14,8.170109292189169370e-01,1.424556465640254110e+01,1.816083033936376887e+04,9.094536427464622319e-01
3.482468472733839375e+14,8.417585422203557322e-01,1.425404736733541178e+01,1.578517497888147045e+04,9.500298466257187657e-01
3.526837159316492500e+14,8.665061552217947494e-01,1.426357456312755367e+01,1.376859222404577304e+04,9.911740341966362999e-01
3.570816684220763750e+14,8.912537682232337666e-01,1.427397448869696639e+01,1.204614057206020880e+04,1.032877035253541687e+00
3.614586954466217500e+14,9.160013812246727838e-01,1.428509423260853950e+01,1.057138339018566876e+04,1.075129971652201810e+00
3.658073981511921875e+14,9.407489942261118010e-01,1.429680444226330849e+01,9.302280736476028324e+03,1.117924342441734442e+00
3.701372010804549375e+14,9.654966072275505962e-01,1.430898917463610331e+01,8.206447887997133876e+03,1.161251806103191120e+00
3.744460625329306875e+14,9.902442202289896134e-01,1.432155017893421878e+01,7.258315125332424032e+03,1.205104333365253799e+00
3.787400914784316875e+14,1.014991833230428631e+00,1.433439743616875006e+01,6.433882714592424236e+03,1.249474152804910698e+00
3.830177914853456250e+14,1.039739446231867648e+00,1.434745281775845882e+01,5.716192288374840246e+03,1.294353665917547413e+00
3.872864430717464375e+14,1.064487059233306443e+00,1.436064849593435966e+01,5.088952141543905782e+03,1.339735478180292594e+00
3.915412792095131250e+14,1.089234672234745460e+00,1.437392395895042796e+01,4.539902435695989880e+03,1.385612174038318045e+00
3.957941598068763750e+14,1.113982285236184477e+00,1.438722294042479355e+01,4.057752433042787743e+03,1.431976951170210066e+00
4.000339097066216250e+14,1.138729898237623495e+00,1.440049722271388255e+01,3.632971676464173925e+03,1.478822502122508320e+00
4.042800006978750000e+14,1.163477511239062512e+00,1.441370498972281489e+01,3.258288429628792983e+03,1.526142393587838209e+00
4.085121939111497500e+14,1.188225124240501307e+00,1.442680509291566970e+01,2.926830838532715006e+03,1.573929518904652713e+00
4.127570734991859375e+14,1.212972737241940324e+00,1.443976230400654615e+01,2.633235022399509035e+03,1.622177520961351371e+00
4.169918169927745000e+14,1.237720350243379341e+00,1.445254536023509040e+01,2.372776167116087436e+03,1.670879564479442525e+00
4.212393472662979375e+14,1.262467963244818359e+00,1.446512473072749927e+01,2.141071667035976134e+03,1.720029559315932044e+00
4.254879390477479375e+14,1.287215576246257154e+00,1.447747441151680903e+01,1.934192942593942234e+03,1.769620687850647966e+00
4.297454117712843750e+14,1.311963189247696171e+00,1.448956940329733634e+01,1.749779017551903962e+03,1.819646736931660680e+00
4.340153868815086250e+14,1.336710802249135188e+00,1.450138766791775602e+01,1.585261145149120694e+03,1.870101275483935677e+00
4.382899429350216250e+14,1.361458415250574205e+00,1.451290836540936624e+01,1.436931036102332428e+03,1.920978148932839913e+00
4.425877887845326250e+14,1.386206028252013001e+00,1.452411345960665301e+01,1.304699580737034694e+03,1.972270762852051718e+00
4.468876860914220625e+14,1.410953641253452018e+00,1.453498390232981308e+01,1.185414714007890325e+03,2.023972830267774192e+00
4.512128635127616250e+14,1.435701254254891035e+00,1.454550382312651458e+01,1.078196489057292183e+03,2.076078084196705031e+00
4.555533234885200000e+14,1.460448867256330052e+00,1.455565686180655405e+01,9.816671262609096402e+02,2.128580027023197818e+00
4.599134846259107500e+14,1.485196480257769069e+00,1.456542798042458564e+01,8.946561787085131527e+02,2.181472185010467246e+00
4.643019220150473750e+14,1.509944093259207865e+00,1.457480332948457757e+01,8.158813783291378741e+02,2.234748112806313802e+00
4.687046368063782500e+14,1.534691706260646882e+00,1.458376957434431276e+01,7.447312589703137746e+02,2.288401322113408742e+00
4.731421977477869375e+14,1.559439319262085899e+00,1.459231328922709814e+01,6.802037146200638063e+02,2.342425155031853112e+00
4.776021252403836875e+14,1.584186932263524916e+00,1.460042100092841189e+01,6.219837446459224566e+02,2.396812637543884961e+00
4.820945936176409375e+14,1.608934545264963711e+00,1.460807863493619152e+01,5.688718110863632091e+02,2.451556381582646438e+00
4.866228032617410000e+14,1.633682158266402729e+00,1.461527465469544218e+01,5.207105908430366981e+02,2.506649533264612817e+00
4.911771313481320000e+14,1.658429771267841746e+00,1.462200243817729373e+01,4.768849752396608892e+02,2.562087500067328438e+00
4.957757853125647500e+14,1.683177384269280763e+00,1.462825116836087247e+01,4.371283624814092832e+02,2.617863954472023025e+00
5.007217119803139375e+14,1.707924997270719780e+00,1.463399431887663127e+01,4.006963069699378934e+02,2.673964359661783696e+00
5.058266603568730000e+14,1.732672610272158575e+00,1.463918777311904407e+01,3.676778939576856828e+02,2.730365615620201858e+00
5.111471612179228750e+14,1.757420223273597593e+00,1.464377812715729910e+01,3.374227865599885945e+02,2.787037977681592782e+00
5.167032838032177500e+14,1.782167836275036610e+00,1.464770870436884387e+01,3.097454792458581778e+02,2.843949853041195297e+00
5.223563448497730000e+14,1.806915449276475627e+00,1.465092831326427358e+01,2.844762875523398407e+02,2.901070495575079899e+00
5.281100079680063125e+14,1.831663062277914422e+00,1.465339389257733416e+01,2.612964425056514983e+02,2.958374076760154292e+00
5.339703679849397500e+14,1.856410675279353439e+00,1.465506977869783611e+01,2.400598505268613110e+02,3.015836636237928303e+00
5.399412801863780625e+14,1.881158288280792457e+00,1.465592212895853308e+01,2.205749591102192824e+02,3.073435136665810585e+00
5.460306316351004375e+14,1.905905901282231474e+00,1.465591513061700546e+01,2.027074738509425913e+02,3.131145669595030157e+00
5.522427892756577500e+14,1.930653514283670491e+00,1.465501393242267270e+01,1.862613906192409843e+02,3.188943638783348966e+00
5.585866324742008125e+14,1.955401127285109286e+00,1.465318239548266988e+01,1.711572366078248422e+02,3.246804682420970867e+00
5.650672683158352500e+14,1.980148740286548303e+00,1.465038448060625598e+01,1.572856758684456224e+02,3.304703479841315517e+00
5.716950346805825000e+14,2.004896353287987321e+00,1.464658148913370184e+01,1.445050246983179534e+02,3.362613161622943103e+00
5.784764243259551250e+14,2.029643966289426338e+00,1.464173297032681731e+01,1.327578993583207421e+02,3.420506136309080070e+00
5.854228913693995000e+14,2.054391579290865355e+00,1.463579510389500804e+01,1.219364001006600802e+02,3.478353439636934663e+00
5.925430355762002500e+14,2.079139192292304372e+00,1.462872314007243801e+01,1.119591358858147174e+02,3.536124181360543961e+00
5.998498650224175000e+14,2.103886805293743389e+00,1.462046767797481372e+01,1.027709363311078903e+02,3.593785413082620561e+00
6.073546797782540000e+14,2.128634418295182407e+00,1.461097521488184547e+01,9.430125228621483302e+01,3.651302340426775483e+00
6.150721448018513750e+14,2.153382031296621424e+00,1.460018611434207259e+01,8.649592880327540456e+01,3.708636938380108994e+00
6.230174543808255000e+14,2.178129644298059997e+00,1.458803795980269413e+01,7.928365150313979370e+01,3.765748709960795360e+00
