rhoc,M,R,Lambda
8.838368893208735000e+14,9.383749843827458026e-01,1.034991480477598813e+01,1.515163086268465122e+03
8.915554609676366250e+14,9.548063333938904274e-01,1.035344053742905501e+01,1.382539157030959132e+03
8.993092431226311250e+14,9.712376824050350521e-01,1.035696894064057538e+01,1.262608002823873449e+03
9.070842012083328750e+14,9.876690314161796769e-01,1.036047995705277813e+01,1.154101149814336168e+03
9.148459999973137500e+14,1.004100380427324080e+00,1.036395226074292708e+01,1.055933703178039877e+03
9.226527380196782500e+14,1.020531729438468815e+00,1.036736532082942652e+01,9.671439562259673721e+02
9.303968312074935000e+14,1.036963078449613551e+00,1.037070540042347488e+01,8.863733490228314622e+02
9.381275083573780000e+14,1.053394427460757843e+00,1.037395973078046474e+01,8.131512282963245752e+02
9.459054127689550000e+14,1.069825776471902579e+00,1.037711543360123834e+01,7.463223088996548995e+02
9.535195466283627500e+14,1.086257125483047314e+00,1.038016266094525442e+01,6.856356728869998278e+02
9.611685415859130000e+14,1.102688474494191828e+00,1.038309262250997733e+01,6.302297790020460297e+02
9.688348946963885000e+14,1.119119823505336342e+00,1.038590085936684382e+01,5.797647553770364084e+02
9.763767300451523750e+14,1.135551172516481078e+00,1.038857836970585069e+01,5.337608942967400480e+02
9.839678340870088750e+14,1.151982521527625591e+00,1.039112120167509268e+01,4.915979122755371691e+02
9.915641796754678750e+14,1.168413870538770105e+00,1.039352276907040640e+01,4.530698371882090214e+02
9.990926517672733750e+14,1.184845219549914841e+00,1.039577821203524444e+01,4.177607039854806885e+02
1.006673965192041875e+15,1.201276568561059355e+00,1.039788207536875397e+01,3.854724930716153608e+02
1.014266636414977875e+15,1.217707917572203868e+00,1.039982695183239514e+01,3.558814943548044312e+02
1.021824709398355250e+15,1.234139266583348604e+00,1.040160773063725941e+01,3.286511074290860392e+02
1.029442005888625875e+15,1.250570615594493340e+00,1.040322238537537203e+01,3.036850322604018970e+02
1.037078898048698875e+15,1.267001964605637632e+00,1.040465950546528440e+01,2.807630678464015546e+02
1.044690743714904250e+15,1.283433313616782367e+00,1.040591524147170155e+01,2.596718426396562904e+02
1.052368182890409500e+15,1.299864662627927103e+00,1.040698276926756449e+01,2.402414600995170986e+02
1.060068918302822000e+15,1.316296011639071395e+00,1.040785574574085715e+01,2.223686928889589467e+02
1.067717959824259750e+15,1.332727360650216131e+00,1.040852875793491172e+01,2.059043411781323130e+02
1.075438642728658250e+15,1.349158709661360867e+00,1.040899759287119153e+01,1.906789044505765958e+02
1.083210775203588000e+15,1.365590058672505158e+00,1.040925722497846451e+01,1.766687788164747133e+02
1.090948796770597125e+15,1.382021407683649894e+00,1.040930271526025308e+01,1.637408303227482236e+02
1.098766214798630750e+15,1.398452756694794630e+00,1.040912687287394256e+01,1.517991425459294987e+02
1.106663205944763125e+15,1.414884105705939366e+00,1.040872436791339695e+01,1.407634416565863376e+02
1.114585857751928000e+15,1.431315454717083657e+00,1.040808794157941364e+01,1.305599256505080916e+02
1.122599338973543250e+15,1.447746803728228393e+00,1.040720848172410840e+01,1.211173890812268894e+02
1.130709317754470250e+15,1.464178152739373129e+00,1.040607800084304557e+01,1.123874979785847046e+02
1.138906436635123000e+15,1.480609501750517421e+00,1.040468503811799650e+01,1.043067286667039753e+02
