rhoc,M,R,Lambda,I
7.652066210025060000e+14,1.044217768060283991e+00,1.139404215022540789e+01,1.387113189666578592e+03,8.599780265188229356e-01
7.725215031954002500e+14,1.061996468322552012e+00,1.139235806737334933e+01,1.263564252363935339e+03,8.808930156115873933e-01
7.798639601554023750e+14,1.079775168584820033e+00,1.139072385545538069e+01,1.152492262247881627e+03,9.019648968867597372e-01
7.872159970774617500e+14,1.097553868847087832e+00,1.138911297570048831e+01,1.052092520133814105e+03,9.231924602653458489e-01
7.946152700089571250e+14,1.115332569109355854e+00,1.138750279441804558e+01,9.611462164238570267e+02,9.445730339515570062e-01
8.020155182897658750e+14,1.133111269371623653e+00,1.138587113377003135e+01,8.790300089663870722e+02,9.661041928927672773e-01
8.094663334861233750e+14,1.150889969633891674e+00,1.138419706763627559e+01,8.043390579779829750e+02,9.877837340561220758e-01
8.169434329831870000e+14,1.168668669896159695e+00,1.138246109097954495e+01,7.366079652605361616e+02,1.009609269499992967e+00
8.244591043542195000e+14,1.186447370158427717e+00,1.138064455369623929e+01,6.752096976194694662e+02,1.031578118662322963e+00
8.320259930052073750e+14,1.204226070420695738e+00,1.137872808751801479e+01,6.192150895761787979e+02,1.053688188328273156e+00
8.396182512279855000e+14,1.222004770682963537e+00,1.137669581172288780e+01,5.683494503533122497e+02,1.075936508305630701e+00
8.472778457686002500e+14,1.239783470945231558e+00,1.137453028917982678e+01,5.219401405077226173e+02,1.098320823304310467e+00
8.549714401809885000e+14,1.257562171207499357e+00,1.137221523530697098e+01,4.796969843760480217e+02,1.120838346286494147e+00
8.627292240179686250e+14,1.275340871469767379e+00,1.136973523619238158e+01,4.409963418010136138e+02,1.143486443567399924e+00
8.705500278331693750e+14,1.293119571732035400e+00,1.136707510455456749e+01,4.055710956689345608e+02,1.166262392791328484e+00
8.784268238384682500e+14,1.310898271994303421e+00,1.136421908623752053e+01,3.733206865823403859e+02,1.189163175212342605e+00
8.863888412177090000e+14,1.328676972256571442e+00,1.136115287092111004e+01,3.437774550949465038e+02,1.212185862101200495e+00
8.944033827509368750e+14,1.346455672518839242e+00,1.135786061611212006e+01,3.165973443352976915e+02,1.235327381810993996e+00
9.025088554540921250e+14,1.364234372781107263e+00,1.135432781919852196e+01,2.917279417048794699e+02,1.258584345312214969e+00
9.106933274717532500e+14,1.382013073043375284e+00,1.135053942481798472e+01,2.689397476455409333e+02,1.281953587651722515e+00
9.189617074371805000e+14,1.399791773305643305e+00,1.134648057509375008e+01,2.479930416872485637e+02,1.305431590383353546e+00
9.273353944596606250e+14,1.417570473567911105e+00,1.134213690101600847e+01,2.287278416967691896e+02,1.329014687721931098e+00
9.357959298208608750e+14,1.435349173830179126e+00,1.133749199827116882e+01,2.110612233253484931e+02,1.352699093160519839e+00
9.443749461272222500e+14,1.453127874092447147e+00,1.133253065130387149e+01,1.947923769356013111e+02,1.376480846112302592e+00
9.530627286358816250e+14,1.470906574354714946e+00,1.132723641185306995e+01,1.797919060754644818e+02,1.400355623541915673e+00
9.618737456304541250e+14,1.488685274616982968e+00,1.132159227600150508e+01,1.659720266635932830e+02,1.424319045199829104e+00
9.708149014877976250e+14,1.506463974879250989e+00,1.131558110240271553e+01,1.532887319755854207e+02,1.448366299447238381e+00
9.798831834221540000e+14,1.524242675141519010e+00,1.130918512124152997e+01,1.415190972251198218e+02,1.472492310082028188e+00
9.891034734313176250e+14,1.542021375403786809e+00,1.130238562206334230e+01,1.307099784195781638e+02,1.496692269260569530e+00
9.984608621195253750e+14,1.559800075666054830e+00,1.129516340271127284e+01,1.207103809075096024e+02,1.520960101654739827e+00
1.007985952378393625e+15,1.577578775928322852e+00,1.128749751778701693e+01,1.114897178614984341e+02,1.545290310995742544e+00
1.017672564980752000e+15,1.595357476190590873e+00,1.127936689703077455e+01,1.029610757946553434e+02,1.569676344116367028e+00
1.027537931333559000e+15,1.613136176452858672e+00,1.127074836972710514e+01,9.509253927227202041e+01,1.594111551530591031e+00
1.037594454083855500e+15,1.630914876715126693e+00,1.126161802747377116e+01,8.780203491606761190e+01,1.618588865728653348e+00
1.047847495711091375e+15,1.648693576977394715e+00,1.125195054809791806e+01,8.106696638082263462e+01,1.643100691217749709e+00
1.058323082214745375e+15,1.666472277239662736e+00,1.124171849675978052e+01,7.483502279198489759e+01,1.667638522015223446e+00
1.069025716846815375e+15,1.684250977501930535e+00,1.123089188346927614e+01,6.905393434962417132e+01,1.692193716034171791e+00
1.079982413544781000e+15,1.702029677764198556e+00,1.121943864085171150e+01,6.371017179070554448e+01,1.716756364713155403e+00
1.091203944884842125e+15,1.719808378026466578e+00,1.120732379962710823e+01,5.876312051276073589e+01,1.741315571209191448e+00
1.102715556136246125e+15,1.737587078288734377e+00,1.119450852682419928e+01,5.417180538711287596e+01,1.765859842395621770e+00
1.114529835686166875e+15,1.755365778551002398e+00,1.118095164248430073e+01,4.992133212761551420e+01,1.790376311908270734e+00
1.126677129525598750e+15,1.773144478813270419e+00,1.116660717371532741e+01,4.597150122536952921e+01,1.814850988451335745e+00
1.139173610862760000e+15,1.790923179075538441e+00,1.115142480911153200e+01,4.232114003342879016e+01,1.839268506071296549e+00
1.152056706469918000e+15,1.808701879337806240e+00,1.113534853261361590e+01,3.892675977476426397e+01,1.863611501421309269e+00
1.165349583018633250e+15,1.826480579600074261e+00,1.111831631550832888e+01,3.577963570940110571e+01,1.887861195247505508e+00
1.179097867252598250e+15,1.844259279862342282e+00,1.110025857039159902e+01,3.286039964430563032e+01,1.911996095550047903e+00
1.193334659308099750e+15,1.862037980124610304e+00,1.108109716064213046e+01,3.015330937920662535e+01,1.935992485277968633e+00
1.208114818396895750e+15,1.879816680386878103e+00,1.106074324790051477e+01,2.763467999537620656e+01,1.959823078939308072e+00
1.223486424797407250e+15,1.897595380649146124e+00,1.103909527249664890e+01,2.529650779329068655e+01,1.983457318749575427e+00
1.239515157944667500e+15,1.915374080911414145e+00,1.101603632244140485e+01,2.312721268515859308e+01,2.006859306998500792e+00
1.256273890270620500e+15,1.933152781173682166e+00,1.099143004392329281e+01,2.110900038280255941e+01,2.029987939144686226e+00
1.273851540015014000e+15,1.950931481435949966e+00,1.096511705146276761e+01,1.923303486113995575e+01,2.052795086036745875e+00
1.292360073470001000e+15,1.968710181698217987e+00,1.093690806966040441e+01,1.749158287777014209e+01,2.075223727179206445e+00
1.311933050220993000e+15,1.986488881960486008e+00,1.090657447987009121e+01,1.587091884852030788e+01,2.097205364674377126e+00
1.332737599679025000e+15,2.004267582222754029e+00,1.087383561952653466e+01,1.436085101839964828e+01,2.118655995244804302e+00
1.354971032043191250e+15,2.022046282485021607e+00,1.083834045824367465e+01,1.295548049940406976e+01,2.139470909953539390e+00
1.378892419517079250e+15,2.039824982747290072e+00,1.079964476593451650e+01,1.164446114339228444e+01,2.159518220164875935e+00
1.404845372385949000e+15,2.057603683009557649e+00,1.075716701682128651e+01,1.042187593292265291e+01,2.178626141066695610e+00
