rhoc,M,R,Lambda
1.223486424797407250e+15,1.897595380649146124e+00,1.103909527249664890e+01,2.529650779329068655e+01
1.239515157944667500e+15,1.915374080911414145e+00,1.101603632244140485e+01,2.312721268515859308e+01
1.256273890270620500e+15,1.933152781173682166e+00,1.099143004392329281e+01,2.110900038280255941e+01
1.273851540015014000e+15,1.950931481435949966e+00,1.096511705146276761e+01,1.923303486113995575e+01
1.292360073470001000e+15,1.968710181698217987e+00,1.093690806966040441e+01,1.749158287777014209e+01
1.311933050220993000e+15,1.986488881960486008e+00,1.090657447987009121e+01,1.587091884852030788e+01
1.332737599679025000e+15,2.004267582222754029e+00,1.087383561952653466e+01,1.436085101839964828e+01
1.354971032043191250e+15,2.022046282485021607e+00,1.083834045824367465e+01,1.295548049940406976e+01
1.378892419517079250e+15,2.039824982747290072e+00,1.079964476593451650e+01,1.164446114339228444e+01
1.404845372385949000e+15,2.057603683009557649e+00,1.075716701682128651e+01,1.042187593292265291e+01
