rhoc,M,R,Lambda,I
2.293649661141804375e+14,2.973303441045078155e-01,1.368473356223256943e+01,1.580058761935412651e+06,2.131739828752295951e-01
2.353130122852295625e+14,3.148510611219350608e-01,1.361018206251711860e+01,1.238407593097940320e+06,2.313354584338316866e-01
2.411710509148899688e+14,3.323717781393622506e-01,1.355112158097019126e+01,9.822532161001103232e+05,2.499052394332693938e-01
2.469510776930578438e+14,3.498924951567894959e-01,1.350440009839253541e+01,7.874870798163420986e+05,2.688658598791846543e-01
2.526546113522841562e+14,3.674132121742167412e-01,1.346761306917490231e+01,6.374558356735950802e+05,2.882014501345621649e-01
2.582860148350586562e+14,3.849339291916439310e-01,1.343890030863163787e+01,5.205508078441504622e+05,3.078979868088391192e-01
2.638530749395335938e+14,4.024546462090711763e-01,1.341680626161245549e+01,4.285083885362936417e+05,3.279422491330799549e-01
2.693595971147826875e+14,4.199753632264984216e-01,1.340016550352249070e+01,3.552162432751193410e+05,3.483224299278235292e-01
2.748078488980677500e+14,4.374960802439256113e-01,1.338804737815041257e+01,2.966404208873530733e+05,3.690273031622698929e-01
2.802013136815538750e+14,4.550167972613528011e-01,1.337969257734131112e+01,2.491238439409381535e+05,3.900470583144511894e-01
2.855459713770961875e+14,4.725375142787800464e-01,1.337449720775063966e+01,2.104834544043483911e+05,4.113715664990041931e-01
2.908442146011148750e+14,4.900582312962072917e-01,1.337192942641325999e+01,1.787577718927139358e+05,4.329931424945098195e-01
2.961001095729172500e+14,5.075789483136344815e-01,1.337158966945226979e+01,1.525793457498553325e+05,4.549020566408908395e-01
3.013159628886590625e+14,5.250996653310617823e-01,1.337311131118197416e+01,1.308231609870031098e+05,4.770915278104629897e-01
3.064947748731578125e+14,5.426203823484889721e-01,1.337620074776633139e+01,1.126460061563119525e+05,4.995539434705801862e-01
3.116392232359605000e+14,5.601410993659161619e-01,1.338060895631814873e+01,9.735788495586540375e+04,5.222825252656124739e-01
3.167518461967323125e+14,5.776618163833433517e-01,1.338612111721971765e+01,8.452835228006714897e+04,5.452708029998375450e-01
3.218352639332221875e+14,5.951825334007706525e-01,1.339255816054793158e+01,7.360846786814782536e+04,5.685122730074740893e-01
3.268921790036030000e+14,6.127032504181978423e-01,1.339977176484426202e+01,6.432834394091030117e+04,5.920005364302610706e-01
3.319238956729532500e+14,6.302239674356251431e-01,1.340760960328984730e+01,5.639040660151684278e+04,6.157318479177297244e-01
3.369332960601358750e+14,6.477446844530523329e-01,1.341597116404071244e+01,4.958083644523334078e+04,6.396991669011105053e-01
3.419194913824851875e+14,6.652654014704795227e-01,1.342475412158157333e+01,4.371267083743095282e+04,6.638976624811453453e-01
3.468871349861995000e+14,6.827861184879067125e-01,1.343387050646779812e+01,3.864757553744455799e+04,6.883225332096234439e-01
3.518385480549242500e+14,7.003068355053339022e-01,1.344324837772390246e+01,3.425046220027160598e+04,7.129684549620609602e-01
3.567749457037568125e+14,7.178275525227612031e-01,1.345281197166442588e+01,3.042889261768713914e+04,7.378324684798707178e-01
3.616991540412365000e+14,7.353482695401885039e-01,1.346251567349306200e+01,2.709514495816625276e+04,7.629080940263962551e-01
3.666105723636228125e+14,7.528689865576156937e-01,1.347229627354297854e+01,2.418275127084089763e+04,7.881929797786109138e-01
3.715097069640241250e+14,7.703897035750428834e-01,1.348212043036104468e+01,2.162218105966282019e+04,8.136811483322581307e-01
3.764012696475578125e+14,7.879104205924700732e-01,1.349194206104059468e+01,1.937404022280318168e+04,8.393697588708962654e-01
3.812870836877053125e+14,8.054311376098972630e-01,1.350172744711244910e+01,1.739061720475702532e+04,8.652544716597747598e-01
3.861682126773616875e+14,8.229518546273244528e-01,1.351144644896828950e+01,1.564011306460365449e+04,8.913314966274181739e-01
3.910412329013843125e+14,8.404725716447518646e-01,1.352106965107886616e+01,1.408819250874150202e+04,9.175973199800969704e-01
3.959134261445340000e+14,8.579932886621790544e-01,1.353057507286067107e+01,1.271139042017143402e+04,9.440478343894579405e-01
4.007861127087896250e+14,8.755140056796062442e-01,1.353993851357634881e+01,1.148673029445132124e+04,9.706800005217659510e-01
4.056574985551261250e+14,8.930347226970334340e-01,1.354914085818735003e+01,1.039718328913809455e+04,9.974900253414535900e-01
4.105291539683694375e+14,9.105554397144606238e-01,1.355816507974571827e+01,9.422301190613812651e+03,1.024474425761208618e+00
4.154058874902830000e+14,9.280761567318878136e-01,1.356699492707007515e+01,8.551827087725036108e+03,1.051629946282442107e+00
4.202874198386735000e+14,9.455968737493152254e-01,1.357561576171448614e+01,7.771140263544543814e+03,1.078953213266545363e+00
4.251715254247098750e+14,9.631175907667424152e-01,1.358401500650252913e+01,7.072705642810560676e+03,1.106440748285618669e+00
4.300650843643605625e+14,9.806383077841696050e-01,1.359218087827613353e+01,6.442330066016404999e+03,1.134089572511682187e+00
4.349679704072470000e+14,9.981590248015967948e-01,1.360010205026818397e+01,5.876929922891918977e+03,1.161896501148690586e+00
4.398772918959440000e+14,1.015679741819023985e+00,1.360776999260786901e+01,5.365736529911474463e+03,1.189857893397909150e+00
4.448003882269230625e+14,1.033200458836451174e+00,1.361517444471288663e+01,4.904556221349924272e+03,1.217971006495355502e+00
4.497362090199085625e+14,1.050721175853878364e+00,1.362230740436899090e+01,4.487868940074330567e+03,1.246232423682253065e+00
4.546835089683520000e+14,1.068241892871305776e+00,1.362916152605244591e+01,4.110730390200750662e+03,1.274639264564835894e+00
4.596490626415463750e+14,1.085762609888732966e+00,1.363572992700657238e+01,3.768639633726736520e+03,1.303187924367137596e+00
4.646297037085524375e+14,1.103283326906160156e+00,1.364200548581632155e+01,3.458301786171837193e+03,1.331875815541787134e+00
4.696282845255075000e+14,1.120804043923587345e+00,1.364798236979436474e+01,3.176589350633494178e+03,1.360699006154418189e+00
4.746493014660453125e+14,1.138324760941014535e+00,1.365365379536864054e+01,2.919952994206040330e+03,1.389655232553781650e+00
4.796873968965159375e+14,1.155845477958441725e+00,1.365901442507603747e+01,2.686099400195339058e+03,1.418741147594862584e+00
4.847506381814461875e+14,1.173366194975869137e+00,1.366405927607534032e+01,2.473216619604502284e+03,1.447952530303151963e+00
4.898385782361073750e+14,1.190886911993296327e+00,1.366878323420523778e+01,2.278549994171896742e+03,1.477287192184244313e+00
4.949514697077911875e+14,1.208407629010723516e+00,1.367318007458767326e+01,2.100638903021639635e+03,1.506741882423783263e+00
5.001165321930976875e+14,1.225928346028150706e+00,1.367724645995495791e+01,1.938363472730864942e+03,1.536312796464338382e+00
5.054278375528403125e+14,1.243449063045577896e+00,1.368097542117482490e+01,1.789453619017526535e+03,1.565997057062300746e+00
5.113897216349866875e+14,1.260969780063005086e+00,1.368433903114310546e+01,1.653064748511956168e+03,1.595782577484280873e+00
5.180403752519985000e+14,1.278490497080432498e+00,1.368723940292231411e+01,1.528123353757420318e+03,1.625634159521548439e+00
5.250835895687541250e+14,1.296011214097859687e+00,1.368957077533920597e+01,1.412974912513644540e+03,1.655512872134075275e+00
5.323972184345371875e+14,1.313531931115286877e+00,1.369124947090695699e+01,1.307032078844131320e+03,1.685384361541447440e+00
5.399262155017440000e+14,1.331052648132714067e+00,1.369220147494659479e+01,1.208072792355907268e+03,1.715217858519784366e+00
5.476612851617636875e+14,1.348573365150141257e+00,1.369236458620329699e+01,1.119352142689922175e+03,1.744984098438048026e+00
5.555943079280045000e+14,1.366094082167568668e+00,1.369168167491714350e+01,1.035999281752246816e+03,1.774657268222193718e+00
5.637209212989636250e+14,1.383614799184995858e+00,1.369010154065360929e+01,9.588339202836725690e+02,1.804210869497417713e+00
5.720371008497973750e+14,1.401135516202423048e+00,1.368757688955404461e+01,8.877762821721842101e+02,1.833621019104791250e+00
5.805389043247520000e+14,1.418656233219850238e+00,1.368406518771610436e+01,8.216537537428125688e+02,1.862864136232869283e+00
5.892301775105756250e+14,1.436176950237277428e+00,1.367952685233584553e+01,7.605960411282650284e+02,1.891917526767157742e+00
5.981131867259043750e+14,1.453697667254704617e+00,1.367392415364180103e+01,7.039668067084638778e+02,1.920759689032323081e+00
6.071910368477653750e+14,1.471218384272131807e+00,1.366722326585066050e+01,6.515302240915827952e+02,1.949369901852826326e+00
6.164677510883096250e+14,1.488739101289559219e+00,1.365939031750443888e+01,6.028858966984487324e+02,1.977727398181735374e+00
6.259477153659127500e+14,1.506259818306986409e+00,1.365039416973427144e+01,5.576264348169517007e+02,2.005813033587631189e+00
6.356366031139537500e+14,1.523780535324413599e+00,1.364020497224179707e+01,5.157161131934772129e+02,2.033606949994335444e+00
6.455400711854611250e+14,1.541301252341840788e+00,1.362879282297784123e+01,4.768102546463408089e+02,2.061091121727394615e+00
6.556619203281560000e+14,1.558821969359267978e+00,1.361612810993983835e+01,4.406877568637418676e+02,2.088246337252825047e+00
6.660116362672943750e+14,1.576342686376695168e+00,1.360218287781309776e+01,4.071909508708824887e+02,2.115056043936821784e+00
6.766009389490183750e+14,1.593863403394122580e+00,1.358692794142342208e+01,3.760455316383997797e+02,2.141501170365570417e+00
6.875630077966636250e+14,1.611384120411549770e+00,1.357033293342645486e+01,3.471925964700508871e+02,2.167563661518059348e+00
6.992886163743262500e+14,1.628904837428976959e+00,1.355233655747657728e+01,3.202849762094080575e+02,2.193213319184601051e+00
7.117772902428467500e+14,1.646425554446404149e+00,1.353281511997077402e+01,2.953367034846401680e+02,2.218392415514168992e+00
7.249267457714112500e+14,1.663946271463831339e+00,1.351162486988277500e+01,2.720751595038184973e+02,2.243036701121751797e+00
7.387287736509093750e+14,1.681466988481258529e+00,1.348861788008973406e+01,2.505354499730568705e+02,2.267077526565103973e+00
7.532048917912386250e+14,1.698987705498685719e+00,1.346363768620478396e+01,2.304093217337110673e+02,2.290445287516735817e+00
7.683913561087581250e+14,1.716508422516113130e+00,1.343651622823059988e+01,2.116410985845557491e+02,2.313063894003128507e+00
7.843324993905275000e+14,1.734029139533540320e+00,1.340707027360929970e+01,1.941646096039845304e+02,2.334852862754655867e+00
8.010888550877141250e+14,1.751549856550967510e+00,1.337510072374057124e+01,1.778643434183908312e+02,2.355726016227572828e+00
8.187349165149051250e+14,1.769070573568394700e+00,1.334038395181763015e+01,1.626840677060138489e+02,2.375586785367489906e+00
8.373546347602882500e+14,1.786591290585821890e+00,1.330266910849838347e+01,1.484740592192327995e+02,2.394330484114084445e+00
8.570545186004048750e+14,1.804112007603249079e+00,1.326166966665325653e+01,1.352383067951651867e+02,2.411839246237303946e+00
8.779644732869613750e+14,1.821632724620676491e+00,1.321705430383704716e+01,1.228882456654777684e+02,2.427979130480427017e+00
9.002296284740441250e+14,1.839153441638103681e+00,1.316843327060828628e+01,1.113450404467707386e+02,2.442596464834282166e+00
9.240530599723340000e+14,1.856674158655530871e+00,1.311533882816112140e+01,1.005742424884612376e+02,2.455510709545499992e+00
9.496641909005660000e+14,1.874194875672958061e+00,1.305719831382228158e+01,9.050472231163067249e+01,2.466503028160804245e+00
9.773798507292338750e+14,1.891715592690385250e+00,1.299330057221924228e+01,8.109789073792978797e+01,2.475310649501066607e+00
1.007605030825435875e+15,1.909236309707812440e+00,1.292272730021284488e+01,7.230368857784475267e+01,2.481596454785084394e+00
1.040888440227327125e+15,1.926757026725239852e+00,1.284425848814072246e+01,6.403532433866115525e+01,2.484921212653330436e+00
1.078010159765806875e+15,1.944277743742667042e+00,1.275620825399955116e+01,5.633152371848215978e+01,2.484687360830174274e+00
1.120131263363725625e+15,1.961798460760094232e+00,1.265610632564420079e+01,4.904431688724847760e+01,2.480029221775411408e+00
1.170300512803837750e+15,1.979319177777521421e+00,1.253997605376675395e+01,4.214652614340391779e+01,2.469566257981187896e+00
1.235060609727212500e+15,1.996839894794948611e+00,1.239891577254025101e+01,3.546418448068300933e+01,2.450143828311523553e+00
1.326536478588102750e+15,2.014360611812375801e+00,1.220880232151962730e+01,2.862056635574120023e+01,2.413251448849510705e+00
1.583168292184908000e+15,2.031881328829803213e+00,1.174486766014350003e+01,1.827192137811450934e+01,2.281066459714849781e+00
