rhoc,M,R,Lambda,I
5.379677238281831250e+14,6.688843782298256047e-01,1.203717089959031128e+01,1.808250878610183281e+04,4.997333210900964939e-01
5.458283417394717500e+14,6.865876215236019764e-01,1.202310140158993157e+01,1.589588526158356581e+04,5.180868509099774144e-01
5.536832970194288125e+14,7.042908648173782371e-01,1.201034001235140991e+01,1.400798753160770320e+04,5.366215121827702106e-01
5.615101906143485625e+14,7.219941081111544978e-01,1.199872708719190051e+01,1.237657145595420843e+04,5.553333259794885901e-01
5.693416240304383750e+14,7.396973514049309806e-01,1.198812416449668916e+01,1.095959961443004431e+04,5.742180218619105103e-01
5.771720641439167500e+14,7.574005946987072413e-01,1.197840920930076969e+01,9.727415143051621271e+03,5.932714795686753195e-01
5.849982401924330000e+14,7.751038379924835020e-01,1.196947045790179942e+01,8.650822057038076309e+03,6.124900725224288189e-01
5.928417513122078750e+14,7.928070812862598737e-01,1.196120882357774029e+01,7.709812155661373254e+03,6.318696528513525479e-01
6.006816690588501250e+14,8.105103245800362455e-01,1.195353652744205597e+01,6.883250558421648748e+03,6.514064769135157196e-01
6.085431547733200000e+14,8.282135678738125062e-01,1.194637366725055294e+01,6.157093630567991568e+03,6.710965410746817517e-01
6.164195791856443750e+14,8.459168111675887669e-01,1.193964691932792910e+01,5.516492190713840500e+03,6.909364814321758974e-01
6.243141116340340000e+14,8.636200544613652497e-01,1.193329156687072690e+01,4.950987663474527835e+03,7.109224921076082726e-01
6.322400244220393750e+14,8.813232977551415104e-01,1.192724857533480431e+01,4.449920767455520945e+03,7.310507581558809420e-01
6.401829676132586250e+14,8.990265410489177711e-01,1.192146324632847865e+01,4.005299446412957877e+03,7.513177797796580792e-01
6.481690792312202500e+14,9.167297843426942539e-01,1.191588586979372977e+01,3.610555825929465755e+03,7.717199201839705092e-01
6.561779525771631250e+14,9.344330276364705146e-01,1.191047092170619592e+01,3.259042444058759429e+03,7.922532882696703416e-01
6.642351509660841250e+14,9.521362709302467753e-01,1.190517663994963726e+01,2.945306287783936568e+03,8.129145577931373712e-01
6.723284640240657500e+14,9.698395142240232580e-01,1.189996395367712445e+01,2.664870855667968954e+03,8.336997665888737918e-01
6.804723173529565000e+14,9.875427575177995188e-01,1.189479678189632494e+01,2.413989058343462602e+03,8.546054382968892860e-01
6.886638241132475000e+14,1.005246000811575779e+00,1.188964184044509231e+01,2.188856331815008616e+03,8.756276479875632068e-01
6.969092592772540000e+14,1.022949244105352040e+00,1.188446764854612248e+01,1.987161627134279570e+03,8.967629077699971196e-01
7.052129468612400000e+14,1.040652487399128523e+00,1.187924440935169201e+01,1.805736859583413889e+03,9.180075329033454690e-01
7.135753382807585000e+14,1.058355730692904784e+00,1.187394596417853521e+01,1.642177017530006196e+03,9.393574281863872333e-01
