rhoc,M,R,Lambda
6.687935971268392500e+14,8.248452045824326007e-01,1.147919197435027883e+01,5.123252669238092494e+03
6.762757781752986250e+14,8.430359735382707553e-01,1.147512263861346504e+01,4.579854992490045333e+03
6.837025374157437500e+14,8.612267424941090210e-01,1.147160517988244344e+01,4.100606173135958670e+03
6.911045332142193750e+14,8.794175114499471757e-01,1.146857368607193450e+01,3.678277782092986854e+03
6.984863808552876250e+14,8.976082804057853304e-01,1.146596667057152885e+01,3.305544486002592294e+03
7.058638095962167500e+14,9.157990493616235961e-01,1.146372889629795466e+01,2.975405946618815960e+03
7.132333408442957500e+14,9.339898183174617508e-01,1.146180912895163928e+01,2.681846901404799610e+03
7.205999669029547500e+14,9.521805872733000164e-01,1.146015741918188979e+01,2.420969288482931461e+03
7.279586271718237500e+14,9.703713562291381711e-01,1.145873811629390815e+01,2.188525559997263827e+03
7.352936543518392500e+14,9.885621251849764368e-01,1.145750964300055230e+01,1.980915350716956254e+03
7.426455402701583750e+14,1.006752894140814591e+00,1.145644012668433120e+01,1.795114111687656759e+03
7.499825019247497500e+14,1.024943663096652857e+00,1.145549474226497466e+01,1.628674310178496398e+03
7.573544407418441250e+14,1.043134432052490901e+00,1.145464261946810858e+01,1.479230644671891241e+03
7.647004429366888750e+14,1.061325201008329167e+00,1.145385215887768560e+01,1.345172618199348562e+03
7.720843825434863750e+14,1.079515969964167432e+00,1.145310327839577447e+01,1.224607052996601169e+03
7.794733869808538750e+14,1.097706738920005698e+00,1.145237011290936380e+01,1.116048355212181150e+03
7.868931084579295000e+14,1.115897507875843964e+00,1.145163093657096098e+01,1.017874508868232851e+03
7.943399601464788750e+14,1.134088276831682229e+00,1.145086037869482176e+01,9.289862465683988830e+02
8.018068791725348750e+14,1.152279045787520273e+00,1.145003640613109575e+01,8.489843448371377690e+02
8.093241760402921250e+14,1.170469814743358317e+00,1.144913857268650936e+01,7.762631916268935584e+02
8.168603538682125000e+14,1.188660583699196582e+00,1.144815084208958389e+01,7.104470107951353839e+02
8.244574564214062500e+14,1.206851352655034848e+00,1.144705352974789569e+01,6.506459448341551024e+02
8.320848349317691250e+14,1.225042121610873114e+00,1.144582490610103775e+01,5.962636873333105996e+02
8.397655255401327500e+14,1.243232890566711379e+00,1.144444915109279215e+01,5.467725888797660900e+02
8.475005306076656250e+14,1.261423659522549645e+00,1.144291263532916325e+01,5.017213464174239448e+02
8.552781439179708750e+14,1.279614428478387689e+00,1.144119989673649052e+01,4.606466320538887658e+02
8.631322233579203750e+14,1.297805197434225732e+00,1.143929751444451171e+01,4.231705803724721591e+02
8.710379736700396250e+14,1.315995966390063998e+00,1.143718613188133659e+01,3.889501731724112688e+02
8.790281747766636250e+14,1.334186735345902264e+00,1.143484973072059319e+01,3.576340988104869894e+02
8.870818819499578750e+14,1.352377504301740530e+00,1.143227126730669241e+01,3.290510562871446609e+02
8.952063302390445000e+14,1.370568273257578795e+00,1.142943802337039116e+01,3.028277138948898823e+02
9.034232543909091250e+14,1.388759042213417061e+00,1.142633812278292282e+01,2.788239907302665301e+02
9.117173873270365000e+14,1.406949811169255327e+00,1.142295483791866673e+01,2.568252846190580385e+02
9.201187913824015000e+14,1.425140580125093592e+00,1.141927327243509716e+01,2.366017488663369193e+02
9.286161973976985000e+14,1.443331349080931414e+00,1.141527738018802296e+01,2.180476023084272867e+02
9.372273163066088750e+14,1.461522118036769680e+00,1.141095113772329483e+01,2.010272276909701645e+02
9.459523480337535000e+14,1.479712886992607945e+00,1.140627612428784587e+01,1.853448501952537697e+02
9.547918028714098750e+14,1.497903655948446211e+00,1.140123504086274586e+01,1.709319933206530209e+02
9.637664207158330000e+14,1.516094424904284477e+00,1.139580978736693417e+01,1.576673359953437625e+02
