rhoc,M,R,Lambda
8.737400546151040000e+14,1.805158152558855811e+00,1.299801314666910734e+01,1.119417895220792474e+02
8.895699480464401250e+14,1.824009262597359626e+00,1.296051705296887846e+01,1.017691410471454105e+02
9.060472431583597500e+14,1.842860372635862998e+00,1.292110855700751593e+01,9.241102704975341453e+01
9.232403743000131250e+14,1.861711482674366813e+00,1.287963212618330644e+01,8.379860192248153794e+01
9.412273071305057500e+14,1.880562592712870629e+00,1.283590720216905368e+01,7.589402291114407717e+01
9.601010234685308750e+14,1.899413702751374000e+00,1.278972332184845406e+01,6.859023038466699518e+01
9.799725207811081250e+14,1.918264812789877816e+00,1.274082911856100786e+01,6.160188430734944376e+01
1.000972094091499500e+15,1.937115922828381631e+00,1.268892577504337105e+01,5.568966316727427568e+01
1.023260763142900500e+15,1.955967032866885003e+00,1.263364978182470288e+01,4.998201825713407942e+01
1.047041483059999375e+15,1.974818142905388818e+00,1.257455110687675948e+01,4.472384793621897359e+01
1.072566558136477375e+15,1.993669252943892634e+00,1.251106587259450897e+01,3.987857208729621306e+01
1.100163735247508250e+15,2.012520362982396005e+00,1.244246700353808599e+01,3.539801343857390492e+01
1.130266659202147750e+15,2.031371473020899820e+00,1.236779488313899655e+01,3.125566195109346168e+01
1.163501749127638000e+15,2.050222583059403636e+00,1.228572909293488280e+01,2.742019172054454401e+01
1.200755967295901000e+15,2.069073693097907007e+00,1.219437045703428701e+01,2.385176198007389203e+01
1.243414370130365250e+15,2.087924803136410823e+00,1.209080478014220716e+01,2.051739691253517250e+01
1.293809086895073000e+15,2.106775913174914194e+00,1.197012998937934647e+01,1.736749534982410736e+01
1.356575402705843250e+15,2.125627023213418010e+00,1.182280141969297382e+01,1.434384413782890277e+01
1.443850358953885500e+15,2.144478133251921825e+00,1.162420725065835114e+01,1.128180652651998628e+01
1.685849323480940500e+15,2.163329243290425197e+00,1.111569624620807595e+01,6.602251818074359235e+00
