rhoc,M,R,Lambda
5.319540951293153125e+14,6.795435264233926631e-01,1.195517691116799242e+01,1.763447234037195449e+04
5.392486405156077500e+14,6.977480644760724049e-01,1.194773246938093259e+01,1.550137923884236079e+04
5.465221588125879375e+14,7.159526025287521467e-01,1.194138829892811771e+01,1.366061596748961892e+04
5.537882123764179375e+14,7.341571405814319995e-01,1.193600431475472590e+01,1.207050726718269289e+04
5.610472279354376875e+14,7.523616786341117413e-01,1.193145148089332430e+01,1.068946111109356389e+04
5.682943673716810000e+14,7.705662166867914831e-01,1.192762015813373289e+01,9.488238032669325548e+03
5.755463619116430000e+14,7.887707547394713359e-01,1.192441151243432884e+01,8.439536421101385713e+03
5.828022543367786250e+14,8.069752927921511887e-01,1.192173478112803231e+01,7.521906875230003607e+03
5.900578568189448750e+14,8.251798308448308195e-01,1.191951086912989943e+01,6.716879003380900031e+03
5.973286461673716250e+14,8.433843688975106723e-01,1.191767039457839239e+01,6.008697088698973857e+03
6.046092524074618750e+14,8.615889069501905251e-01,1.191614578728096774e+01,5.385176674513932085e+03
6.119040034193345000e+14,8.797934450028701558e-01,1.191488036472738443e+01,4.833375542395407138e+03
6.192238753825181250e+14,8.979979830555500087e-01,1.191382067117135257e+01,4.344821352918187586e+03
6.265591320448197500e+14,9.162025211082298615e-01,1.191291935858404116e+01,3.912155987894798272e+03
6.339251649139101250e+14,9.344070591609094922e-01,1.191213217886996389e+01,3.527291064532372729e+03
6.413222117842012500e+14,9.526115972135893450e-01,1.191141769771057390e+01,3.184227448679153440e+03
6.487491057571615000e+14,9.708161352662691979e-01,1.191073961047088758e+01,2.878549186804327746e+03
6.562182417393247500e+14,9.890206733189488286e-01,1.191006515156480283e+01,2.605184469074771641e+03
6.637219614164792500e+14,1.007225211371628681e+00,1.190935966753764497e+01,2.360436153255552199e+03
6.712727878908033750e+14,1.025429749424308534e+00,1.190859685067904117e+01,2.141074438930198085e+03
6.788704790029741250e+14,1.043634287476988165e+00,1.190774612336661775e+01,1.944106933169227204e+03
6.865169580230418750e+14,1.061838825529668018e+00,1.190678430358529383e+01,1.767073686528258349e+03
6.942216930308247500e+14,1.080043363582347871e+00,1.190568449813832430e+01,1.607712534307437181e+03
7.019758459680142500e+14,1.098247901635027501e+00,1.190442678247603681e+01,1.463897955775536730e+03
7.097959134965135000e+14,1.116452439687707354e+00,1.190298808316927470e+01,1.334288686105007628e+03
7.176781927636965000e+14,1.134656977740387207e+00,1.190134681725337451e+01,1.216879908721227139e+03
7.256319707900537500e+14,1.152861515793066838e+00,1.189948555426900612e+01,1.110957341075984459e+03
7.336606779925506250e+14,1.171066053845746691e+00,1.189738374028374857e+01,1.014786617203878677e+03
7.417667257483447500e+14,1.189270591898426543e+00,1.189502308287584853e+01,9.276469599074644066e+02
7.499587639172925000e+14,1.207475129951106174e+00,1.189238540299631453e+01,8.484218210914640395e+02
7.582353384013715000e+14,1.225679668003786027e+00,1.188945357242133127e+01,7.765804150461649442e+02
7.666070893382210000e+14,1.243884206056465880e+00,1.188620837915511430e+01,7.110322798075677611e+02
7.750746721217861250e+14,1.262088744109145511e+00,1.188263513092591950e+01,6.515658690646345121e+02
7.836456344745215000e+14,1.280293282161825363e+00,1.187871463766899893e+01,5.972909759439960453e+02
7.923250368221501250e+14,1.298497820214505216e+00,1.187443073456150522e+01,5.477819815512061723e+02
8.011172037387126250e+14,1.316702358267185069e+00,1.186976630532766919e+01,5.026102343855877166e+02
8.100310087975005000e+14,1.334906896319864700e+00,1.186470288151824626e+01,4.613375930686295874e+02
8.190712952198526250e+14,1.353111434372544553e+00,1.185922429962050551e+01,4.235763197500997990e+02
8.282473921732538750e+14,1.371315972425224405e+00,1.185331062673083835e+01,3.890426205773110837e+02
8.375668472163775000e+14,1.389520510477904036e+00,1.184694415533429179e+01,3.573970710821583907e+02
8.470372876719825000e+14,1.407725048530583889e+00,1.184010536966717275e+01,3.284404532697578816e+02
8.566669978843250000e+14,1.425929586583263742e+00,1.183277406154914146e+01,3.018624018799267787e+02
8.664652106817373750e+14,1.444134124635943373e+00,1.182492928957559997e+01,2.774580842629186463e+02
8.764403853503795000e+14,1.462338662688623225e+00,1.181654912856362039e+01,2.550947682270695509e+02
8.866012967868285000e+14,1.480543200741303078e+00,1.180761008168266457e+01,2.345522034857864071e+02
