rhoc,M,R,Lambda,I
4.957581493845637500e+14,1.172288534271263671e+00,1.402850092424594486e+01,2.531887731048901969e+03,1.449194904432601128e+00
5.026023953905850625e+14,1.187372406405110326e+00,1.402351598832840907e+01,2.354197873692561643e+03,1.473506692369536131e+00
5.097547170343905625e+14,1.202456278538956980e+00,1.401796928706440681e+01,2.189100839184813594e+03,1.497751538564890517e+00
5.174066920436625625e+14,1.217540150672803412e+00,1.401178353752465178e+01,2.035955809805043828e+03,1.521903329733423904e+00
5.255474430263735625e+14,1.232624022806650066e+00,1.400487509407096454e+01,1.893812483660611406e+03,1.545928964649512460e+00
5.340946690366990625e+14,1.247707894940496498e+00,1.399714054670006469e+01,1.761498988513398217e+03,1.569797023941067682e+00
5.430627801595610000e+14,1.262791767074343152e+00,1.398849110745318391e+01,1.638711365212394639e+03,1.593467995705347695e+00
5.523869437649085625e+14,1.277875639208189806e+00,1.397882908945184077e+01,1.524020452376593084e+03,1.616907119993956199e+00
5.619298863625911250e+14,1.292959511342036460e+00,1.396807237289742432e+01,1.417136813773576932e+03,1.640079210933431009e+00
5.716164903897238750e+14,1.308043383475883115e+00,1.395615283941103968e+01,1.317338285645823362e+03,1.662955847265347176e+00
5.813815754071722500e+14,1.323127255609729769e+00,1.394302999146437827e+01,1.224413381273425784e+03,1.685515744431264062e+00
5.910841664666535000e+14,1.338211127743576423e+00,1.392868648115295649e+01,1.137750689554804012e+03,1.707746511356090569e+00
6.008943815432143750e+14,1.353294999877423077e+00,1.391312211275593569e+01,1.056613709854737408e+03,1.729639744041876703e+00
6.108727157499988750e+14,1.368378872011269731e+00,1.389633865919920375e+01,9.811601990322101301e+02,1.751190016186406906e+00
6.210545990664586250e+14,1.383462744145115941e+00,1.387833433278285789e+01,9.108629801999061328e+02,1.772390217314389949e+00
6.315225343322853750e+14,1.398546616278962595e+00,1.385909819613498151e+01,8.448698392587497210e+02,1.793230729327314199e+00
6.423815887931012500e+14,1.413630488412809250e+00,1.383860898458579314e+01,7.836966506480346197e+02,1.813698443513012570e+00
6.537201979148155000e+14,1.428714360546655904e+00,1.381682383867652320e+01,7.266134240469402812e+02,1.833772831499819400e+00
6.656463770110388750e+14,1.443798232680502558e+00,1.379367462000532107e+01,6.732545564401533511e+02,1.853424966847407207e+00
6.782592823735863750e+14,1.458882104814349212e+00,1.376906525248152313e+01,6.235712947481965784e+02,1.872615854849968064e+00
6.915406515242885000e+14,1.473965976948195866e+00,1.374287707539053649e+01,5.771168264625431448e+02,1.891298278486909457e+00
7.055236743381080000e+14,1.489049849082042520e+00,1.371498233122141741e+01,5.336395970186467821e+02,1.909420935636580774e+00
7.202749410252563750e+14,1.504133721215889175e+00,1.368522921863401010e+01,4.931456490919326825e+02,1.926924971480641569e+00
7.358579257546161250e+14,1.519217593349735829e+00,1.365345074929646252e+01,4.551779847258121663e+02,1.943747894561836498e+00
7.523999291164932500e+14,1.534301465483582039e+00,1.361945245746812105e+01,4.195507870774218873e+02,1.959812413227973948e+00
7.701017648398950000e+14,1.549385337617428693e+00,1.358300124041293699e+01,3.861767093253434950e+02,1.975031996586399829e+00
7.890948722247896250e+14,1.564469209751275347e+00,1.354380089943789045e+01,3.550761871532392320e+02,1.989296254162590261e+00
8.093885678136515000e+14,1.579553081885122001e+00,1.350150502072138359e+01,3.257982247227303674e+02,2.002477992378118188e+00
8.309276054542310000e+14,1.594636954018968655e+00,1.345573214396130801e+01,2.982476488409358240e+02,2.014438262398668300e+00
8.538178145962080000e+14,1.609720826152815309e+00,1.340608690306480355e+01,2.724259504730716230e+02,2.025037597100630915e+00
8.783579158314807500e+14,1.624804698286661964e+00,1.335211735058841853e+01,2.481560827625031607e+02,2.034117902667786471e+00
9.047496504252543750e+14,1.639888570420508618e+00,1.329328710977399552e+01,2.252605614869485748e+02,2.041497362257346015e+00
9.332271700632806250e+14,1.654972442554355272e+00,1.322894894591278359e+01,2.037856313328374824e+02,2.046958887249394010e+00
9.641309748728192500e+14,1.670056314688201926e+00,1.315833285930753327e+01,1.835038473022814571e+02,2.050254354878736862e+00
9.979210298681433750e+14,1.685140186822048136e+00,1.308046734423287738e+01,1.643950228124779187e+02,2.051072913755893179e+00
1.035150717795913875e+15,1.700224058955894790e+00,1.299410102775488163e+01,1.463914347336416029e+02,2.049026823719616974e+00
1.076607589674134625e+15,1.715307931089741444e+00,1.289757335851478359e+01,1.293813613440094343e+02,2.043610932355574672e+00
1.123059992189595750e+15,1.730391803223588099e+00,1.278861300700138948e+01,1.133252172293184543e+02,2.034151041947890981e+00
1.178467852684875250e+15,1.745475675357434753e+00,1.266383663405279059e+01,9.799529400466968809e+01,2.019658282412143180e+00
1.250712278590154750e+15,1.760559547491281407e+00,1.251465757426492864e+01,8.318960853164696800e+01,1.997500584085095454e+00
1.352146959855635250e+15,1.775643419625128061e+00,1.231736476398733693e+01,6.801229684142680298e+01,1.960417910540342090e+00
1.646852950689970000e+15,1.790727291758974715e+00,1.186374410440444471e+01,4.544590743477974826e+01,1.845716342755117978e+00
