rhoc,M,R,Lambda,I
8.967514001999093750e+14,1.926369573473311281e+00,1.300486170301335953e+01,7.187711190562049524e+01,2.547666421647789115e+00
9.134286998921701250e+14,1.945994224018270380e+00,1.296466799407740567e+01,6.517394292881769502e+01,2.571917764235886139e+00
9.309327172470116250e+14,1.965618874563229035e+00,1.292204375754925216e+01,5.898366293236052371e+01,2.595385766771928449e+00
9.493655303003881250e+14,1.985243525108187690e+00,1.287674041772006994e+01,5.328370880100441553e+01,2.617974868302784142e+00
9.688499354561863750e+14,2.004868175653146789e+00,1.282846068393800465e+01,4.802283299613134915e+01,2.639572299218014617e+00
9.895366130574888750e+14,2.024492826198105444e+00,1.277684434208124564e+01,4.316900447845903699e+01,2.660042533675941900e+00
1.011609113449003500e+15,2.044117476743064099e+00,1.272144665772091265e+01,3.868777451528093536e+01,2.679219994406674132e+00
1.035301457490153875e+15,2.063742127288023198e+00,1.266170835052056276e+01,3.453989682070095313e+01,2.696897831987951744e+00
1.060925216453296250e+15,2.083366777832981853e+00,1.259691413475179722e+01,3.070636103687302310e+01,2.712815687885821614e+00
1.088891556215540750e+15,2.102991428377940508e+00,1.252611206804760080e+01,2.715780212286912132e+01,2.726628445754064600e+00
1.119770254957391375e+15,2.122616078922899607e+00,1.244799766946795572e+01,2.386281025489670427e+01,2.737868396612520350e+00
1.154391996591403250e+15,2.142240729467858262e+00,1.236069359591422057e+01,2.079619936009196834e+01,2.745868765782883969e+00
1.194041239294578250e+15,2.161865380012816917e+00,1.226132113199377471e+01,1.792066636750745801e+01,2.749616303204246215e+00
1.240906111523113250e+15,2.181490030557776016e+00,1.214503835315804814e+01,1.520773860839768510e+01,2.747422911771283616e+00
1.299291048333065750e+15,2.201114681102734671e+00,1.200241352088242941e+01,1.258328992994297657e+01,2.736031754851475650e+00
1.380461684106525500e+15,2.220739331647693326e+00,1.180914566313740011e+01,9.924926665458583486e+00,2.707136744774728765e+00
1.605717677260803750e+15,2.240363982192652426e+00,1.130987418771764830e+01,5.837638970901366520e+00,2.574760447633668292e+00
