rhoc,R,M,Lambda
224000000000000.0,19.999999999999915,0.1286675170368244,53130488.08001224
242795220552879.03,19.999999999999915,0.14695653810904782,25121972.667018354
261590441105758.06,18.380008099999923,0.16786799447068282,12579074.959800879
280385661658637.06,16.54001729999993,0.19134159847760623,6622091.735936475
299180882211516.1,15.320023399999938,0.21722287953292294,3626186.883308122
317976102764395.1,14.460027699999943,0.24538324101594444,2053998.5009596043
336771323317274.1,13.840030799999944,0.27573181236934485,1198919.215275403
355566543870153.1,13.380033099999947,0.30804692696624564,720276.875339299
374361764423032.2,13.060034699999948,0.3421796492714905,444360.675499473
393156984975911.25,12.800035999999949,0.37798874603450716,280937.01413969666
411952205528790.25,12.60003699999995,0.41527948793989244,181778.1615693162
430747426081669.25,12.460037699999951,0.4538572892681785,120200.44115882466
449542646634548.25,12.340038299999952,0.49353066110752697,81117.69226000812
468337867187427.3,12.260038699999953,0.5342157697217508,55754.429157838524
487133087740306.3,12.200038999999952,0.5756142447091771,39022.9713987415
505928308293185.4,12.140039299999954,0.6176070353461983,27767.6679962552
524723528846064.4,12.100039499999953,0.6601320644936413,20054.574289840453
543518749398943.4,12.080039599999953,0.7029018657804978,14700.729507014927
562313969951822.44,12.040039799999953,0.7458017139521582,10923.910826838583
581109190504701.5,12.020039899999952,0.7887293594240951,8221.612017962365
599904411057580.5,12.020039899999952,0.8315458423165207,6262.729579943489
618699631610459.5,12.000039999999954,0.8741121186963063,4825.307151909041
637494852163338.5,11.980040099999954,0.9163101610140659,3758.0610526830246
656290072716217.5,11.980040099999954,0.9581281569653405,2955.5978675511024
675085293269096.5,11.960040199999954,0.999463751570081,2346.3050396709395
693880513821975.5,11.960040199999954,1.040134852143781,1879.9989586627617
712675734374854.6,11.940040299999954,1.0801223149545294,1519.233901782028
731470954927733.6,11.920040399999953,1.1194499466929662,1237.1548372968698
750266175480612.6,11.920040399999953,1.1578523794518296,1015.9323734399683
769061396033491.8,11.900040499999953,1.1956004073613613,839.6095982175568
787856616586370.8,11.880040599999955,1.2323063738835487,699.1665617410745
806651837139249.8,11.880040599999955,1.2682695712824035,585.6454587708662
825447057692128.8,11.860040699999955,1.3031902487139813,493.8220977123095
844242278245007.8,11.840040799999954,1.3371671176461226,418.8861199061378
863037498797886.8,11.820040899999954,1.3702414647806267,357.2144434122812
881832719350765.9,11.800040999999954,1.4022496176585522,306.41131351005345
900627939903644.9,11.780041099999954,1.4332683467383887,264.19339055485784
919423160456523.9,11.760041199999954,1.4633867473371278,228.8070029067908
938218381009402.9,11.740041299999955,1.4924834272292693,199.13054227075725
957013601562281.9,11.720041399999955,1.520554817506125,174.10628653324298
975808822115161.0,11.680041599999955,1.5476370841502696,152.9141143212417
994604042668040.0,11.660041699999955,1.5737931033188008,134.82077814628894
1013399263220919.0,11.640041799999954,1.5990194712750134,119.32435150789713
1032194483773798.0,11.620041899999956,1.6232790854641277,106.01596799633367
1050989704326677.0,11.580042099999956,1.6466138471504574,94.54952293892025
1069784924879556.0,11.560042199999955,1.669030476036466,84.60940769460123
1088580145432435.1,11.520042399999955,1.690553574084314,75.97321625176846
1107375365985314.1,11.500042499999957,1.7111948558638306,68.43863630111628
1126170586538193.0,11.460042699999956,1.7309935285581668,61.84248487556892
1144965807091072.0,11.440042799999956,1.7499351779666987,56.050527727213804
1163761027643951.0,11.400042999999956,1.7680901628368644,50.944379158232664
1182556248196830.2,11.380043099999956,1.7854437564107688,46.43108274748603
1201351468749709.2,11.340043299999957,1.8020274751304504,42.43115364497552
1220146689302588.2,11.320043399999957,1.817878448138974,38.87584035360996
1238941909855467.2,11.280043599999956,1.8329764046265546,35.70747410079335
1257737130408346.2,11.260043699999956,1.8473837552535508,32.875229696198915
1276532350961225.2,11.220043899999958,1.8611082756128399,30.34051794531621
1295327571514104.5,11.180044099999957,1.8741424654370553,28.05989332412137
1314122792066983.5,11.160044199999957,1.8865583493887508,26.01031752948514
1332918012619862.5,11.120044399999957,1.8983831673562228,24.15664297996702
1351713233172741.5,11.100044499999958,1.9096117327443596,22.476024406382425
1370508453725620.5,11.060044699999958,1.9202438573459095,20.955646907731502
1389303674278499.5,11.020044899999958,1.9303247118086035,19.57591167461731
1408098894831378.5,11.000044999999957,1.939840134548124,18.320283919890603
1426894115384257.5,10.960045199999959,1.948822241598441,17.178789036435372
1445689335937136.5,10.920045399999958,1.9573684064745922,16.13127431524107
1464484556490015.5,10.900045499999958,1.965413167337681,15.17021356505697
1483279777042894.5,10.860045699999958,1.97297465485528,14.293338753677967
1502074997595773.5,10.84004579999996,1.980074263265728,13.487484188102737
1520870218148652.5,10.80004599999996,1.9867477178344823,12.745196237578863
1539665438701531.8,10.760046199999959,1.9930495185257835,12.06038208342431
1558460659254410.8,10.740046299999959,1.9989129392222573,11.428536279389462
1577255879807289.8,10.70004649999996,2.004391080440185,10.847071462648888
1596051100360168.8,10.68004659999996,2.0095242028231093,10.306330850975769
1614846320913047.8,10.64004679999996,2.0143042230421404,9.804995871629298
1633641541465926.8,10.60004699999996,2.018719255391338,9.340201485148276
1652436762018805.8,10.58004709999996,2.0228228830644235,8.909312346823564
1671231982571684.8,10.54004729999996,2.026619039664365,8.505397752959212
1690027203124563.8,10.52004739999996,2.0300852480337923,8.131729381224588
1708822423677442.8,10.48004759999996,2.0332660259007493,7.782570976476262
1727617644230322.0,10.46004769999996,2.036201119725169,7.454762986139363
1746412864783201.0,10.42004789999996,2.0388517209539874,7.150567939910755
1765208085336080.0,10.400047999999959,2.0412462819698143,6.864726425458095
