rhoc,M,R,Lambda,I
1.702673366834171250e+15,2.661736997944382122e+00,1.256003720000018831e+01,3.354235323760399012e+00,4.033172761041851295e+00
1.716623115577890000e+15,2.658738081816558019e+00,1.254003730000018635e+01,3.343197816189598548e+00,4.017699157203970195e+00
1.730572864321608500e+15,2.655780726008432513e+00,1.253003735000018537e+01,3.333026954692176691e+00,4.002527029639227685e+00
1.744522613065327250e+15,2.652747392589052566e+00,1.252003740000018439e+01,3.322809611334000657e+00,3.987110477451636825e+00
1.758472361809045750e+15,2.649745489688855482e+00,1.250003750000018243e+01,3.313490404737696071e+00,3.971950120311720234e+00
1.772422110552764250e+15,2.646717910787470540e+00,1.249003755000017968e+01,3.304385783148842570e+00,3.956772186759013987e+00
1.786371859296483000e+15,2.643707938620014630e+00,1.248003760000017870e+01,3.296084695315798729e+00,3.941776435861095162e+00
1.800321608040201500e+15,2.640683982162935095e+00,1.246003770000017674e+01,3.287782499930084867e+00,3.926816724388021651e+00
1.814271356783920250e+15,2.637656490588959013e+00,1.245003775000017576e+01,3.280306086335644356e+00,3.911937860211905260e+00
1.828221105527638750e+15,2.634625972079590372e+00,1.244003780000017478e+01,3.272714994139216405e+00,3.897130896846272119e+00
1.842170854271357250e+15,2.631615231518923181e+00,1.242003790000017283e+01,3.266224731650224200e+00,3.882507663970886647e+00
1.856120603015076000e+15,2.628582648242166364e+00,1.241003795000017185e+01,3.259565376766466294e+00,3.867874444074991036e+00
1.870070351758794500e+15,2.625554756795691169e+00,1.240003800000017087e+01,3.253300942161681419e+00,3.853349251916384333e+00
1.884020100502513000e+15,2.622548603329582839e+00,1.239003805000016989e+01,3.247617533784012522e+00,3.839000342920694919e+00
1.897969849246231750e+15,2.619531690502579391e+00,1.237003815000016793e+01,3.242032275931327590e+00,3.824692085042472822e+00
1.911919597989950250e+15,2.616522893086027590e+00,1.236003820000016518e+01,3.237404232925478631e+00,3.810496905695516912e+00
1.925869346733669000e+15,2.613510622953533424e+00,1.235003825000016420e+01,3.232289630319517659e+00,3.796363945002485085e+00
1.939819095477387500e+15,2.610517141599457691e+00,1.234003830000016322e+01,3.227989149583395445e+00,3.782406409808007020e+00
1.953768844221106000e+15,2.607525781508234441e+00,1.233003835000016224e+01,3.223848751976698956e+00,3.768495820894203874e+00
1.967718592964824750e+15,2.604524364644376533e+00,1.231003845000016028e+01,3.220004964389386437e+00,3.754637996215657747e+00
1.981668341708543250e+15,2.601551381878516089e+00,1.230003850000015930e+01,3.216351843979814440e+00,3.740973508662092772e+00
1.995618090452262000e+15,2.598566239871899608e+00,1.229003855000015832e+01,3.213000586263011549e+00,3.727324818038458165e+00
2.009567839195980500e+15,2.595595767441150947e+00,1.228003860000015734e+01,3.209851972131480213e+00,3.713806912268111660e+00
2.023517587939699000e+15,2.592653318399896101e+00,1.227003865000015637e+01,3.207322282470173480e+00,3.700478408507287931e+00
2.037467336683417750e+15,2.589691245279854392e+00,1.226003870000015539e+01,3.204633519126994123e+00,3.687129119730839122e+00
2.051417085427136250e+15,2.586745165678287162e+00,1.225003875000015441e+01,3.201976019713479005e+00,3.673908512309837615e+00
2.065366834170855000e+15,2.583824501240997495e+00,1.224003880000015343e+01,3.200315169627847567e+00,3.660866336487448969e+00
2.079316582914573500e+15,2.580886842073207177e+00,1.222003890000014970e+01,3.198346543587627266e+00,3.647812670501190180e+00
2.093266331658292000e+15,2.577956716814080007e+00,1.221003895000014872e+01,3.196761232461673430e+00,3.634848546654953605e+00
2.107216080402010750e+15,2.575064347979944213e+00,1.220003900000014774e+01,3.195228923927285525e+00,3.622099050586512270e+00
2.121165829145729250e+15,2.572169141153762162e+00,1.219003905000014676e+01,3.194042802667539593e+00,3.609402719560319994e+00
2.135115577889448000e+15,2.569285599862451530e+00,1.218003910000014578e+01,3.193029939998871303e+00,3.596804617642566093e+00
2.149065326633166500e+15,2.566410164933655924e+00,1.217003915000014480e+01,3.192014121591635778e+00,3.584297628075497233e+00
2.163015075376885000e+15,2.563556587305190426e+00,1.216003920000014382e+01,3.191811696822883793e+00,3.571940713966113456e+00
2.176964824120603750e+15,2.560702759494597913e+00,1.215003925000014284e+01,3.191028021709875873e+00,3.559630509763741735e+00
2.190914572864322250e+15,2.557849038387975060e+00,1.214003930000014186e+01,3.190643851730277092e+00,3.547369830605179075e+00
2.204864321608040750e+15,2.555010588056113363e+00,1.213003935000014089e+01,3.190739750819229670e+00,3.535230670657019569e+00
2.218814070351759500e+15,2.552203031786815846e+00,1.212003940000013991e+01,3.190595228109922576e+00,3.523263444976092007e+00
2.232763819095478000e+15,2.549386971749534769e+00,1.211003945000013715e+01,3.191229196837844118e+00,3.511312713077509251e+00
2.246713567839196750e+15,2.546592503753111192e+00,1.210003950000013617e+01,3.191590284807665601e+00,3.499497401389793705e+00
2.260663316582915000e+15,2.543811748703712627e+00,1.209003955000013519e+01,3.192109652329700342e+00,3.487784125417460412e+00
2.274613065326634000e+15,2.541055539573527255e+00,1.208003960000013421e+01,3.192788623180316421e+00,3.476220479057792634e+00
2.288562814070352500e+15,2.538281588303482827e+00,1.207003965000013324e+01,3.193540505147629549e+00,3.464627264567285092e+00
2.302512562814071000e+15,2.535551951971197759e+00,1.206003970000013226e+01,3.195039556345712128e+00,3.453261367085822542e+00
2.316462311557790000e+15,2.532812986161161461e+00,1.205003975000013128e+01,3.196091099739948760e+00,3.441901616434318800e+00
2.330412060301508000e+15,2.530094063737323040e+00,1.205003975000013128e+01,3.197236722713697965e+00,3.430661244834223300e+00
2.344361809045227000e+15,2.527365641853166700e+00,1.204003980000013030e+01,3.198668894019198738e+00,3.419426395506880212e+00
2.358311557788945500e+15,2.524680937627985067e+00,1.203003985000012932e+01,3.200275145335540916e+00,3.408403489534675312e+00
2.372261306532664000e+15,2.521997594401400367e+00,1.202003990000012834e+01,3.201684742702683995e+00,3.397432255073213003e+00
2.386211055276383000e+15,2.519336611035050133e+00,1.201003995000012736e+01,3.203849201337736652e+00,3.386588046250696316e+00
2.400160804020101000e+15,2.516663484750819357e+00,1.200004000000012638e+01,3.205974339059876499e+00,3.375731666414922838e+00
2.414110552763820000e+15,2.514011655457128125e+00,1.199004005000012540e+01,3.207788374407524401e+00,3.365004286699930347e+00
2.428060301507538500e+15,2.511392274574260064e+00,1.198004010000012265e+01,3.210004057056304649e+00,3.354438945288546581e+00
2.442010050251257000e+15,2.508779888703960737e+00,1.198004010000012265e+01,3.212513340179362409e+00,3.343936009275376264e+00
2.455959798994975500e+15,2.506163166773644146e+00,1.197004015000012167e+01,3.214854957281722214e+00,3.333459478388669073e+00
2.469909547738694000e+15,2.503570128378469040e+00,1.196004020000012069e+01,3.217582458767374920e+00,3.323102402279266343e+00
2.483859296482413000e+15,2.500990369253717205e+00,1.195004025000011971e+01,3.220238796875356080e+00,3.312857654546853770e+00
2.497809045226131500e+15,2.498432933555986502e+00,1.194004030000011873e+01,3.223083204409951552e+00,3.302698116819481555e+00
2.511758793969850000e+15,2.495870091630173704e+00,1.193004035000011775e+01,3.225722976308649681e+00,3.292563780254699424e+00
2.525708542713568500e+15,2.493329400290273057e+00,1.193004035000011775e+01,3.228515984998908905e+00,3.282548742954605192e+00
2.539658291457287000e+15,2.490816439885043643e+00,1.192004040000011678e+01,3.231675052809692250e+00,3.272680870264256914e+00
2.553608040201006000e+15,2.488304452390009303e+00,1.191004045000011580e+01,3.234790130111416140e+00,3.262843305490476187e+00
2.567557788944724500e+15,2.485781703636849471e+00,1.190004050000011482e+01,3.238100935073855879e+00,3.252997899055257047e+00
2.581507537688443000e+15,2.483302469787473932e+00,1.189004055000011384e+01,3.241514698881335921e+00,3.243352648178408959e+00
2.595457286432161500e+15,2.480823984120213765e+00,1.189004055000011384e+01,3.244978353248724190e+00,3.233744329220124225e+00
2.609407035175880000e+15,2.478381849970975104e+00,1.188004060000011286e+01,3.248390612568456959e+00,3.224288970181926839e+00
2.623356783919599000e+15,2.475912592408051172e+00,1.187004065000011188e+01,3.252105155403390846e+00,3.214768948498612389e+00
2.637306532663317500e+15,2.473494579109440483e+00,1.186004070000011090e+01,3.255622256607262788e+00,3.205473454119707633e+00
2.651256281407036000e+15,2.471064854022321011e+00,1.186004070000011090e+01,3.259792505999615564e+00,3.196163005957081360e+00
2.665206030150754500e+15,2.468653507913345813e+00,1.185004075000010815e+01,3.263414769736558529e+00,3.186946495234349364e+00
2.679155778894473000e+15,2.466265970906497351e+00,1.184004080000010717e+01,3.267488441902886009e+00,3.177852994204164006e+00
2.693105527638192000e+15,2.463869761759843069e+00,1.183004085000010619e+01,3.271242872388392620e+00,3.168745849171122675e+00
2.707055276381910500e+15,2.461495173575877882e+00,1.183004085000010619e+01,3.275609634860000341e+00,3.159754210918112260e+00
2.721005025125629000e+15,2.459151466197058156e+00,1.182004090000010521e+01,3.279855516873996013e+00,3.150904577520064809e+00
2.734954773869347500e+15,2.456801935030145323e+00,1.181004095000010423e+01,3.283868278056636392e+00,3.142053646314177051e+00
2.748904522613066000e+15,2.454453204801709809e+00,1.181004095000010423e+01,3.288125140154749992e+00,3.133230582367651618e+00
2.762854271356785000e+15,2.452123519868548929e+00,1.180004100000010325e+01,3.292464998862972170e+00,3.124510940043903950e+00
2.776804020100503500e+15,2.449835748199843621e+00,1.179004105000010227e+01,3.296989609935289778e+00,3.115967641681068212e+00
2.790753768844222000e+15,2.447548367377002876e+00,1.179004105000010227e+01,3.301550938143138936e+00,3.107452020429656958e+00
2.804703517587940500e+15,2.445270028854464428e+00,1.178004110000010130e+01,3.306568188496563199e+00,3.098989622400258881e+00
2.818653266331659000e+15,2.442990798949149500e+00,1.177004115000010032e+01,3.311017540741094667e+00,3.090548183735594368e+00
2.832603015075378000e+15,2.440727659950009176e+00,1.177004115000010032e+01,3.315770329026463514e+00,3.082188614271014426e+00
2.846552763819096500e+15,2.438484408032420614e+00,1.176004120000009934e+01,3.320410299200246218e+00,3.073926344455562454e+00
2.860502512562815000e+15,2.436270425006496598e+00,1.175004125000009836e+01,3.325513170201889412e+00,3.065796464519828568e+00
2.874452261306533500e+15,2.434047501647918388e+00,1.175004125000009836e+01,3.330411044290679357e+00,3.057650244005809537e+00
2.888402010050252000e+15,2.431815654968211504e+00,1.174004130000009738e+01,3.335301413214562860e+00,3.049490781229058811e+00
2.902351758793971000e+15,2.429622376535789385e+00,1.173004135000009640e+01,3.340350313229692336e+00,3.041497835416990370e+00
2.916301507537689500e+15,2.427443696781333315e+00,1.173004135000009640e+01,3.345535384321113526e+00,3.033580273304296693e+00
2.930251256281408000e+15,2.425288232962373058e+00,1.172004140000009365e+01,3.350467967089318932e+00,3.025765928709683195e+00
2.944201005025126500e+15,2.423119950833356295e+00,1.171004145000009267e+01,3.355889865353605561e+00,3.017926463221562550e+00
2.958150753768845000e+15,2.420965272679255431e+00,1.171004145000009267e+01,3.361073066824208144e+00,3.010155382823715975e+00
2.972100502512563500e+15,2.418829872575170903e+00,1.170004150000009169e+01,3.366422068355557684e+00,3.002473610700174600e+00
2.986050251256282500e+15,2.416706078752956621e+00,1.170004150000009169e+01,3.371628821206785975e+00,2.994852071074346700e+00
3.000000000000001000e+15,2.414603834143763894e+00,1.169004155000009071e+01,3.377142312771076238e+00,2.987327496932184356e+00
