rhoc,M,R,Lambda,I
1.083451457360126875e+15,2.098826880184335497e+00,1.254003730000018635e+01,2.792410017684390056e+01,2.722829108491253258e+00
1.091715413680897375e+15,2.104360531074563223e+00,1.252003740000018439e+01,2.695119183640013460e+01,2.726415580394757399e+00
1.099979370001667875e+15,2.109782355224007588e+00,1.250003750000018243e+01,2.601935009669833221e+01,2.729744429840131215e+00
1.108243326322438250e+15,2.115024310925154971e+00,1.248003760000017870e+01,2.513380460367580582e+01,2.732730511855491429e+00
1.116507282643208750e+15,2.120123234109103638e+00,1.246003770000017674e+01,2.429044709840399108e+01,2.735454273057235319e+00
1.124771238963979125e+15,2.125091101554029471e+00,1.244003780000017478e+01,2.348249983548765840e+01,2.737883411122728372e+00
1.133035195284749500e+15,2.129890359313529213e+00,1.242003790000017283e+01,2.271664743218891047e+01,2.740054438380322921e+00
1.141299151605520000e+15,2.134592260260963492e+00,1.240003800000017087e+01,2.197888773359447967e+01,2.741957902982614215e+00
1.149563107926290500e+15,2.139096508852901923e+00,1.238003810000016891e+01,2.128409856326304705e+01,2.743558340631348624e+00
1.157827064247061000e+15,2.143531770388221513e+00,1.235003825000016420e+01,2.060562515288354035e+01,2.744946073349507909e+00
1.166091020567831500e+15,2.147802133873994990e+00,1.233003835000016224e+01,1.996855157258730884e+01,2.746096452602714511e+00
1.174354976888602000e+15,2.151954498843664076e+00,1.231003845000016028e+01,1.935358178775421578e+01,2.746992431686301916e+00
1.182618933209372500e+15,2.155973452318992400e+00,1.229003855000015832e+01,1.876485087611662195e+01,2.747613797657181500e+00
1.190882889530142750e+15,2.159851008760357516e+00,1.227003865000015637e+01,1.820612377094259671e+01,2.748041794674831895e+00
1.199146845850913250e+15,2.163652948485954131e+00,1.225003875000015441e+01,1.766419416626517247e+01,2.748244444490721250e+00
1.207410802171683750e+15,2.167292491847875091e+00,1.223003885000015067e+01,1.715152230214189188e+01,2.748225632434277976e+00
1.215674758492454000e+15,2.170826647358846007e+00,1.221003895000014872e+01,1.665609620550497993e+01,2.747918358447185128e+00
