EoS,rhoc,M,R,Lambda
macro-pwp_MS1cr.csv,4.22169373432e+14,1.4,15.1458642692,1735.76127908
macro-pwp_SLycr.csv,8.69204947095e+14,1.4,11.3524283337,319.022327582
macro-pwp_H4cr.csv,5.64941752874e+14,1.4,14.1767572736,964.996762051
macro-spec_ENGcr.csv,7.91191124667e+14,1.4,12.0400000004,382.362513924
