rhoc,M,R,Lambda,I
1.302974874371860500e+15,1.768519037883398148e+00,1.241003795000017185e+01,7.484909055646710385e+01,1.977918365055463923e+00
1.312276381909548750e+15,1.769864263902815260e+00,1.240003800000017087e+01,7.349214572949460944e+01,1.974478763289918559e+00
1.321577889447237250e+15,1.771147668905090011e+00,1.238003810000016891e+01,7.218448829923343624e+01,1.971000187337576870e+00
1.330879396984925750e+15,1.772384070728883598e+00,1.236003820000016518e+01,7.090892734666672936e+01,1.967459766064832971e+00
1.340180904522614000e+15,1.773593439067153055e+00,1.234003830000016322e+01,6.965810883846664581e+01,1.963836124663338678e+00
1.349482412060302500e+15,1.774739872681700970e+00,1.232003840000016126e+01,6.844889715764804805e+01,1.960164956628145605e+00
1.358783919597991000e+15,1.775850908772110159e+00,1.231003845000016028e+01,6.727442472027550480e+01,1.956470006439328113e+00
1.368085427135679500e+15,1.776915255616708711e+00,1.229003855000015832e+01,6.612952324848239982e+01,1.952695698549365533e+00
1.377386934673368000e+15,1.777932138442924304e+00,1.227003865000015637e+01,6.502046532005451240e+01,1.948907318022963020e+00
1.386688442211056500e+15,1.778895104050052911e+00,1.225003875000015441e+01,6.395079032831630172e+01,1.945095709524411465e+00
1.395989949748744750e+15,1.779814295158162807e+00,1.224003880000015343e+01,6.291627965277602641e+01,1.941286820893771692e+00
1.405291457286433250e+15,1.780685984705086877e+00,1.222003890000014970e+01,6.191949822964924266e+01,1.937458333906759700e+00
1.414592964824121750e+15,1.781510568243509063e+00,1.220003900000014774e+01,6.095373942235158893e+01,1.933615200960068892e+00
1.423894472361810250e+15,1.782295926871719116e+00,1.219003905000014676e+01,6.001797367523415971e+01,1.929771794908669458e+00
1.433195979899498750e+15,1.783031417261462304e+00,1.217003915000014480e+01,5.911562353963148553e+01,1.925898237876984220e+00
1.442497487437187000e+15,1.783734655782057033e+00,1.215003925000014284e+01,5.823902598440279377e+01,1.922048570253575228e+00
1.451798994974875500e+15,1.784396157116518333e+00,1.214003930000014186e+01,5.739476352075312349e+01,1.918199897336631654e+00
1.461100502512564000e+15,1.785006045042268008e+00,1.212003940000013991e+01,5.657901271675547150e+01,1.914316183424020767e+00
1.470402010050252500e+15,1.785585318419738776e+00,1.211003945000013715e+01,5.579361875960726280e+01,1.910524483951030694e+00
1.479703517587941000e+15,1.786110711058886746e+00,1.209003955000013519e+01,5.505292074979801953e+01,1.906784226164466967e+00
1.489005025125629250e+15,1.786601462511045790e+00,1.208003960000013421e+01,5.433277650149292981e+01,1.903039254860294127e+00
1.498306532663317750e+15,1.787052221806187502e+00,1.206003970000013226e+01,5.365202963709965900e+01,1.899408920051303129e+00
1.507608040201006250e+15,1.787447307746687031e+00,1.205003975000013128e+01,5.301099573373358709e+01,1.895865355658804319e+00
1.516909547738694750e+15,1.787825694548148325e+00,1.204003980000013030e+01,5.239016703509233963e+01,1.892357116372213266e+00
1.526211055276383250e+15,1.788162790278850611e+00,1.202003990000012834e+01,5.179905238060306516e+01,1.888903987898790104e+00
1.535512562814071500e+15,1.788462403526748012e+00,1.201003995000012736e+01,5.123260829770373448e+01,1.885500057946132291e+00
1.544814070351760000e+15,1.788741651579241365e+00,1.200004000000012638e+01,5.068650188042179394e+01,1.882117980495004783e+00
1.554115577889448500e+15,1.788987620587918492e+00,1.198004010000012265e+01,5.014977457653374415e+01,1.878711455006781161e+00
1.563417085427137000e+15,1.789211572473363931e+00,1.197004015000012167e+01,4.962937381619926214e+01,1.875316780169475894e+00
1.572718592964825500e+15,1.789409427258095819e+00,1.196004020000012069e+01,4.912450567885886699e+01,1.871920160569844116e+00
1.582020100502513750e+15,1.789584178459416863e+00,1.195004025000011971e+01,4.862832812059296828e+01,1.868505554876020991e+00
1.591321608040202250e+15,1.789730911832826177e+00,1.194004030000011873e+01,4.814595915590476949e+01,1.865062569231369372e+00
1.600623115577890750e+15,1.789846791799574177e+00,1.192004040000011678e+01,4.767591764730052262e+01,1.861609710942879525e+00
1.609924623115579250e+15,1.789956722557286550e+00,1.191004045000011580e+01,4.721510484628650772e+01,1.858184269827271029e+00
1.619226130653267750e+15,1.790034810900953843e+00,1.190004050000011482e+01,4.676615653909150438e+01,1.854744595355791281e+00
1.628527638190956250e+15,1.790092159892733736e+00,1.189004055000011384e+01,4.633125655785180186e+01,1.851312308708122689e+00
1.637829145728644500e+15,1.790125413528052656e+00,1.188004060000011286e+01,4.590533465046110706e+01,1.847859791745173563e+00
1.647130653266333000e+15,1.790131987831614646e+00,1.187004065000011188e+01,4.548822901987723100e+01,1.844381700277808234e+00
1.656432160804021500e+15,1.790118192804264874e+00,1.185004075000010815e+01,4.508283643362080539e+01,1.840913357511972936e+00
1.665733668341710000e+15,1.790093261731752872e+00,1.184004080000010717e+01,4.468272575012560566e+01,1.837440791230260384e+00
1.675035175879398500e+15,1.790038732564010138e+00,1.183004085000010619e+01,4.429521072487490585e+01,1.833943838571291840e+00
1.684336683417086750e+15,1.789971683825379190e+00,1.182004090000010521e+01,4.391458076344029848e+01,1.830463770692193792e+00
1.693638190954775250e+15,1.789879729695545763e+00,1.181004095000010423e+01,4.354238114003960902e+01,1.826957628638208542e+00
1.702939698492463750e+15,1.789772249539288707e+00,1.180004100000010325e+01,4.317776428916612019e+01,1.823455481850118298e+00
1.712241206030152250e+15,1.789639722845548286e+00,1.179004105000010227e+01,4.282375546451607562e+01,1.819941030845172447e+00
1.721542713567840750e+15,1.789490897330633379e+00,1.178004110000010130e+01,4.247186367282648689e+01,1.816408783887141887e+00
