rhoc,M,R,Lambda,I
1.385384289171625250e+15,1.858188367330283919e+00,1.120004400000003564e+01,2.791024236179816853e+01,1.889674117457453839e+00
1.398146753887796750e+15,1.863820582136688886e+00,1.118004410000003368e+01,2.676770309879162113e+01,1.892155731204259839e+00
1.410909218603968500e+15,1.869230925622402006e+00,1.116004420000003172e+01,2.569530330285177655e+01,1.894333182922469883e+00
1.423671683320140250e+15,1.874477713897438447e+00,1.113004435000002879e+01,2.467650440298018921e+01,1.896214069393833856e+00
1.436434148036312000e+15,1.879508008177753542e+00,1.111004445000002683e+01,2.371999221452315965e+01,1.897838726130621767e+00
1.449196612752483750e+15,1.884405468819000173e+00,1.109004455000002487e+01,2.280775457700077169e+01,1.899195182427559248e+00
1.461959077468655500e+15,1.889067596533694715e+00,1.106004470000002016e+01,2.195523712507325342e+01,1.900271921222813187e+00
1.474721542184827000e+15,1.893614373493174741e+00,1.104004480000001820e+01,2.113673675271716945e+01,1.901106145269414016e+00
1.487484006900998750e+15,1.897945107064031411e+00,1.102004490000001624e+01,2.036972627350411358e+01,1.901694829073214299e+00
1.500246471617170500e+15,1.902162609432854978e+00,1.100004500000001428e+01,1.963307828727134563e+01,1.902062697544143255e+00
1.513008936333342250e+15,1.906178405806157716e+00,1.097004515000001135e+01,1.894318742837436531e+01,1.902201432284797988e+00
1.525771401049514000e+15,1.910068084615282658e+00,1.095004525000000761e+01,1.827988136413818410e+01,1.902089901085184165e+00
1.538533865765685500e+15,1.913766598775227701e+00,1.093004535000000566e+01,1.765787295330432727e+01,1.901763191634190608e+00
1.551296330481857250e+15,1.917356918509199870e+00,1.090004550000000272e+01,1.705938069471614682e+01,1.901226980462663585e+00
1.564058795198029000e+15,1.920776526567429698e+00,1.088004560000000076e+01,1.649737679112984523e+01,1.900526439722032279e+00
1.576821259914200750e+15,1.924094599711150488e+00,1.086004569999999880e+01,1.595501627871144201e+01,1.899630307071694668e+00
1.589583724630372500e+15,1.927214195286073295e+00,1.084004579999999685e+01,1.544369254468142927e+01,1.898493246529067813e+00
1.602346189346544250e+15,1.930245902927363755e+00,1.081004594999999213e+01,1.495204730119621139e+01,1.897175894765299242e+00
1.615108654062715750e+15,1.933108710393596219e+00,1.079004604999999017e+01,1.448724956139103170e+01,1.895687466839286905e+00
1.627871118778887500e+15,1.935894590770331547e+00,1.077004614999998822e+01,1.404106663885726292e+01,1.894063061904484924e+00
1.640633583495059250e+15,1.938505763837663043e+00,1.075004624999998626e+01,1.361851924275271131e+01,1.892231379041045880e+00
1.653396048211231000e+15,1.941031758921546224e+00,1.073004634999998430e+01,1.320996369043967533e+01,1.890258761889061168e+00
1.666158512927402750e+15,1.943422908595724863e+00,1.071004644999998234e+01,1.282320802936642323e+01,1.888146243425702364e+00
1.678920977643574500e+15,1.945700088239860293e+00,1.068004659999997763e+01,1.245164565332042983e+01,1.885852513395109842e+00
1.691683442359746000e+15,1.947869225031211515e+00,1.066004669999997567e+01,1.209792712326653330e+01,1.883434422985580392e+00
1.704445907075917750e+15,1.949912923447575164e+00,1.064004679999997371e+01,1.175814029510547698e+01,1.880858384418131468e+00
1.717208371792089500e+15,1.951865457249313263e+00,1.062004689999997176e+01,1.143251550196919553e+01,1.878145098953467818e+00
1.729970836508261250e+15,1.953697928281221685e+00,1.060004699999996980e+01,1.112401996297607809e+01,1.875332031891530971e+00
1.742733301224433000e+15,1.955447904730204245e+00,1.058004709999996784e+01,1.082241850018003149e+01,1.872353019941577434e+00
1.755495765940604500e+15,1.957088505087781538e+00,1.056004719999996411e+01,1.053942183239373165e+01,1.869311220851611388e+00
1.768258230656776250e+15,1.958645431153865912e+00,1.054004729999996215e+01,1.026372372603830918e+01,1.866110347257317281e+00
1.781020695372948000e+15,1.960084308379298701e+00,1.051004744999995921e+01,1.000011819627955489e+01,1.862783674738120565e+00
1.793783160089119750e+15,1.961447593965409242e+00,1.049004754999995725e+01,9.747602436491458633e+00,1.859380365356116949e+00
1.806545624805291500e+15,1.962727656070942794e+00,1.047004764999995530e+01,9.504429150283350225e+00,1.855876288740082591e+00
1.819308089521463250e+15,1.963903372899072908e+00,1.045004774999995512e+01,9.272783173821224523e+00,1.852276938033226683e+00
1.832070554237634750e+15,1.965003982326117393e+00,1.043004784999995671e+01,9.046932414786093446e+00,1.848531118131854889e+00
1.844833018953806500e+15,1.966007375164809723e+00,1.041004794999995653e+01,8.832530958066284299e+00,1.844724669977744647e+00
1.857595483669978250e+15,1.966955957860023529e+00,1.039004804999995635e+01,8.624401505879568219e+00,1.840844712719653442e+00
1.870357948386150000e+15,1.967815792549989951e+00,1.037004814999995617e+01,8.424422396247708278e+00,1.836879469027092426e+00
1.883120413102321750e+15,1.968603323954529083e+00,1.035004824999995598e+01,8.232657472317004732e+00,1.832857779678097820e+00
1.895882877818493250e+15,1.969299782037308377e+00,1.033004834999995580e+01,8.045881027400220376e+00,1.828669026699659250e+00
1.908645342534665000e+15,1.969938491626326282e+00,1.031004844999995740e+01,7.869657838141156603e+00,1.824503472201651988e+00
1.921407807250836750e+15,1.970505445563992319e+00,1.029004854999995722e+01,7.695413222926378083e+00,1.820203917190697851e+00
1.934170271967008500e+15,1.971003732137022180e+00,1.028004859999995624e+01,7.530480443831898185e+00,1.815866616489771435e+00
1.946932736683180250e+15,1.971437655567445990e+00,1.026004869999995606e+01,7.370467020752608178e+00,1.811487771614952669e+00
1.959695201399352000e+15,1.971791555398211937e+00,1.024004879999995765e+01,7.215130089282538961e+00,1.806963536385360669e+00
1.972457666115523500e+15,1.972100050319563147e+00,1.022004889999995747e+01,7.067905871066043844e+00,1.802473371712921324e+00
1.985220130831695250e+15,1.972346595148114501e+00,1.020004899999995729e+01,6.923245541523148638e+00,1.797891540478966599e+00
1.997982595547867000e+15,1.972532566665927245e+00,1.018004909999995711e+01,6.784238810400379016e+00,1.793260768785989612e+00
2.010745060264038750e+15,1.972644929588466267e+00,1.016004919999995693e+01,6.650909106512273183e+00,1.788583727661756217e+00
2.023507524980210500e+15,1.972703602254943789e+00,1.014004929999995674e+01,6.519779565019445222e+00,1.783792208851020744e+00
2.036269989696382000e+15,1.972721221436265937e+00,1.012004939999995834e+01,6.394613421712031176e+00,1.779040112688613950e+00
2.049032454412553750e+15,1.972684664084579653e+00,1.011004944999995736e+01,6.273238930627238474e+00,1.774237300010591323e+00
2.061794919128725500e+15,1.972587504544298653e+00,1.009004954999995718e+01,6.155451481146429593e+00,1.769345839779954410e+00
2.074557383844897250e+15,1.972435236995594421e+00,1.007004964999995700e+01,6.042937955282828177e+00,1.764449379169368282e+00
2.087319848561069000e+15,1.972246815878996085e+00,1.005004974999995859e+01,5.932371731402963810e+00,1.759511861365019803e+00
2.100082313277240750e+15,1.972004837094746721e+00,1.003004984999995841e+01,5.826142858423343895e+00,1.754535399222966419e+00
2.112844777993412250e+15,1.971707066770555405e+00,1.002004989999995743e+01,5.723537507521617052e+00,1.749538634097774992e+00
2.125607242709584000e+15,1.971366053597523038e+00,1.000004999999995725e+01,5.622878465873442977e+00,1.744455844745673723e+00
2.138369707425755750e+15,1.970993538959579627e+00,9.980050099999958846e+00,5.525944934010398768e+00,1.739409300757054799e+00
2.151132172141927500e+15,1.970578491992114323e+00,9.960050199999958664e+00,5.432930842593185261e+00,1.734362932837920424e+00
2.163894636858099250e+15,1.970111561791484611e+00,9.950050249999957686e+00,5.340974041651539217e+00,1.729208916137004781e+00
2.176657101574271000e+15,1.969599499318489766e+00,9.930050349999959280e+00,5.253857970695833046e+00,1.724062863397811229e+00
2.189419566290442500e+15,1.969063350955648106e+00,9.910050449999959099e+00,5.168469349839048377e+00,1.718936574504231762e+00
2.202182031006614250e+15,1.968477100627516574e+00,9.890050549999958918e+00,5.084713451074979851e+00,1.713725990445479352e+00
2.214944495722786000e+15,1.967847572317578342e+00,9.880050599999957939e+00,5.004660928832867839e+00,1.708518323564556018e+00
2.227706960438957750e+15,1.967202840679438403e+00,9.860050699999959534e+00,4.926387909764158302e+00,1.703337967644619200e+00
2.240469425155129500e+15,1.966500807994569389e+00,9.840050799999959352e+00,4.849871128957557787e+00,1.698065331280554036e+00
