rhoc,R,M,Lambda
1.821593746994717000e+15,1.030004849999995997e+01,2.046997436472873577e+00,6.108988304024877358e+00
1.840388967547596000e+15,1.028004859999995979e+01,2.048477954287256875e+00,5.886740830496284715e+00
1.859184188100475000e+15,1.024004879999996120e+01,2.049740289401183357e+00,5.678728207568450870e+00
1.877979408653354000e+15,1.022004889999996102e+01,2.050806451615267534e+00,5.481309142333129714e+00
1.896774629206233000e+15,1.018004909999996066e+01,2.051689267222557067e+00,5.296125402062180854e+00
1.915569849759112000e+15,1.016004919999996048e+01,2.052398495129574396e+00,5.121101863429827539e+00
1.934365070311991250e+15,1.014004929999996030e+01,2.052919014442708523e+00,4.955235794335949073e+00
1.953160290864870250e+15,1.010004949999996171e+01,2.053267614104060002e+00,4.799759791104930784e+00
1.971955511417749250e+15,1.008004959999996153e+01,2.053463024388715752e+00,4.651399822740571288e+00
1.990750731970628250e+15,1.006004969999996135e+01,2.053519448464994124e+00,4.511797847937085493e+00
2.009545952523507250e+15,1.002004989999996099e+01,2.053425008791093909e+00,4.379002602548467848e+00
2.028341173076386250e+15,1.000004999999996080e+01,2.053183618122492060e+00,4.253129743301806265e+00
2.047136393629265250e+15,9.980050099999962399e+00,2.052810194274322431e+00,4.134253430479915004e+00
2.065931614182144250e+15,9.940050299999962036e+00,2.052312040473477595e+00,4.021177436986683063e+00
2.084726834735023250e+15,9.920050399999961854e+00,2.051706268299474889e+00,3.913838535483876502e+00
