rhoc,M,R,Lambda,I
1.094022535663242125e+15,1.941899442862385250e+00,1.227003865000015637e+01,4.027285874725718173e+01,2.314906612651026041e+00
1.103479302355233875e+15,1.949354245395141350e+00,1.225003875000015441e+01,3.855448721626127906e+01,2.321666696615071412e+00
1.112936069047225625e+15,1.956693303011224128e+00,1.222003890000014970e+01,3.691854149464674606e+01,2.328138710024675984e+00
1.122392835739217375e+15,1.963757640222233869e+00,1.220003900000014774e+01,3.539465571109317921e+01,2.334215258046310471e+00
1.131849602431209000e+15,1.970716534886817417e+00,1.218003910000014578e+01,3.393383149278822941e+01,2.340001057412056884e+00
1.141306369123201000e+15,1.977386041935122796e+00,1.216003920000014382e+01,3.257021650435824256e+01,2.345352245787992285e+00
1.150763135815192500e+15,1.983962059808192624e+00,1.214003930000014186e+01,3.126609433808716432e+01,2.350435906467583269e+00
1.160219902507184500e+15,1.990286925862140510e+00,1.211003945000013715e+01,3.004529044694106688e+01,2.355189851897417253e+00
1.169676669199176000e+15,1.996510587027266581e+00,1.209003955000013519e+01,2.887470807835805431e+01,2.359662954856449169e+00
1.179133435891168000e+15,2.002477165960608207e+00,1.207003965000013324e+01,2.778183897180290529e+01,2.363761996848199765e+00
1.188590202583159750e+15,2.008338790240231209e+00,1.205003975000013128e+01,2.673336343080396915e+01,2.367586522670761973e+00
1.198046969275151500e+15,2.013975096044983815e+00,1.202003990000012834e+01,2.574456871186105289e+01,2.371090374070213613e+00
1.207503735967143250e+15,2.019508245000716684e+00,1.200004000000012638e+01,2.479922462252338278e+01,2.374360894537916433e+00
1.216960502659135000e+15,2.024821554214702779e+00,1.198004010000012265e+01,2.391064380955355517e+01,2.377290486518993884e+00
1.226417269351126750e+15,2.030016997165010384e+00,1.196004020000012069e+01,2.305737316319437724e+01,2.379969087953814455e+00
1.235874036043118500e+15,2.035022378328520176e+00,1.194004030000011873e+01,2.225116334315115552e+01,2.382348449539012147e+00
1.245330802735110250e+15,2.039895958234450912e+00,1.191004045000011580e+01,2.148352345479607806e+01,2.384477120547911166e+00
1.254787569427102000e+15,2.044618209027988076e+00,1.189004055000011384e+01,2.075081872007908856e+01,2.386358500786168957e+00
1.264244336119093750e+15,2.049180625973296976e+00,1.187004065000011188e+01,2.005385512150969163e+01,2.387978235423581452e+00
1.273701102811085500e+15,2.053621194703894481e+00,1.185004075000010815e+01,1.938854156928669781e+01,2.389343536123338385e+00
1.283157869503077250e+15,2.057887896792197413e+00,1.183004085000010619e+01,1.875747733801666683e+01,2.390469562546600812e+00
1.292614636195069000e+15,2.062064917584680135e+00,1.181004095000010423e+01,1.814994650181724722e+01,2.391381536446288703e+00
1.302071402887061000e+15,2.066055159552412590e+00,1.178004110000010130e+01,1.757910736683237474e+01,2.392053359004472579e+00
1.311528169579052500e+15,2.069951612729211909e+00,1.176004120000009934e+01,1.702375926797681061e+01,2.392474224457963761e+00
1.320984936271044500e+15,2.073699208395527460e+00,1.174004130000009738e+01,1.649856524926234869e+01,2.392718029755331433e+00
1.330441702963036000e+15,2.077331655524999654e+00,1.172004140000009365e+01,1.599499938530210486e+01,2.392740485055401045e+00
1.339898469655028000e+15,2.080824195940051524e+00,1.170004150000009169e+01,1.551294445210009521e+01,2.392519925036293404e+00
1.349355236347019500e+15,2.084183690457062976e+00,1.168004160000008973e+01,1.505437995840062548e+01,2.392115049872361787e+00
1.358812003039011500e+15,2.087463374707065000e+00,1.166004170000008777e+01,1.461219226954300154e+01,2.391540473521194254e+00
