rhoc,M,R,Lambda,I
1.075881931198210375e+15,1.935430909191764082e+00,1.186004070000011090e+01,4.080583453323015419e+01,2.291856500043031541e+00
1.084073103613577750e+15,1.943443261866226957e+00,1.185004075000010815e+01,3.912361439669362539e+01,2.301373309214875817e+00
1.092264276028945125e+15,1.951301165459290443e+00,1.184004080000010717e+01,3.752798813617901885e+01,2.310603520776324249e+00
1.100455448444312625e+15,1.958974812890968531e+00,1.182004090000010521e+01,3.601627676248396881e+01,2.319481049100011738e+00
1.108646620859680000e+15,1.966439849353481151e+00,1.181004095000010423e+01,3.459626089207966970e+01,2.327992661131275565e+00
1.116837793275047375e+15,1.973779865749801576e+00,1.179004105000010227e+01,3.323552639569454925e+01,2.336225845879757124e+00
1.125028965690414750e+15,1.980868412680714785e+00,1.178004110000010130e+01,3.196253911059993413e+01,2.344062193433578134e+00
1.133220138105782250e+15,1.987893569831346241e+00,1.177004115000010032e+01,3.073598144164119006e+01,2.351690888394891044e+00
1.141411310521149500e+15,1.994656983007514928e+00,1.175004125000009836e+01,2.958629285021604360e+01,2.358893866041350762e+00
1.149602482936517000e+15,2.001309515806392714e+00,1.174004130000009738e+01,2.848817063007572159e+01,2.365831974115044645e+00
1.157793655351884500e+15,2.007778902953288203e+00,1.172004140000009365e+01,2.744493018971774490e+01,2.372465568291537874e+00
1.165984827767252000e+15,2.014083156155987098e+00,1.171004145000009267e+01,2.645440262352851590e+01,2.378799774648638454e+00
1.174176000182619250e+15,2.020259675355015716e+00,1.169004155000009071e+01,2.551304512636841437e+01,2.384858413711834046e+00
1.182367172597986500e+15,2.026197926047759168e+00,1.168004160000008973e+01,2.462277395556175463e+01,2.390524169496069273e+00
1.190558345013354000e+15,2.032098974903296273e+00,1.166004170000008777e+01,2.376386772181358253e+01,2.396043307127628808e+00
1.198749517428721500e+15,2.037768823988781453e+00,1.165004175000008679e+01,2.295195491798484255e+01,2.401183144887815590e+00
1.206940689844089000e+15,2.043318260191576030e+00,1.163004185000008484e+01,2.217841416333214255e+01,2.406072825787281211e+00
1.215131862259456250e+15,2.048740922755627913e+00,1.162004190000008386e+01,2.143487733112647220e+01,2.410739002141649046e+00
1.223323034674823500e+15,2.053967675749087007e+00,1.160004200000008190e+01,2.073520093220843563e+01,2.415081234285253675e+00
