rhoc,M,R,Lambda,I
2.240000000000000000e+14,1.342217098416159382e-01,1.763001185000075566e+01,3.203635289908155799e+07,5.767247830877991061e-02
2.330707136221124062e+14,1.484551157773208452e-01,1.634001830000061162e+01,2.071467382574396580e+07,6.620044168989293321e-02
2.421414272442248125e+14,1.634050437647767140e-01,1.542002290000050735e+01,1.372784594979521073e+07,7.559960265014299685e-02
2.512121408663372188e+14,1.790302445734138215e-01,1.473002635000043092e+01,9.293295290852781385e+06,8.586408922484230211e-02
2.602828544884496250e+14,1.953395059995724214e-01,1.421002895000037292e+01,6.404240702164128423e+06,9.701970105819908430e-02
2.693535681105620312e+14,2.123391602716535598e-01,1.380003100000032745e+01,4.482667411353222094e+06,1.090976925811486947e-01
2.784242817326744375e+14,2.300100332784494050e-01,1.348003260000029080e+01,3.181983548341579735e+06,1.221091653763905355e-01
2.874949953547868125e+14,2.483362353068490624e-01,1.323003385000026277e+01,2.288448137178718112e+06,1.360688004963754583e-01
2.965657089768992500e+14,2.672967073257880855e-01,1.302003490000024044e+01,1.665597981651971349e+06,1.509844215448736815e-01
3.056364225990116250e+14,2.868608991376168094e-01,1.286003570000022123e+01,1.226253612986339489e+06,1.668573768167015414e-01
3.147071362211240625e+14,3.070374351771501531e-01,1.273003635000020672e+01,9.119151083846596302e+05,1.837143038988214294e-01
3.237778498432364375e+14,3.277876251128495344e-01,1.262003690000019418e+01,6.848614302663151175e+05,2.015465342131109172e-01
3.328485634653488750e+14,3.490419911105773210e-01,1.253003735000018537e+01,5.194663174969983520e+05,2.203119535247415883e-01
3.419192770874612500e+14,3.708064213129024789e-01,1.246003770000017674e+01,3.974888045900206198e+05,2.400282978861675021e-01
3.509899907095736250e+14,3.930727798917794114e-01,1.241003795000017185e+01,3.066141554601571988e+05,2.607040781669595630e-01
3.600607043316860625e+14,4.157044125313786309e-01,1.237003815000016793e+01,2.386719343545611482e+05,2.822257792116317776e-01
3.691314179537985000e+14,4.388519887524225394e-01,1.233003835000016224e+01,1.869956905650287226e+05,3.047428638158065084e-01
3.782021315759108750e+14,4.622871268190594241e-01,1.231003845000016028e+01,1.477104494355033967e+05,3.280439639745518221e-01
3.872728451980232500e+14,4.861501724650079126e-01,1.229003855000015832e+01,1.174201246289617266e+05,3.522719249549607912e-01
3.963435588201356875e+14,5.102781924306516448e-01,1.227003865000015637e+01,9.401086505412067345e+04,3.772670914943350162e-01
4.054142724422481250e+14,5.346647229422968328e-01,1.226003870000015539e+01,7.576850755604589358e+04,4.030207132837239636e-01
4.144849860643605000e+14,5.593936301140490785e-01,1.226003870000015539e+01,6.139523107023337070e+04,4.296254562684508338e-01
4.235556996864728750e+14,5.842796275767099257e-01,1.226003870000015539e+01,5.006645665997007745e+04,4.568755161928407804e-01
4.326264133085853125e+14,6.093075370753644471e-01,1.226003870000015539e+01,4.107939452720213740e+04,4.847550120361416859e-01
4.416971269306976875e+14,6.346202142680293923e-01,1.226003870000015539e+01,3.385198065320471505e+04,5.134151343776754972e-01
4.507678405528101250e+14,6.600265838471832680e-01,1.226003870000015539e+01,2.805113499489730748e+04,5.426333530655409465e-01
4.598385541749225000e+14,6.855075009418009069e-01,1.227003865000015637e+01,2.336587119751792125e+04,5.723770531958232155e-01
4.689092677970348750e+14,7.110549988185401737e-01,1.228003860000015734e+01,1.955995477449214013e+04,6.026380006255981359e-01
4.779799814191473125e+14,7.366202423889091078e-01,1.228003860000015734e+01,1.645131683496628830e+04,6.333298411176669918e-01
4.870506950412597500e+14,7.623047062086768522e-01,1.229003855000015832e+01,1.389125233630982257e+04,6.645802477120515972e-01
4.961214086633721250e+14,7.879781922954248730e-01,1.230003850000015930e+01,1.178054915619355052e+04,6.962113519409521833e-01
5.051921222854845000e+14,8.136137170974169219e-01,1.231003845000016028e+01,1.003194890656981261e+04,7.281728675375960247e-01
5.142628359075969375e+14,8.391977713332893218e-01,1.232003840000016126e+01,8.577769343465542988e+03,7.604428832363000490e-01
5.233335495297093125e+14,8.647045061469934568e-01,1.232003840000016126e+01,7.362989862831692335e+03,7.929703655190932787e-01
5.324042631518217500e+14,8.901112247789393361e-01,1.233003835000016224e+01,6.343785660317606016e+03,8.257109102728593664e-01
5.414749767739341250e+14,9.154195435808220038e-01,1.234003830000016322e+01,5.485639372500751961e+03,8.586507518392165750e-01
5.505456903960465625e+14,9.406036986989008142e-01,1.235003825000016420e+01,4.759649166749156393e+03,8.917410482241487912e-01
5.596164040181589375e+14,9.656409448417169195e-01,1.236003820000016518e+01,4.143592415658996288e+03,9.249369917957979137e-01
5.686871176402713750e+14,9.905126549122212909e-01,1.236003820000016518e+01,3.618908548422816239e+03,9.582029372536926548e-01
5.777578312623837500e+14,1.015191758216571483e+00,1.237003815000016793e+01,3.170720349237970822e+03,9.914687676768439983e-01
5.868285448844962500e+14,1.039675602231239449e+00,1.238003810000016891e+01,2.786555081656082621e+03,1.024725786432969521e+00
5.958992585066085000e+14,1.063956285278214065e+00,1.238003810000016891e+01,2.456118196638977679e+03,1.057958442167072466e+00
6.049699721287210000e+14,1.088000552058540293e+00,1.239003805000016989e+01,2.171071642055984285e+03,1.091082759103862765e+00
6.140406857508333750e+14,1.111799670768224946e+00,1.239003805000016989e+01,1.924572489464841283e+03,1.124082811498251067e+00
6.231113993729457500e+14,1.135370149297295184e+00,1.239003805000016989e+01,1.710457854639738116e+03,1.156966751612740874e+00
6.321821129950582500e+14,1.158732115423565245e+00,1.240003800000017087e+01,1.523721111084107179e+03,1.189737294101708809e+00
6.412528266171706250e+14,1.181832027757835579e+00,1.240003800000017087e+01,1.360683707812288276e+03,1.222317070945558193e+00
6.503235402392830000e+14,1.204638678338888713e+00,1.240003800000017087e+01,1.218217356100254392e+03,1.254633593662735747e+00
6.593942538613953750e+14,1.227135857014495679e+00,1.240003800000017087e+01,1.093441011269689852e+03,1.286655727888883938e+00
6.684649674835077500e+14,1.249320978758994949e+00,1.240003800000017087e+01,9.837979801344963562e+02,1.318375264154841409e+00
6.775356811056202500e+14,1.271170104928721845e+00,1.240003800000017087e+01,8.871788855885063185e+02,1.349717457287828548e+00
6.866063947277326250e+14,1.292848421699153594e+00,1.240003800000017087e+01,8.012748785400833640e+02,1.380916584767859279e+00
6.956771083498450000e+14,1.314207267303438176e+00,1.240003800000017087e+01,7.253849780714942881e+02,1.411775864878928477e+00
7.047478219719575000e+14,1.335201250847063648e+00,1.240003800000017087e+01,6.581222965005995320e+02,1.442174409333773166e+00
7.138185355940697500e+14,1.355826692495711194e+00,1.240003800000017087e+01,5.984027401698767790e+02,1.472104351453482174e+00
7.228892492161822500e+14,1.376182120645452978e+00,1.239003805000016989e+01,5.450623267856884695e+02,1.501717897040214078e+00
7.319599628382946250e+14,1.396271133307329437e+00,1.239003805000016989e+01,4.972520143217619761e+02,1.530978261990467493e+00
7.410306764604070000e+14,1.415986007761527832e+00,1.238003810000016891e+01,4.545397715558502227e+02,1.559730767254881911e+00
7.501013900825195000e+14,1.435318178868454808e+00,1.238003810000016891e+01,4.163543992634362212e+02,1.587956098091125146e+00
7.591721037046318750e+14,1.454382806325344779e+00,1.237003815000016793e+01,3.819539130259772719e+02,1.615816056142203250e+00
