rhoc,M,R,Lambda,I
1.031932799294080250e+15,1.800990422461608009e+00,1.207003965000013324e+01,6.889483257943710726e+01,2.062231904109084635e+00
1.041327366727732375e+15,1.810571822506198636e+00,1.205003975000013128e+01,6.553301112090127845e+01,2.073132759214225906e+00
1.050721934161384375e+15,1.820027789249208494e+00,1.203003985000012932e+01,6.234827966323712189e+01,2.083730478542077602e+00
1.060116501595036500e+15,1.829180341899523832e+00,1.201003995000012736e+01,5.939638255757682828e+01,2.093883396728637436e+00
1.069511069028688625e+15,1.838201135329184943e+00,1.200004000000012638e+01,5.659285983765504113e+01,2.103720379165038512e+00
1.078905636462340750e+15,1.846938757585634860e+00,1.198004010000012265e+01,5.398776723320262505e+01,2.113128054154698177e+00
1.088300203895992750e+15,1.855520331660409195e+00,1.196004020000012069e+01,5.152738704695805438e+01,2.122194679404882045e+00
1.097694771329644875e+15,1.863849161981973035e+00,1.194004030000011873e+01,4.921060487171547493e+01,2.130867638730057578e+00
1.107089338763297000e+15,1.872038762851171434e+00,1.192004040000011678e+01,4.702683707672126445e+01,2.139279259189295956e+00
1.116483906196949125e+15,1.879971232587840824e+00,1.190004050000011482e+01,4.498425176379608104e+01,2.147244866440716660e+00
1.125878473630601250e+15,1.887755356958589648e+00,1.189004055000011384e+01,4.304390118096794282e+01,2.154941797109243939e+00
1.135273041064253250e+15,1.895303449659887507e+00,1.187004065000011188e+01,4.122237702499246836e+01,2.162233403837175771e+00
1.144667608497905500e+15,1.902697951754583228e+00,1.185004075000010815e+01,3.949560102287682639e+01,2.169229848046444253e+00
1.154062175931557500e+15,1.909879686760131534e+00,1.183004085000010619e+01,3.787346288115479354e+01,2.175888397799407681e+00
1.163456743365209500e+15,1.916916384770042558e+00,1.181004095000010423e+01,3.633119753559903131e+01,2.182261922102481044e+00
1.172851310798861500e+15,1.923737281436784574e+00,1.179004105000010227e+01,3.487912649045677682e+01,2.188291902856308369e+00
1.182245878232513750e+15,1.930423123017987352e+00,1.177004115000010032e+01,3.349747877106847227e+01,2.194040868148827261e+00
1.191640445666166000e+15,1.936889495036606679e+00,1.175004125000009836e+01,3.219964341401680485e+01,2.199468867364485991e+00
1.201035013099818000e+15,1.943234576667989932e+00,1.174004130000009738e+01,3.095530982190910407e+01,2.204611449882790009e+00
1.210429580533470000e+15,1.949336795186549898e+00,1.172004140000009365e+01,2.979237383225349234e+01,2.209397362027006650e+00
1.219824147967122000e+15,1.955367990810247703e+00,1.170004150000009169e+01,2.867246651732882867e+01,2.213988298381345476e+00
1.229218715400774250e+15,1.961150509807240594e+00,1.168004160000008973e+01,2.762324501010896327e+01,2.218228524061554907e+00
1.238613282834426500e+15,1.966866615851847522e+00,1.166004170000008777e+01,2.661093814503236743e+01,2.222280273833499020e+00
1.248007850268078500e+15,1.972361798692094936e+00,1.164004180000008581e+01,2.566211080721348026e+01,2.226009824428842432e+00
1.257402417701730500e+15,1.977735193442300421e+00,1.162004190000008386e+01,2.475087216960010750e+01,2.229474757793507678e+00
1.266796985135382500e+15,1.982948461845904786e+00,1.160004200000008190e+01,2.388881873297817293e+01,2.232701971849982314e+00
1.276191552569034750e+15,1.988006282049107121e+00,1.158004210000007816e+01,2.306718140762426472e+01,2.235648682171838875e+00
1.285586120002687000e+15,1.992940631251044925e+00,1.156004220000007621e+01,2.228352854352575108e+01,2.238387708810179788e+00
