rhoc,M,R,Lambda,I
4.624841703420890000e+14,6.824915005040426141e-01,1.269003655000020281e+01,2.276002363228826289e+04,5.705070556396993897e-01
4.716566384321693750e+14,7.071963447680991166e-01,1.267003665000020085e+01,1.911495794213733461e+04,5.991971326923890562e-01
4.808291065222496875e+14,7.319509436172847439e-01,1.266003670000019987e+01,1.612552059140625533e+04,6.283266859856808662e-01
4.900015746123300000e+14,7.567381428023486345e-01,1.265003675000019889e+01,1.366357787152547280e+04,6.578686200461565381e-01
4.991740427024103750e+14,7.815367773083121694e-01,1.264003680000019791e+01,1.162365719569991052e+04,6.877810962075733281e-01
5.083465107924906875e+14,8.063368150624827813e-01,1.263003685000019694e+01,9.927272831569016489e+03,7.180474609937430586e-01
5.175189788825710625e+14,8.311161538074668398e-01,1.262003690000019418e+01,8.509751139038949987e+03,7.486206924793149531e-01
5.266914469726514375e+14,8.558611747166169348e-01,1.262003690000019418e+01,7.321323926965103055e+03,7.794813717876987180e-01
5.358639150627317500e+14,8.805475279593965032e-01,1.261003695000019320e+01,6.322356961188322202e+03,8.105859076829711185e-01
5.450363831528121250e+14,9.051669425339325947e-01,1.261003695000019320e+01,5.475165817076409439e+03,8.419033617592696084e-01
5.542088512428924375e+14,9.296787373227470841e-01,1.260003700000019222e+01,4.758550625223986572e+03,8.733777655742975821e-01
5.633813193329727500e+14,9.540686297624194623e-01,1.260003700000019222e+01,4.148902464938581033e+03,9.049738569462701943e-01
5.725537874230531250e+14,9.783208279258072126e-01,1.260003700000019222e+01,3.628299083330847679e+03,9.366490033110859148e-01
5.817262555131335000e+14,1.002444775353273254e+00,1.259003705000019124e+01,3.182287719490234849e+03,9.684047382325728925e-01
5.908987236032137500e+14,1.026410079928861352e+00,1.259003705000019124e+01,2.799247498873926816e+03,1.000201747920787643e+00
6.000711916932942500e+14,1.050195571371719039e+00,1.258003710000019026e+01,2.469174990074048765e+03,1.031987772149498106e+00
6.092436597833745000e+14,1.073773633334726085e+00,1.258003710000019026e+01,2.183968429235287658e+03,1.063705314366635069e+00
6.184161278734548750e+14,1.097143785580948272e+00,1.257003715000018929e+01,1.937044795982960977e+03,1.095346712442902382e+00
6.275885959635352500e+14,1.120294814411691764e+00,1.257003715000018929e+01,1.722315414287450039e+03,1.126878643127571911e+00
6.367610640536155000e+14,1.143210780812613514e+00,1.257003715000018929e+01,1.535447539121622185e+03,1.158269564725920020e+00
6.459335321436958750e+14,1.165870743961645140e+00,1.256003720000018831e+01,1.372253230685100334e+03,1.189477340489157209e+00
6.551060002337762500e+14,1.188253470763745545e+00,1.255003725000018733e+01,1.229236635043547722e+03,1.220436828868777246e+00
6.642784683238566250e+14,1.210382122211310252e+00,1.255003725000018733e+01,1.103788513080022767e+03,1.251199915529266571e+00
6.734509364139370000e+14,1.232320974654900425e+00,1.254003730000018635e+01,9.928952071078404060e+02,1.281814095499808293e+00
6.826234045040172500e+14,1.253978074635533346e+00,1.254003730000018635e+01,8.952154790803598416e+02,1.312170162603546242e+00
6.917958725940976250e+14,1.275319734531817906e+00,1.253003735000018537e+01,8.088802232741966236e+02,1.342173127906264973e+00
7.009683406841780000e+14,1.296342016363958960e+00,1.252003740000018439e+01,7.324595364349530655e+02,1.371814262405582907e+00
7.101408087742582500e+14,1.317056339253170671e+00,1.252003740000018439e+01,6.647306360493095099e+02,1.401125591676899651e+00
7.193132768643387500e+14,1.337587340089500865e+00,1.251003745000018341e+01,6.040261997458072756e+02,1.430230791799502521e+00
7.284857449544190000e+14,1.357781833431240370e+00,1.250003750000018243e+01,5.500177400766983737e+02,1.458924668969714178e+00
7.376582130444993750e+14,1.377630082749804252e+00,1.249003755000017968e+01,5.018547371183461223e+02,1.487182864589001507e+00
7.468306811345797500e+14,1.397123573676309016e+00,1.248003760000017870e+01,4.588820404844541372e+02,1.514983707529536705e+00
7.560031492246600000e+14,1.416411421491295508e+00,1.247003765000017772e+01,4.200387924443890029e+02,1.542507280695395444e+00
7.651756173147403750e+14,1.435384228116155958e+00,1.246003770000017674e+01,3.851652978696853324e+02,1.569617607089622169e+00
7.743480854048207500e+14,1.453985154233241595e+00,1.245003775000017576e+01,3.538942364228771567e+02,1.596212265800774466e+00
7.835205534949010000e+14,1.472246739925574532e+00,1.244003780000017478e+01,3.256957738136973148e+02,1.622321290231554025e+00
7.926930215849813750e+14,1.490298076635700353e+00,1.243003785000017380e+01,3.000671717135851395e+02,1.648122315985591335e+00
8.018654896750617500e+14,1.507976488120103653e+00,1.242003790000017283e+01,2.769881596722916584e+02,1.673396656631207069e+00
8.110379577651421250e+14,1.525247356164274981e+00,1.241003795000017185e+01,2.560988780660968018e+02,1.698041765602029241e+00
8.202104258552225000e+14,1.542362808634643923e+00,1.240003800000017087e+01,2.370076443692771022e+02,1.722460357246761387e+00
8.293828939453028750e+14,1.559108491886109782e+00,1.239003805000016989e+01,2.196950338091677395e+02,1.746316893532848580e+00
8.385553620353831250e+14,1.575453424437945449e+00,1.238003810000016891e+01,2.040106513142090137e+02,1.769560432891013946e+00
8.477278301254635000e+14,1.591617851813380113e+00,1.236003820000016518e+01,1.895850849708686496e+02,1.792500048517604583e+00
8.569002982155438750e+14,1.607413361852293443e+00,1.235003825000016420e+01,1.764637628079969431e+02,1.814864248211821351e+00
8.660727663056242500e+14,1.622814788040260803e+00,1.234003830000016322e+01,1.645268464095213119e+02,1.836614062751299903e+00
8.752452343957045000e+14,1.638065631204797423e+00,1.232003840000016126e+01,1.534709433884254679e+02,1.858083151760641982e+00
8.844177024857848750e+14,1.652918517544397226e+00,1.231003845000016028e+01,1.434057772374558226e+02,1.878926837921463644e+00
8.935901705758652500e+14,1.667451043852773429e+00,1.230003850000015930e+01,1.341630193580158448e+02,1.899238503317154603e+00
9.027626386659456250e+14,1.681762789173107508e+00,1.228003860000015734e+01,1.256121349660859607e+02,1.919163277633013642e+00
9.119351067560258750e+14,1.695672779720576173e+00,1.227003865000015637e+01,1.178021348948406626e+02,1.938438906565822739e+00
9.211075748461062500e+14,1.709381701948836652e+00,1.225003875000015441e+01,1.105531224341270615e+02,1.957356589672339053e+00
9.302800429361866250e+14,1.722752556758980313e+00,1.224003880000015343e+01,1.038846938702832006e+02,1.975694698466565091e+00
9.394525110262670000e+14,1.735789802371402901e+00,1.222003890000014970e+01,9.774253706554851817e+01,1.993480497893402426e+00
9.486249791163472500e+14,1.748645076302450585e+00,1.221003895000014872e+01,9.201943596939511849e+01,2.010931620840884282e+00
9.577974472064276250e+14,1.761090890572628576e+00,1.219003905000014676e+01,8.676374828805542450e+01,2.027694252706922384e+00
9.669699152965080000e+14,1.773377789995741916e+00,1.218003910000014578e+01,8.184461631843848295e+01,2.044143442421571422e+00
9.761423833865883750e+14,1.785322566404219824e+00,1.216003920000014382e+01,7.730940215881943800e+01,2.060026299565961505e+00
9.853148514766687500e+14,1.797001234116353041e+00,1.214003930000014186e+01,7.308548269784189699e+01,2.075425810151102279e+00
9.944873195667490000e+14,1.808433761047176125e+00,1.213003935000014089e+01,6.915697885034525427e+01,2.090379252468959503e+00
1.003659787656829375e+15,1.819549669242620071e+00,1.211003945000013715e+01,6.551326053785088277e+01,2.104812417507122113e+00
1.012832255746909750e+15,1.830468468875080079e+00,1.209003955000013519e+01,6.209072914394210585e+01,2.118828984779241420e+00
1.022004723836990125e+15,1.841027751533092616e+00,1.208003960000013421e+01,5.893534867095553409e+01,2.132271721719683377e+00
1.031177191927070375e+15,1.851470641042263887e+00,1.206003970000013226e+01,5.595793555883928150e+01,2.145432925673036451e+00
1.040349660017150750e+15,1.861546546617268261e+00,1.204003980000013030e+01,5.318738409916922194e+01,2.158000768164515470e+00
1.049522128107231125e+15,1.871473488947549058e+00,1.203003985000012932e+01,5.057956724487581823e+01,2.170241708075230758e+00
1.058694596197311500e+15,1.881065649729998901e+00,1.201003995000012736e+01,4.815929894102049502e+01,2.181916412701141006e+00
1.067867064287391750e+15,1.890503170490646978e+00,1.199004005000012540e+01,4.587655884891157854e+01,2.193295669051916530e+00
1.077039532377472125e+15,1.899629918945606732e+00,1.197004015000012167e+01,4.374843311229149379e+01,2.204128826068003200e+00
1.086212000467552500e+15,1.908583343648139197e+00,1.196004020000012069e+01,4.173945802949276640e+01,2.214616862973150635e+00
1.095384468557632875e+15,1.917269529870633926e+00,1.194004030000011873e+01,3.985973073128529620e+01,2.224650132109073919e+00
1.104556936647713250e+15,1.925768849615958844e+00,1.192004040000011678e+01,3.808622000659983797e+01,2.234314937166983039e+00
1.113729404737793500e+15,1.934009186375690303e+00,1.190004050000011482e+01,3.642539249131809953e+01,2.243530158672563779e+00
1.122901872827873875e+15,1.942062821663225858e+00,1.189004055000011384e+01,3.485310458674815948e+01,2.252368198014666145e+00
1.132074340917954250e+15,1.949877690890374549e+00,1.187004065000011188e+01,3.338090270176371632e+01,2.260816691163978653e+00
