rhoc,M,R,Lambda,I
4.732174853189657500e+14,4.004057295919931092e-01,1.215003925000014284e+01,1.652396976115932339e+05,2.278250532871550216e-01
4.791512349694172500e+14,4.105417088926908709e-01,1.210003950000013617e+01,1.468555778960764874e+05,2.355745242047664334e-01
4.850849846198688750e+14,4.209335026433095317e-01,1.205003975000013128e+01,1.304666466690242669e+05,2.436030821949028424e-01
4.910187342703203750e+14,4.313205335204110535e-01,1.200004000000012638e+01,1.162485749189678463e+05,2.517167318628153461e-01
4.969524839207720000e+14,4.421084086598935925e-01,1.196004020000012069e+01,1.033984719203341665e+05,2.602319512244719579e-01
5.028862335712235000e+14,4.528376792482031177e-01,1.192004040000011678e+01,9.227316336252198380e+04,2.687937572258142782e-01
5.088199832216751250e+14,4.639399528118189342e-01,1.188004060000011286e+01,8.223298707386499154e+04,2.777434456112435335e-01
5.147537328721266875e+14,4.750210230689542179e-01,1.184004080000010717e+01,7.349326846236002166e+04,2.867734059441772176e-01
5.206874825225782500e+14,4.863920416638238819e-01,1.181004095000010423e+01,6.564762906248992658e+04,2.961346844994427463e-01
5.266212321730298125e+14,4.977881973657364845e-01,1.178004110000010130e+01,5.877112404813545436e+04,3.056146269686847439e-01
5.325549818234813750e+14,5.094272198759742798e-01,1.175004125000009836e+01,5.261336395975056803e+04,3.153972646379120670e-01
5.384887314739329375e+14,5.211194216571479743e-01,1.172004140000009365e+01,4.718782189115678921e+04,3.253240857005607056e-01
5.444224811243845000e+14,5.330381237730293931e-01,1.170004150000009169e+01,4.232392423094769765e+04,3.355446645922844917e-01
5.503562307748360625e+14,5.450092225612478414e-01,1.167004165000008875e+01,3.802826321971141442e+04,3.459126317755865099e-01
5.562899804252876250e+14,5.572177728436084054e-01,1.165004175000008679e+01,3.417044537342373951e+04,3.565936507265620170e-01
5.622237300757391875e+14,5.694522387036812239e-01,1.163004185000008484e+01,3.076126462420575626e+04,3.674031124383784763e-01
5.681574797261907500e+14,5.819518207982290470e-01,1.161004195000008288e+01,2.768305484421950314e+04,3.785515457163491360e-01
5.740912293766422500e+14,5.944231907146588778e-01,1.159004205000007914e+01,2.497334070155277004e+04,3.897889549984114854e-01
5.800249790270938750e+14,6.072269309929685388e-01,1.158004210000007816e+01,2.250662872402869107e+04,4.014314835021320915e-01
5.859587286775455000e+14,6.198952589237853861e-01,1.156004220000007621e+01,2.034584753724284019e+04,4.130633820103353226e-01
5.918924783279970000e+14,6.330137320512951860e-01,1.155004225000007523e+01,1.836168059278657893e+04,4.252234546957730510e-01
5.978262279784485000e+14,6.459107718187981906e-01,1.153004235000007327e+01,1.662766118818564064e+04,4.372870945127786402e-01
