pressurec2,energy_densityc2,baryon_density
1.112594075392044764e-21,9.989875272244116644e+00,9.999999999999998224e+00
1.437464396830406452e-07,1.022257288697488065e+01,1.023293345021969891e+01
1.490870200119315807e-07,1.046069080765350989e+01,1.047129269966252352e+01
1.546260177646712286e-07,1.070435529134111974e+01,1.071520413334179977e+01
1.603708047008179124e-07,1.095369553604825974e+01,1.096479708020056698e+01
1.663290264613158963e-07,1.120884374923952009e+01,1.122020388168557226e+01
1.725086127439503827e-07,1.146993521793372039e+01,1.148155996191852068e+01
1.789177878568509948e-07,1.173710838043711036e+01,1.174900389950192547e+01
1.855650816640847200e-07,1.201050489974734958e+01,1.202267750099749399e+01
1.924593409379104824e-07,1.229026973866736938e+01,1.230272587611610646e+01
1.996097411328001140e-07,1.257655123666894070e+01,1.258929751465919722e+01
2.070257985968974994e-07,1.286950118854647940e+01,1.288254436525238411e+01
2.147173832371671234e-07,1.316927492490320972e+01,1.318262191591304244e+01
2.226947316550885054e-07,1.347603139451189058e+01,1.348968927649459104e+01
2.309684607703783003e-07,1.378993324859414038e+01,1.380390926305114618e+01
2.395495819508732174e-07,1.411114692706292928e+01,1.412544848416746568e+01
2.484495156673658429e-07,1.443984274677353952e+01,1.445447742929924217e+01
2.576801066929337545e-07,1.477619499183109042e+01,1.479117055917218693e+01
2.672536398669393129e-07,1.512038200600063931e+01,1.513570639828579267e+01
2.771828564447204429e-07,1.547258628727045071e+01,1.548826762957230230e+01
2.874809710547139402e-07,1.583299458461764075e+01,1.584904119126054134e+01
2.981616892855835673e-07,1.620179799702802015e+01,1.621821837599598481e+01
3.092392259267595291e-07,1.657919207482233048e+01,1.659599493226971489e+01
3.207283238866636523e-07,1.696537692334274894e+01,1.698257116820993318e+01
3.326442738138002267e-07,1.736055730905455974e+01,1.737815205779120831e+01
3.450029344468242076e-07,1.776494276811936146e+01,1.778294734951760603e+01
3.578207537206726143e-07,1.817874771749720963e+01,1.819717167763745280e+01
3.711147906568443026e-07,1.860219156863677981e+01,1.862104467594868495e+01
3.849027380669689045e-07,1.903549884381375890e+01,1.905479109425505868e+01
3.992029460998725106e-07,1.947889929517905117e+01,1.949864091753511275e+01
4.140344466634848153e-07,1.993262802658014010e+01,1.995282948788675270e+01
4.294169787540873728e-07,2.039692561821998140e+01,2.041759762931263822e+01
4.453710147266136044e-07,2.087203825421968162e+01,2.089319177541198513e+01
4.619177875409650718e-07,2.135821785315248889e+01,2.137986410004683435e+01
4.790793190206011553e-07,2.185572220161843049e+01,2.187787265105206203e+01
4.968784491610168588e-07,2.236481509093022879e+01,2.238748148705974117e+01
5.153388665271120144e-07,2.288576645698325862e+01,2.290896081751078839e+01
5.344851397799048575e-07,2.341885252338335022e+01,2.344258714592785608e+01
5.543427503745540477e-07,2.396435594790872869e+01,2.398864341652555154e+01
5.749381264732006901e-07,2.452256597238330826e+01,2.454741916423569492e+01
5.962986781177672073e-07,2.509377857604129147e+01,2.511921066822715787e+01
6.184528337095257134e-07,2.567829663246390126e+01,2.570432110900171807e+01
6.414300778439803018e-07,2.627643007017190158e+01,2.630306072914920890e+01
6.652609905514252851e-07,2.688849603695869916e+01,2.691574699784710134e+01
6.899772879954008732e-07,2.751481906805160094e+01,2.754270477919220994e+01
7.156118646831773077e-07,2.815573125818911038e+01,2.818426650445220005e+01
7.421988372445492962e-07,2.881157243770839926e+01,2.884077234833156567e+01
7.697735898370587499e-07,2.948269035273256833e+01,2.951257040934133613e+01
7.983728212381864431e-07,3.016944084955598981e+01,3.020001689437130565e+01
8.280345936871415773e-07,3.087218806332436927e+01,3.090347630756122399e+01
8.587983835412594512e-07,3.159130461110995114e+01,3.162332164357151854e+01
8.907051338144271420e-07,3.232717178948392700e+01,3.235993458535596545e+01
9.237973086674552151e-07,3.308017977669103260e+01,3.311370570654104739e+01
9.581189499229211751e-07,3.385072783953349074e+01,3.388503467851947448e+01
9.937157356796930329e-07,3.463922454507395798e+01,3.467433048236765103e+01
1.030635041105150968e-06,3.544608797726972682e+01,3.548201162569925771e+01
1.068926001486002759e-06,3.627174595865309215e+01,3.630850636457020642e+01
1.108639577621618800e-06,3.711663627717531710e+01,3.715425293055255906e+01
1.149828623646906539e-06,3.798120691833474183e+01,3.801969976309744936e+01
1.192547957374994637e-06,3.886591630271168185e+01,3.890530574731099023e+01
1.236854433253347503e-06,3.977123352903650755e+01,3.981154045726834312e+01
1.282807018030400296e-06,4.069763862291954126e+01,4.073888440499561625e+01
1.330466869233411575e-06,4.164562279137462752e+01,4.168782929525131919e+01
1.379897416562003249e-06,4.261568868327155002e+01,4.265887828624261147e+01
1.431164446305681637e-06,4.360835065585509085e+01,4.365254625641428277e+01
1.484336188897717604e-06,4.462413504747242854e+01,4.466936007745244552e+01
1.539483409721880544e-06,4.566358045665302967e+01,4.570985889364716570e+01
1.596679503292918153e-06,4.672723802768943102e+01,4.677459440776245003e+01
1.656000590936074455e-06,4.781567174287007305e+01,4.786413117356517688e+01
1.717525622095704614e-06,4.892945872151923936e+01,4.897904689516784771e+01
1.781336479407759623e-06,5.006918952600260297e+01,5.011993273334424259e+01
1.847518087676024789e-06,5.123546847486075251e+01,5.128739361897996929e+01
1.916158526897142226e-06,5.242891396323690856e+01,5.248204857382481947e+01
1.987349149484720005e-06,5.365015879076671013e+01,5.370453103871472678e+01
2.061184701848863535e-06,5.489985049710931264e+01,5.495548920944261795e+01
2.137763450492497852e-06,5.617865170529044150e+01,5.623558638044929125e+01
2.217187312792644810e-06,5.748724047304491336e+01,5.754550129652189838e+01
2.299561992640551043e-06,5.882631065234274814e+01,5.888592851268400352e+01
2.384997121121232511e-06,6.019657225728975192e+01,6.025757876246903066e+01
2.473606402419656601e-06,6.159875184059792730e+01,6.166117933477174518e+01
2.565507765147734769e-06,6.303359287882494044e+01,6.309747445947814981e+01
2.660823519293549730e-06,6.450185616658721699e+01,6.456722570207772094e+01
2.759680519001667149e-06,6.600432021995563048e+01,6.607121236746762349e+01
2.862210331401207943e-06,6.754178168924741499e+01,6.761023191316292014e+01
2.968549411706324493e-06,6.911505578143371054e+01,6.918510037213161468e+01
3.078839284822185504e-06,7.072497669238612161e+01,7.079665278547930996e+01
3.193226733698096254e-06,7.237239804919181552e+01,7.244574364521209020e+01
3.311863994678471744e-06,7.405819336277177456e+01,7.413324734731320120e+01
3.434908960111646808e-06,7.578325649104178297e+01,7.586005865537320858e+01
3.562525388486168077e-06,7.754850211286223782e+01,7.762709317501969508e+01
3.694883122374227155e-06,7.935486621302773358e+01,7.943528783939805749e+01
3.832158314472295093e-06,8.120330657855360812e+01,8.128560140596064798e+01
3.974533662039814940e-06,8.309480330652279179e+01,8.317901496482802770e+01
4.122198650047921815e-06,8.503035932376202766e+01,8.511653245899137232e+01
4.275349803361837114e-06,8.701100091862323893e+01,8.709918121663235979e+01
4.434190948292506339e-06,8.903777828515160309e+01,8.912801249584248353e+01
4.598933483865657233e-06,9.111176607992941001e+01,9.120410204203059834e+01
4.769796663169210839e-06,9.323406399189053673e+01,9.332855065831458319e+01
4.947007885153555999e-06,9.540579732540771829e+01,9.550248478919908734e+01
5.130802997273029885e-06,9.762811759696224101e+01,9.772705711784938387e+01
5.321426609371322151e-06,9.990220314571153892e+01,1.000034471772772093e+02
5.519132419228727049e-06,1.022292597582801932e+02,1.023328619757646152e+02
