rhoc,R,M,Lambda
2.240000000000000000e+14,1.999999999999991473e+01,1.023636785321468956e-01,1.839471021619730294e+08
2.556767676767676875e+14,1.950000249999991908e+01,1.536965521137299562e-01,1.614269920897443593e+07
2.873535353535353750e+14,1.466002669999994090e+01,2.360911609985519855e-01,2.362314576546985656e+06
3.190303030303030000e+14,1.324003379999994756e+01,3.569695467185345916e-01,4.187499518336407491e+05
3.507070707070706875e+14,1.290003549999994981e+01,5.115078238438118818e-01,9.265811041398704401e+04
3.823838383838383750e+14,1.296003519999994857e+01,6.981378703603206004e-01,2.431380841014695761e+04
4.140606060606060625e+14,1.316003419999994861e+01,9.118826406951484609e-01,7.375123696723688226e+03
4.457373737373737500e+14,1.342003289999994742e+01,1.143999121090804483e+00,2.552500341770265550e+03
4.774141414141413750e+14,1.366003169999994604e+01,1.371002011954304267e+00,1.047794932532865460e+03
5.090909090909090625e+14,1.368003159999994622e+01,1.389730245648987506e+00,9.779658484410366555e+02
5.407676767676767500e+14,1.368003159999994622e+01,1.404457322371678085e+00,9.255169873278434807e+02
5.724444444444445000e+14,1.370003149999994640e+01,1.416023984315722739e+00,8.850097216138857448e+02
6.041212121212121250e+14,1.370003149999994640e+01,1.425074606086963014e+00,8.531530770014917380e+02
6.357979797979797500e+14,1.370003149999994640e+01,1.432109009206052441e+00,8.276551520866028113e+02
6.674747474747475000e+14,1.370003149999994640e+01,1.437500226555413985e+00,8.070556081578361045e+02
6.991515151515151250e+14,1.370003149999994640e+01,1.441553846982984721e+00,7.902629480952251697e+02
7.308282828282827500e+14,1.368003159999994622e+01,1.444508680756926289e+00,7.764525876394988018e+02
7.625050505050505000e+14,1.368003159999994622e+01,1.446534577969936564e+00,7.650170225417025449e+02
7.941818181818181250e+14,1.366003169999994604e+01,1.447810227163794483e+00,7.556163898841036826e+02
8.258585858585858750e+14,1.366003169999994604e+01,1.448463162661354886e+00,7.478094603691176872e+02
8.575353535353535000e+14,1.364003179999994586e+01,1.448575321274387040e+00,7.413968552906181912e+02
8.892121212121212500e+14,1.364003179999994586e+01,1.448250535669311168e+00,7.360659716313145964e+02
9.208888888888888750e+14,1.362003189999994568e+01,1.447547030990201433e+00,7.317554179254534574e+02
9.525656565656565000e+14,1.360003199999994550e+01,1.446530273009973833e+00,7.282425211558321507e+02
9.842424242424242500e+14,1.360003199999994550e+01,1.445249750825170487e+00,7.254539573064821525e+02
1.015919191919191875e+15,1.358003209999994532e+01,1.443747306009447007e+00,7.232245609852991493e+02
1.047595959595959625e+15,1.354003229999994673e+01,1.437313934440831664e+00,7.180378319593916103e+02
1.079272727272727250e+15,1.340003299999994724e+01,1.420187068452960277e+00,7.001554040535672812e+02
1.110949494949494875e+15,1.326003369999994774e+01,1.405330314654424928e+00,6.710170361917214450e+02
1.142626262626262500e+15,1.310003449999994807e+01,1.393251416294245093e+00,6.319217910244949508e+02
1.174303030303030250e+15,1.290003549999994981e+01,1.382874397851226567e+00,5.751853950688838495e+02
1.205979797979798000e+15,1.272003639999994995e+01,1.377356526506868795e+00,5.159051627155492952e+02
1.237656565656565500e+15,1.256003719999995027e+01,1.375690025302764852e+00,4.586594815219309567e+02
1.269333333333333250e+15,1.236003819999995201e+01,1.377573218049890746e+00,3.954639118756752509e+02
1.301010101010101000e+15,1.216003919999995198e+01,1.383445708106624483e+00,3.347099465808397554e+02
1.332686868686868500e+15,1.200003999999995408e+01,1.392159356871694786e+00,2.834065748934518183e+02
1.364363636363636250e+15,1.184004079999995440e+01,1.402739766438553914e+00,2.408822382242889262e+02
