rhoc,R,M,Lambda
2.240000000000000000e+14,1.999999999999991473e+01,1.016775826621277579e-01,1.892415551862016320e+08
2.556767676767676875e+14,1.834000829999992277e+01,1.633742152058286490e-01,1.204965218797213957e+07
2.873535353535353750e+14,1.400002999999994380e+01,2.756894721340374388e-01,1.269331750501267146e+06
3.190303030303030000e+14,1.310003449999994807e+01,4.399543293580397418e-01,1.861717127565824194e+05
3.507070707070706875e+14,1.310003449999994807e+01,6.554230828711826717e-01,3.517763506906585826e+04
3.823838383838383750e+14,1.344003279999994760e+01,9.311034984694076533e-01,7.627969439271914780e+03
4.140606060606060625e+14,1.386003069999994430e+01,1.243838763218501509e+00,2.009928534092453674e+03
4.457373737373737500e+14,1.426002869999994260e+01,1.576024940656951756e+00,6.255887785478312253e+02
4.774141414141413750e+14,1.456002719999994177e+01,1.874307167407349928e+00,2.494337219937634984e+02
5.090909090909090625e+14,1.458002709999994195e+01,1.896781475092008895e+00,2.334407487696844328e+02
5.407676767676767500e+14,1.458002709999994195e+01,1.914284351929810502e+00,2.213978380252833915e+02
5.724444444444445000e+14,1.460002699999994213e+01,1.927862378097451090e+00,2.121048002151403580e+02
6.041212121212121250e+14,1.460002699999994213e+01,1.938308466667684193e+00,2.048012897335609068e+02
6.357979797979797500e+14,1.460002699999994213e+01,1.946256456946112934e+00,1.989800850585714329e+02
6.674747474747475000e+14,1.458002709999994195e+01,1.952187870614496168e+00,1.942843740607039820e+02
6.991515151515151250e+14,1.458002709999994195e+01,1.956446795337735356e+00,1.904669204447274353e+02
7.308282828282827500e+14,1.458002709999994195e+01,1.959372508843110650e+00,1.873392135773371479e+02
7.625050505050505000e+14,1.456002719999994177e+01,1.961188028534783800e+00,1.847827500993199124e+02
7.941818181818181250e+14,1.456002719999994177e+01,1.962079363845833146e+00,1.826799332096847479e+02
8.258585858585858750e+14,1.454002729999994159e+01,1.962195678666919685e+00,1.809560817639503796e+02
8.575353535353535000e+14,1.452002739999994141e+01,1.961695808398307372e+00,1.795518304311060831e+02
8.892121212121212500e+14,1.452002739999994141e+01,1.960645346347547724e+00,1.784040958572542195e+02
9.208888888888888750e+14,1.450002749999994123e+01,1.959160452260030549e+00,1.774864752396799190e+02
9.525656565656565000e+14,1.448002759999994105e+01,1.957303777430369207e+00,1.767583026755751519e+02
9.842424242424242500e+14,1.446002769999994264e+01,1.955143452759131373e+00,1.762014528576428916e+02
1.015919191919191875e+15,1.446002769999994264e+01,1.952723712541252876e+00,1.757815432862919920e+02
1.047595959595959625e+15,1.436002819999994173e+01,1.935122166904574392e+00,1.739858113980079111e+02
1.079272727272727250e+15,1.420002899999994384e+01,1.909475086030621105e+00,1.697652082576889256e+02
1.110949494949494875e+15,1.404002979999994416e+01,1.886772588644101356e+00,1.632899029969431126e+02
1.142626262626262500e+15,1.384003079999994412e+01,1.864889672430241951e+00,1.537738579138765829e+02
1.174303030303030250e+15,1.364003179999994586e+01,1.845839129585721050e+00,1.415388302170118209e+02
1.205979797979798000e+15,1.344003279999994760e+01,1.832094109347593536e+00,1.288846249982074710e+02
1.237656565656565500e+15,1.326003369999994774e+01,1.822412016317609185e+00,1.164255277984365193e+02
