rhoc,R,M,Lambda
9.208888888888888750e+14,1.340003299999994724e+01,1.873555326238837804e+00,9.641902738067599898e+01
9.525656565656565000e+14,1.332003339999994651e+01,1.895976142985440926e+00,8.438308729561367727e+01
9.842424242424242500e+14,1.324003379999994756e+01,1.915510773814937728e+00,7.473904247628668429e+01
1.015919191919191875e+15,1.316003419999994861e+01,1.932496060565143114e+00,6.689734694973272155e+01
1.047595959595959625e+15,1.308003459999994789e+01,1.948887459275795209e+00,5.975979895487547822e+01
1.079272727272727250e+15,1.300003499999994894e+01,1.963873148652862222e+00,5.356841399401277215e+01
1.110949494949494875e+15,1.292003539999994999e+01,1.976828829576689595e+00,4.844727745402948926e+01
1.142626262626262500e+15,1.286003569999994944e+01,1.988012934500736906e+00,4.416472968855626391e+01
1.174303030303030250e+15,1.278003609999995049e+01,1.997648538014192177e+00,4.054626734675167654e+01
1.205979797979798000e+15,1.272003639999994995e+01,2.005920514868197557e+00,3.745991155897769431e+01
1.237656565656565500e+15,1.264003679999995100e+01,2.013717825818829965e+00,3.453561560303469946e+01
1.269333333333333250e+15,1.256003719999995027e+01,2.020967171139478324e+00,3.178220685307018556e+01
1.301010101010101000e+15,1.248003759999995133e+01,2.027053546001141626e+00,2.941963371674345140e+01
1.332686868686868500e+15,1.242003789999995078e+01,2.032117929726660943e+00,2.737816121513188961e+01
1.364363636363636250e+15,1.236003819999995201e+01,2.036322811025234270e+00,2.560083675841863027e+01
1.396040404040404000e+15,1.228003859999995129e+01,2.039729619033166408e+00,2.404430778129409418e+01
1.427717171717171750e+15,1.222003889999995252e+01,2.042457584999611164e+00,2.267349711399207024e+01
1.459393939393939250e+15,1.216003919999995198e+01,2.044640201553582060e+00,2.140938158500839350e+01
1.491070707070707000e+15,1.210003949999995321e+01,2.046513349176427354e+00,2.010369900723799574e+01
1.522747474747474750e+15,1.202003989999995248e+01,2.047767471355065538e+00,1.895033776398030412e+01
1.554424242424242500e+15,1.196004019999995371e+01,2.048516115114950686e+00,1.792761461237043719e+01
1.586101010101010000e+15,1.190004049999995317e+01,2.048802576021286903e+00,1.701596104041897206e+01
1.617777777777777750e+15,1.184004079999995440e+01,2.048698325901936901e+00,1.620062886663317059e+01
1.649454545454545500e+15,1.178004109999995386e+01,2.048228914755336749e+00,1.546659453697704301e+01
1.681131313131313000e+15,1.172004139999995509e+01,2.047459474317996353e+00,1.480399787534492617e+01
1.712808080808080750e+15,1.168004159999995473e+01,2.046413957356725710e+00,1.420420325722942323e+01
1.744484848484848500e+15,1.162004189999995596e+01,2.044984971521548012e+00,1.360232014652428134e+01
1.776161616161616000e+15,1.156004219999995541e+01,2.043123328250667559e+00,1.300269301314290438e+01
1.807838383838383750e+15,1.150004249999995665e+01,2.041037585479122285e+00,1.246058657966506900e+01
1.839515151515151500e+15,1.144004279999995610e+01,2.038733764932491699e+00,1.196848514530761243e+01
1.871191919191919250e+15,1.138004309999995556e+01,2.036276810437128937e+00,1.152014598254848821e+01
1.902868686868686750e+15,1.134004329999995697e+01,2.033674537480352207e+00,1.111037602485036757e+01
1.934545454545454500e+15,1.128004359999995643e+01,2.030948715332761445e+00,1.073524736361931176e+01
1.966222222222222250e+15,1.124004379999995784e+01,2.028112928106077462e+00,1.039053891240962102e+01
1.997898989898989750e+15,1.120004399999995748e+01,2.025193823115727820e+00,1.007277289135874909e+01
2.029575757575757500e+15,1.114004429999995693e+01,2.022193596589522357e+00,9.779696977413944836e+00
2.061252525252525250e+15,1.110004449999995835e+01,2.019029752079516182e+00,9.500193863052661669e+00
2.092929292929292750e+15,1.106004469999995798e+01,2.015209188700928689e+00,9.195591156708164959e+00
2.124606060606060500e+15,1.100004499999995744e+01,2.011346174663642294e+00,8.915366105833374633e+00
2.156282828282828250e+15,1.096004519999995885e+01,2.007430813785516577e+00,8.656866587297479043e+00
2.187959595959596000e+15,1.090004549999995831e+01,2.003477944793715437e+00,8.417837932368016141e+00
2.219636363636363500e+15,1.086004569999995795e+01,1.999532307373135032e+00,8.196074518404703468e+00
2.251313131313131250e+15,1.082004589999995936e+01,1.995574975554015751e+00,7.990243779565411764e+00
2.282989898989899000e+15,1.078004609999995900e+01,1.991593614621533170e+00,7.798955359692737233e+00
2.314666666666666500e+15,1.074004629999995863e+01,1.987664519791749074e+00,7.620244102261679586e+00
2.346343434343434000e+15,1.070004649999996005e+01,1.983703826639286127e+00,7.453623574760798398e+00
2.378020202020202000e+15,1.066004669999995969e+01,1.979790530767921108e+00,7.297812516057835097e+00
2.409696969696970000e+15,1.062004689999995932e+01,1.975851956782205709e+00,7.151700578066057190e+00
2.441373737373737000e+15,1.060004699999995914e+01,1.971958398650625943e+00,7.015171287560311164e+00
2.473050505050505000e+15,1.054004729999996037e+01,1.967372407210008056e+00,6.863576514152461172e+00
2.504727272727272500e+15,1.050004749999996001e+01,1.962663844426399296e+00,6.717977532143612152e+00
2.536404040404040500e+15,1.046004769999995965e+01,1.958014881574621890e+00,6.581933712376149437e+00
2.568080808080808000e+15,1.044004779999995947e+01,1.953414965603077702e+00,6.454625854459255407e+00
2.599757575757575500e+15,1.040004799999995910e+01,1.948843834613511294e+00,6.335163133617691678e+00
2.631434343434343500e+15,1.036004819999996052e+01,1.944346323405907517e+00,6.223034236836575417e+00
2.663111111111111000e+15,1.032004839999996015e+01,1.939871332183178421e+00,6.117889438002894309e+00
2.694787878787878500e+15,1.030004849999995997e+01,1.935466734996026172e+00,6.018766560802141896e+00
2.726464646464646500e+15,1.026004869999995961e+01,1.931108548229906186e+00,5.925454408709048160e+00
2.758141414141414000e+15,1.022004889999996102e+01,1.926820235967555472e+00,5.837700202287184226e+00
2.789818181818181500e+15,1.020004899999996084e+01,1.922566877753455916e+00,5.754712561983778230e+00
2.821494949494949500e+15,1.016004919999996048e+01,1.918373620199740115e+00,5.676222044136512324e+00
2.853171717171717000e+15,1.014004929999996030e+01,1.914242032584332343e+00,5.601957080200307360e+00
2.884848484848485000e+15,1.010004949999996171e+01,1.910152977720639855e+00,5.531662131233279212e+00
2.916525252525252500e+15,1.008004959999996153e+01,1.905952823608549007e+00,5.462498469351576347e+00
2.948202020202020000e+15,1.004004979999996117e+01,1.901096882977274749e+00,5.385987342394805921e+00
2.979878787878788000e+15,1.002004989999996099e+01,1.896312988818471545e+00,5.313627653957723851e+00
3.011555555555555500e+15,9.980050099999962399e+00,1.891596918273575234e+00,5.245998150541861804e+00
