rhoc,R,M,Lambda
4.842016894597980000e+14,1.548002259999993768e+01,1.602234653603233694e+00,6.629530663437124076e+02
4.934946069405050000e+14,1.546002269999993750e+01,1.647738124225102574e+00,5.589347147121541184e+02
5.027875244212121250e+14,1.544002279999993732e+01,1.692277312407975520e+00,4.740135562613428419e+02
5.120804419019191875e+14,1.542002289999993714e+01,1.736568024325696680e+00,4.031918379542792650e+02
5.213733593826262500e+14,1.540002299999993696e+01,1.780241634146073615e+00,3.443078558898597521e+02
5.306662768633333125e+14,1.538002309999993855e+01,1.822635122163022148e+00,2.958159169182789583e+02
5.399591943440403750e+14,1.534002329999993819e+01,1.864680849633679527e+00,2.547776529036654267e+02
5.492521118247474375e+14,1.532002339999993801e+01,1.905718667019592472e+00,2.204284072444687013e+02
5.585450293054545000e+14,1.530002349999993783e+01,1.945286770513356744e+00,1.918341320673676194e+02
5.678379467861616250e+14,1.528002359999993764e+01,1.984713741660852682e+00,1.671237476591287532e+02
5.771308642668687500e+14,1.524002379999993906e+01,2.022460333131983035e+00,1.465066161589125500e+02
5.864237817475757500e+14,1.522002389999993888e+01,2.059402876106121383e+00,1.288059377958495304e+02
5.957166992282827500e+14,1.520002399999993870e+01,2.095208942389421569e+00,1.136933183739133710e+02
6.050096167089898750e+14,1.516002419999993833e+01,2.129658017077619370e+00,1.008240210928791640e+02
6.143025341896970000e+14,1.514002429999993815e+01,2.163359517503664620e+00,8.960844246389700629e+01
6.235954516704040000e+14,1.512002439999993975e+01,2.195389192186495642e+00,8.008284401522269036e+01
6.328883691511111250e+14,1.508002459999993938e+01,2.226886702782215455e+00,7.166000954095370901e+01
6.421812866318182500e+14,1.506002469999993920e+01,2.256554829511559390e+00,6.450064717560553618e+01
6.514742041125252500e+14,1.502002489999993884e+01,2.285785366964596665e+00,5.810203057780493197e+01
6.607671215932322500e+14,1.500002499999993866e+01,2.313187438564922260e+00,5.264206674941597441e+01
6.700600390739393750e+14,1.496002519999994007e+01,2.340127370536610130e+00,4.773235957190338752e+01
6.793529565546465000e+14,1.494002529999993989e+01,2.365359161267357013e+00,4.350858540359860172e+01
6.886458740353535000e+14,1.490002549999993953e+01,2.390009897588136312e+00,3.970562938518287410e+01
6.979387915160605000e+14,1.488002559999993935e+01,2.413191526521912600e+00,3.639426307427324758e+01
7.072317089967676250e+14,1.484002579999994076e+01,2.435585655876087774e+00,3.342033114972701213e+01
7.165246264774747500e+14,1.482002589999994058e+01,2.456803450479795536e+00,3.079050422673203968e+01
7.258175439581817500e+14,1.478002609999994021e+01,2.477017104888945109e+00,2.844655068844021883e+01
7.351104614388888750e+14,1.474002629999993985e+01,2.496393381534129929e+00,2.633531966751308317e+01
7.444033789195960000e+14,1.472002639999994145e+01,2.514506486202563895e+00,2.447224337265785721e+01
7.536962964003030000e+14,1.468002659999994108e+01,2.532154158224728224e+00,2.275679235875738016e+01
7.629892138810100000e+14,1.464002679999994072e+01,2.548618195585668378e+00,2.123585723926424151e+01
7.722821313617171250e+14,1.462002689999994054e+01,2.564310754283702920e+00,1.985648709802337919e+01
7.815750488424242500e+14,1.458002709999994195e+01,2.579234873610210421e+00,1.860249696465297475e+01
7.908679663231312500e+14,1.456002719999994177e+01,2.593161696144196338e+00,1.748139462253563536e+01
8.001608838038383750e+14,1.452002739999994141e+01,2.606570673435519847e+00,1.644186562905226978e+01
8.094538012845453750e+14,1.448002759999994105e+01,2.619118907812272301e+00,1.550408955373093889e+01
8.187467187652525000e+14,1.446002769999994264e+01,2.630860506072281613e+00,1.465558344368364985e+01
8.280396362459596250e+14,1.442002789999994228e+01,2.642153871047824509e+00,1.386469752419017176e+01
