rhoc,R,M,Lambda
8.272271479630302500e+14,1.200003999999995408e+01,1.471564201253465098e+00,2.736099464708230471e+02
8.431015465936363750e+14,1.200003999999995408e+01,1.506137948323832854e+00,2.355584628095044195e+02
8.589759452242423750e+14,1.198004009999995390e+01,1.539273350021718834e+00,2.041418803879579684e+02
8.748503438548485000e+14,1.198004009999995390e+01,1.571623514004689914e+00,1.775596946350711960e+02
8.907247424854545000e+14,1.196004019999995371e+01,1.602732484829054949e+00,1.552656872480138475e+02
9.065991411160606250e+14,1.196004019999995371e+01,1.632984184656885107e+00,1.362493213184001775e+02
9.224735397466666250e+14,1.194004029999995353e+01,1.661987495781102053e+00,1.201666989830130348e+02
9.383479383772727500e+14,1.194004029999995353e+01,1.690276953384097558e+00,1.062647005257969965e+02
9.542223370078787500e+14,1.192004039999995335e+01,1.717165083275735249e+00,9.449030052742369890e+01
9.700967356384848750e+14,1.190004049999995317e+01,1.743596777140518972e+00,8.412585901011922829e+01
9.859711342690908750e+14,1.188004059999995476e+01,1.768343088809230856e+00,7.539536386526526712e+01
1.001845532899697000e+15,1.186004069999995458e+01,1.793037585445671489e+00,6.752364077066806658e+01
1.017719931530303000e+15,1.184004079999995440e+01,1.816067185782650473e+00,6.087155317289361278e+01
1.033594330160909125e+15,1.182004089999995422e+01,1.838744446456464399e+00,5.489619308462394542e+01
1.049468728791515125e+15,1.180004099999995404e+01,1.860229874408882100e+00,4.972268112878803237e+01
1.065343127422121250e+15,1.178004109999995386e+01,1.880830877162641190e+00,4.516646951037828472e+01
1.081217526052727250e+15,1.176004119999995368e+01,1.900886762829692156e+00,4.108225398352826119e+01
1.097091924683333375e+15,1.174004129999995527e+01,1.919559470960205072e+00,3.756352019742205783e+01
1.112966323313939375e+15,1.170004149999995491e+01,1.938167663774641669e+00,3.430868019040772765e+01
1.128840721944545500e+15,1.168004159999995473e+01,1.955579003136609151e+00,3.147542248068714699e+01
1.144715120575151500e+15,1.166004169999995455e+01,1.972224621553146484e+00,2.894550740785155085e+01
1.160589519205757500e+15,1.164004179999995436e+01,1.988454811426976887e+00,2.663296117569399968e+01
1.176463917836363500e+15,1.160004199999995578e+01,2.003542673288279730e+00,2.461381388654800517e+01
1.192338316466969750e+15,1.158004209999995560e+01,2.018341372095679986e+00,2.274577753011914538e+01
1.208212715097575750e+15,1.154004229999995523e+01,2.032381714173305376e+00,2.107155019088538950e+01
1.224087113728182000e+15,1.152004239999995505e+01,2.045425983904137546e+00,1.959560678836733771e+01
1.239961512358788000e+15,1.150004249999995665e+01,2.058454269958949645e+00,1.819424777143797911e+01
1.255835910989394000e+15,1.146004269999995628e+01,2.070566068657108350e+00,1.695270082790424482e+01
1.271710309620000000e+15,1.144004279999995610e+01,2.081909098440023698e+00,1.584061693163332762e+01
1.287584708250606000e+15,1.140004299999995574e+01,2.093156040169296794e+00,1.478315935672250347e+01
1.303459106881212000e+15,1.138004309999995556e+01,2.103555361533088419e+00,1.384391017543068791e+01
1.319333505511818000e+15,1.134004329999995697e+01,2.113342649669831097e+00,1.299236939231048105e+01
1.335207904142424250e+15,1.132004339999995679e+01,2.122969891583173840e+00,1.218166211585756464e+01
1.351082302773030250e+15,1.128004359999995643e+01,2.131863361809715585e+00,1.145692023818815031e+01
1.366956701403636250e+15,1.126004369999995625e+01,2.140186053413890122e+00,1.079788801859512581e+01
1.382831100034242500e+15,1.122004389999995766e+01,2.148391523374020284e+00,1.016535528006846434e+01
1.398705498664848500e+15,1.120004399999995748e+01,2.155937693244539322e+00,9.597026150046600534e+00
1.414579897295454500e+15,1.116004419999995712e+01,2.162903301023413771e+00,9.082155731196500881e+00
1.430454295926060500e+15,1.114004429999995693e+01,2.169822748304286009e+00,8.580239102737969858e+00
1.446328694556666750e+15,1.110004449999995835e+01,2.176154529701042506e+00,8.127509946111381112e+00
1.462203093187272750e+15,1.108004459999995817e+01,2.181959118891545479e+00,7.717467020952421208e+00
1.478077491817878750e+15,1.104004479999995780e+01,2.187667707818675478e+00,7.318281315926793873e+00
1.493951890448484750e+15,1.102004489999995762e+01,2.192928302520307682e+00,6.952503166861911055e+00
1.509826289079091000e+15,1.098004509999995904e+01,2.197706896338299742e+00,6.620072658268978394e+00
1.525700687709697000e+15,1.096004519999995885e+01,2.202277871119688868e+00,6.302330586513244626e+00
1.541575086340303000e+15,1.092004539999995849e+01,2.206561520713980595e+00,6.002405314892681254e+00
1.557449484970909000e+15,1.090004549999995831e+01,2.210428200777162733e+00,5.729672965383246108e+00
1.573323883601515250e+15,1.086004569999995795e+01,2.213972189489648024e+00,5.475314769560592154e+00
1.589198282232121250e+15,1.082004589999995936e+01,2.217371806738492435e+00,5.226787186146887088e+00
1.605072680862727250e+15,1.080004599999995918e+01,2.220407141282659147e+00,4.999560626370558758e+00
1.620947079493333250e+15,1.076004619999995882e+01,2.223091297738911898e+00,4.791447074366916858e+00
1.636821478123939500e+15,1.074004629999995863e+01,2.225644337834737474e+00,4.587401733981986141e+00
1.652695876754545500e+15,1.070004649999996005e+01,2.227913420364478370e+00,4.396280220991409138e+00
1.668570275385151500e+15,1.068004659999995987e+01,2.229885954242096346e+00,4.220908781409113075e+00
1.684444674015757500e+15,1.064004679999995950e+01,2.231621850498971771e+00,4.056134177258089224e+00
1.700319072646363750e+15,1.062004689999995932e+01,2.233201321055875432e+00,3.893532134426874514e+00
1.716193471276969750e+15,1.058004709999996074e+01,2.234521755373127583e+00,3.744257506920110501e+00
