rhoc,R,M,Lambda
9.060195160084847500e+14,1.172004139999995509e+01,1.377389539474613400e+00,3.250310603512956504e+02
9.244524759006060000e+14,1.170004149999995491e+01,1.407107841583823404e+00,2.818395125914356640e+02
9.428854357927272500e+14,1.168004159999995473e+01,1.436626918091495675e+00,2.446834187564428476e+02
9.613183956848485000e+14,1.166004169999995455e+01,1.464429174715125015e+00,2.142136097561090367e+02
9.797513555769696250e+14,1.164004179999995436e+01,1.492240036718339935e+00,1.875088713554132482e+02
9.981843154690908750e+14,1.162004189999995596e+01,1.518282254941484277e+00,1.655010729332151413e+02
1.016617275361212125e+15,1.160004199999995578e+01,1.544274393755309394e+00,1.460559606385455709e+02
1.035050235253333250e+15,1.158004209999995560e+01,1.568545902859340480e+00,1.299071333727150090e+02
1.053483195145454500e+15,1.156004219999995541e+01,1.592790052311167770e+00,1.154864675291590288e+02
1.071916155037575750e+15,1.152004239999995505e+01,1.615444780891226229e+00,1.033880245930422461e+02
1.090349114929696875e+15,1.150004249999995665e+01,1.637867596387650559e+00,9.259055876684590203e+01
1.108782074821818125e+15,1.148004259999995647e+01,1.658992000430070446e+00,8.337613638860314325e+01
1.127215034713939500e+15,1.144004279999995610e+01,1.679591086158614299e+00,7.520297504787377818e+01
1.145647994606060500e+15,1.142004289999995592e+01,1.699282588231872282e+00,6.806826221431029467e+01
1.164080954498181750e+15,1.140004299999995574e+01,1.718080111329761905e+00,6.182703617114709971e+01
1.182513914390303000e+15,1.136004319999995715e+01,1.736416827747458314e+00,5.621811458763279035e+01
1.200946874282424000e+15,1.134004329999995697e+01,1.753530737038454967e+00,5.138958040313534070e+01
1.219379834174545500e+15,1.130004349999995661e+01,1.770508110145960545e+00,4.694541910313608923e+01
1.237812794066666500e+15,1.128004359999995643e+01,1.786424366005500142e+00,4.307446573832550030e+01
1.256245753958787750e+15,1.126004369999995625e+01,1.801690779450157986e+00,3.960778082962109892e+01
1.274678713850909000e+15,1.122004389999995766e+01,1.816472990031341661e+00,3.646625780730481381e+01
1.293111673743030250e+15,1.120004399999995748e+01,1.830242272501978684e+00,3.371777920803633322e+01
1.311544633635151500e+15,1.116004419999995712e+01,1.843801486423201297e+00,3.116799460960549339e+01
1.329977593527272500e+15,1.114004429999995693e+01,1.856581389199774001e+00,2.890008410291295959e+01
1.348410553419394000e+15,1.110004449999995835e+01,1.868558288409312151e+00,2.688439742544363753e+01
1.366843513311515000e+15,1.108004459999995817e+01,1.880395142101428885e+00,2.499116265046294671e+01
1.385276473203636250e+15,1.104004479999995780e+01,1.891384181524146335e+00,2.331585661365220830e+01
1.403709433095757500e+15,1.100004499999995744e+01,1.901817242863825808e+00,2.179592968883802229e+01
1.422142392987878750e+15,1.098004509999995904e+01,1.911975233693234744e+00,2.037730744843003450e+01
1.440575352880000000e+15,1.094004529999995867e+01,1.921423119627828191e+00,1.911161369921334341e+01
1.459008312772121250e+15,1.092004539999995849e+01,1.930381537616243204e+00,1.795261445997057592e+01
1.477441272664242250e+15,1.088004559999995813e+01,1.939075627595269413e+00,1.686687988314023912e+01
1.495874232556363500e+15,1.086004569999995795e+01,1.947128422562983241e+00,1.589288029383020628e+01
1.514307192448484750e+15,1.082004589999995936e+01,1.954727214440392880e+00,1.499900561799010035e+01
1.532740152340606000e+15,1.080004599999995918e+01,1.962111585058510022e+00,1.415414978101607524e+01
1.551173112232727250e+15,1.076004619999995882e+01,1.968929776855590896e+00,1.339113776450280824e+01
1.569606072124848500e+15,1.074004629999995863e+01,1.975276700013787856e+00,1.269546518171948080e+01
1.588039032016969500e+15,1.070004649999996005e+01,1.981497786426246188e+00,1.202617154470029170e+01
1.606471991909090750e+15,1.068004659999995987e+01,1.987224987973584156e+00,1.141919494295771820e+01
1.624904951801212000e+15,1.064004679999995950e+01,1.992502972333282552e+00,1.086696218324922469e+01
1.643337911693333250e+15,1.062004689999995932e+01,1.997616405979717236e+00,1.033625355400790546e+01
1.661770871585454500e+15,1.058004709999996074e+01,2.002364339847838348e+00,9.845776158483129592e+00
1.680203831477575750e+15,1.056004719999996055e+01,2.006716569957589957e+00,9.397949244730273932e+00
1.698636791369697000e+15,1.052004739999996019e+01,2.010788484103745333e+00,8.978097493944220631e+00
1.717069751261818000e+15,1.050004749999996001e+01,2.014671306854584731e+00,8.576534584680850060e+00
1.735502711153939250e+15,1.046004769999995965e+01,2.018203299337762324e+00,8.208431957660554446e+00
1.753935671046060500e+15,1.044004779999995947e+01,2.021407571719544549e+00,7.870448067931832270e+00
1.772368630938181750e+15,1.040004799999995910e+01,2.024462706593372907e+00,7.542198059650194075e+00
1.790801590830303000e+15,1.038004809999996070e+01,2.027246328646410856e+00,7.236075516115977990e+00
1.809234550722424250e+15,1.034004829999996034e+01,2.029753319151259117e+00,6.953706422601748649e+00
1.827667510614545250e+15,1.032004839999996015e+01,2.031993674408355322e+00,6.692053196077990762e+00
1.846100470506666500e+15,1.030004849999995997e+01,2.034114622550642792e+00,6.434188552502902780e+00
1.864533430398787750e+15,1.026004869999995961e+01,2.035992013584695393e+00,6.195867438171326569e+00
1.882966390290909000e+15,1.024004879999996120e+01,2.037619504454026842e+00,5.975205073289949986e+00
1.901399350183030250e+15,1.020004899999996084e+01,2.039058451424282215e+00,5.767808051310010953e+00
1.919832310075151500e+15,1.018004909999996066e+01,2.040348178974244142e+00,5.564493517501667874e+00
1.938265269967272500e+15,1.016004919999996048e+01,2.041445962192697028e+00,5.375574767975406232e+00
1.956698229859393750e+15,1.012004939999996189e+01,2.042352148301004533e+00,5.200179183851219911e+00
1.975131189751515000e+15,1.010004949999996171e+01,2.043085882955145927e+00,5.034707913012690383e+00
1.993564149643636250e+15,1.006004392760021915e+01,2.043686380065545816e+00,4.871608271784810817e+00
2.011997109535757500e+15,1.004004979999996117e+01,2.044125026527582101e+00,4.719707107305197269e+00
2.030430069427878750e+15,1.002004989999996099e+01,2.044399758358164121e+00,4.578190627994678685e+00
2.048863029320000000e+15,9.980050099999962399e+00,2.044536910975621957e+00,4.445264551647547080e+00
