rhoc,R,M,Lambda
1.966222222222222250e+15,1.018004909999996066e+01,2.261638606202510449e+00,2.050577853148102481e+00
1.997898989898989750e+15,1.014004929999996030e+01,2.258292592761766748e+00,1.966105522365405367e+00
2.029575757575757500e+15,1.010004949999996171e+01,2.254138453152413568e+00,1.879097923143352666e+00
2.061252525252525250e+15,1.004004979999996117e+01,2.249339788246865535e+00,1.794839200765077303e+00
2.092929292929292750e+15,9.979664941515737908e+00,2.244392568010395550e+00,1.720901907048286050e+00
2.124606060606060500e+15,9.940050299999962036e+00,2.239322600088125892e+00,1.655665584966631076e+00
2.156282828282828250e+15,9.900050499999961673e+00,2.234201109045188982e+00,1.597829226895866706e+00
2.187959595959596000e+15,9.860050699999963086e+00,2.229044390142069343e+00,1.546275208482750907e+00
2.219636363636363500e+15,9.820050899999962724e+00,2.223878765788275924e+00,1.500099146458622190e+00
2.251313131313131250e+15,9.780051099999962361e+00,2.218739287393826753e+00,1.458569064801159776e+00
2.282989898989899000e+15,9.719377618192444501e+00,2.212615822738839277e+00,1.414353087900406258e+00
2.314666666666666500e+15,9.680051599999963230e+00,2.206040909332402489e+00,1.371751585173239807e+00
2.346343434343434000e+15,9.640051799999962867e+00,2.199560023372453710e+00,1.333814302911600524e+00
2.378020202020202000e+15,9.600051999999964281e+00,2.193168525467301677e+00,1.300003358642682905e+00
2.409696969696970000e+15,9.560052199999963918e+00,2.186907746820262677e+00,1.269693143255024692e+00
2.441373737373737000e+15,9.515113415693990717e+00,2.180740942107441072e+00,1.242345297817465832e+00
2.473050505050505000e+15,9.479823851313554428e+00,2.174706221597042965e+00,1.217673913229779359e+00
2.504727272727272500e+15,9.460052699999964787e+00,2.168783483667795497e+00,1.195379573962017439e+00
2.536404040404040500e+15,9.420052899999964424e+00,2.162981513979117310e+00,1.175134133957656424e+00
2.568080808080808000e+15,9.377347849967939908e+00,2.156056377297314253e+00,1.152892875835284325e+00
2.599757575757575500e+15,9.340053299999965475e+00,2.148929779094181480e+00,1.131847155778863412e+00
2.631434343434343500e+15,9.320053399999965293e+00,2.142003583037180192e+00,1.112992858469573410e+00
2.663111111111111000e+15,9.280053599999964931e+00,2.135266633531873293e+00,1.096106059757222084e+00
2.694787878787878500e+15,9.239408527578229169e+00,2.128707187017552904e+00,1.080907603765792979e+00
2.726464646464646500e+15,9.220053899999964386e+00,2.122331618502176109e+00,1.067305541289742976e+00
2.758141414141414000e+15,9.180036795898447011e+00,2.116134742599689922e+00,1.054940206970875982e+00
2.789818181818181500e+15,9.160054199999965618e+00,2.110104216608120087e+00,1.043840774131330695e+00
2.821494949494949500e+15,9.140054299999965437e+00,2.104245724211933233e+00,1.033724476888250088e+00
2.853171717171717000e+15,9.120054399999965256e+00,2.098524837854963909e+00,1.024591794721045446e+00
2.884848484848485000e+15,9.080054599999966669e+00,2.091792394880445105e+00,1.014686466756611782e+00
2.916525252525252500e+15,9.060054699999966488e+00,2.084864287894878210e+00,1.005380630871904435e+00
2.948202020202020000e+15,9.020054899999966125e+00,2.078166692937755577e+00,9.971764238893252585e-01
2.979878787878788000e+15,9.000054999999965943e+00,2.071681059315859663e+00,9.898669518032573444e-01
3.011555555555555500e+15,8.980055099999965762e+00,2.065431674344200719e+00,9.834798567787508272e-01
3.043232323232323000e+15,8.936675248952152373e+00,2.059351903042677456e+00,9.778255964090012409e-01
3.074909090909091000e+15,8.913454841410823448e+00,2.053460076516534283e+00,9.729108440223015464e-01
3.106585858585858500e+15,8.900055499999966813e+00,2.047766718456982105e+00,9.686344995773944477e-01
3.138262626262626000e+15,8.880055599999966631e+00,2.042230591471010381e+00,9.647973583297451139e-01
3.169939393939394000e+15,8.860055699999966450e+00,2.036863828352358574e+00,9.615418154077582935e-01
3.201616161616161500e+15,8.840055799999966268e+00,2.031661044363838542e+00,9.587429776448006535e-01
3.233292929292929000e+15,8.820055899999967863e+00,2.025890305574010952e+00,9.560738891639833925e-01
3.264969696969697000e+15,8.800055999999967682e+00,2.019590164250945730e+00,9.536402318985796045e-01
