rhoc,R,M,Lambda
4.281829898444444375e+14,1.458002709999994195e+01,1.258715172538229066e+00,2.218330054712083438e+03
4.374640348373737500e+14,1.460002699999994213e+01,1.310039617087638275e+00,1.796400476904512516e+03
4.467450798303030000e+14,1.462002689999994054e+01,1.361328444623512990e+00,1.462597632147711238e+03
4.560261248232323125e+14,1.464002679999994072e+01,1.412689203202345256e+00,1.196196626414106731e+03
4.653071698161616250e+14,1.466002669999994090e+01,1.463307344876377591e+00,9.852774740877382555e+02
4.745882148090908750e+14,1.468002659999994108e+01,1.513005740633092566e+00,8.174084905257780065e+02
4.838692598020201875e+14,1.470002649999994127e+01,1.562721102857118627e+00,6.803107284688298932e+02
4.931503047949495000e+14,1.470002649999994127e+01,1.611636019536414333e+00,5.695011269178946804e+02
5.024313497878787500e+14,1.472002639999994145e+01,1.659261551960677927e+00,4.801593641381965654e+02
5.117123947808080625e+14,1.472002639999994145e+01,1.706514338307090206e+00,4.062154565567099098e+02
5.209934397737373750e+14,1.472002639999994145e+01,1.752807492258016797e+00,3.454204886000784995e+02
5.302744847666666875e+14,1.474002629999993985e+01,1.797500882835746383e+00,2.958284119560447607e+02
5.395555297595959375e+14,1.474002629999993985e+01,1.842001314787593547e+00,2.538059141206023810e+02
5.488365747525252500e+14,1.474002629999993985e+01,1.884914875080392793e+00,2.191483723113329347e+02
5.581176197454545625e+14,1.474002629999993985e+01,1.926618122090369090e+00,1.901337992651837396e+02
5.673986647383837500e+14,1.472002639999994145e+01,1.967530085622109626e+00,1.654830858072970443e+02
5.766797097313131250e+14,1.472002639999994145e+01,2.006488109391225905e+00,1.450284903093733249e+02
5.859607547242425000e+14,1.472002639999994145e+01,2.045216856128996952e+00,1.272137022458503282e+02
5.952417997171717500e+14,1.470002649999994127e+01,2.081900443850354332e+00,1.123596267785845413e+02
6.045228447101010000e+14,1.470002649999994127e+01,2.117914401976570105e+00,9.943147352895437052e+01
6.138038897030302500e+14,1.468002659999994108e+01,2.152203094984863174e+00,8.847428997731901745e+01
6.230849346959596250e+14,1.468002659999994108e+01,2.185615842973995360e+00,7.892501688216700018e+01
6.323659796888888750e+14,1.466002669999994090e+01,2.217448848640074299e+00,7.075156597022511562e+01
6.416470246818182500e+14,1.464002679999994072e+01,2.248356703123313594e+00,6.358160555307714645e+01
6.509280696747475000e+14,1.462002689999994054e+01,2.277712298893999066e+00,5.739900143823335554e+01
6.602091146676767500e+14,1.460002699999994213e+01,2.306215482187325971e+00,5.193251362502275725e+01
6.694901596606060000e+14,1.458002709999994195e+01,2.333116975803411375e+00,4.720530163662380119e+01
6.787712046535353750e+14,1.456002719999994177e+01,2.359344779528606217e+00,4.296689055958527348e+01
6.880522496464646250e+14,1.454002729999994159e+01,2.383875712531256408e+00,3.931666103714759686e+01
6.973332946393940000e+14,1.452002739999994141e+01,2.407876801591038340e+00,3.599623557401954344e+01
7.066143396323232500e+14,1.450002749999994123e+01,2.430378148025254870e+00,3.310287158311707856e+01
7.158953846252525000e+14,1.448002759999994105e+01,2.452026944102041028e+00,3.050570442425967599e+01
7.251764296181817500e+14,1.446002769999994264e+01,2.472615568503302441e+00,2.819129665682857677e+01
7.344574746111111250e+14,1.444002779999994246e+01,2.492001415181255286e+00,2.614134208692881955e+01
7.437385196040403750e+14,1.440002799999994210e+01,2.510783323539255374e+00,2.426437430614244661e+01
7.530195645969697500e+14,1.438002809999994192e+01,2.528332171961916064e+00,2.260888010990919383e+01
7.623006095898990000e+14,1.436002819999994173e+01,2.545133123034451827e+00,2.109751257526745150e+01
7.715816545828282500e+14,1.434002829999994333e+01,2.561093760779058925e+00,1.973160023104806626e+01
7.808626995757575000e+14,1.430002849999994297e+01,2.575959385014951142e+00,1.851357517626624372e+01
7.901437445686868750e+14,1.428002859999994278e+01,2.590364351317497427e+00,1.738391100565470992e+01
7.994247895616161250e+14,1.426002869999994260e+01,2.603836213358258433e+00,1.636477992628421063e+01
8.087058345545455000e+14,1.422002889999994224e+01,2.616418651308385801e+00,1.544811017173375589e+01
8.179868795474747500e+14,1.420002899999994384e+01,2.628580494479664242e+00,1.459021024828386892e+01
8.272679245404040000e+14,1.418002909999994365e+01,2.639916745026484879e+00,1.381698591186944469e+01
