rhoc,R,M,Lambda
2.702642573265455000e+15,7.780061099999971752e+00,1.828024410099557961e+00,1.067252867886273826e+00
2.723184992850909000e+15,7.780061099999971752e+00,1.829550300140708741e+00,1.045570358217190243e+00
2.743727412436364000e+15,7.760061199999971571e+00,1.830898902626645341e+00,1.025084840414351994e+00
2.764269832021818000e+15,7.760061199999971571e+00,1.832082182469832787e+00,1.005704911162337734e+00
2.784812251607273000e+15,7.740061299999972277e+00,1.833114167501484593e+00,9.873364793311429910e-01
2.805354671192727500e+15,7.740061299999972277e+00,1.834001956082035756e+00,9.699187891489839952e-01
2.825897090778182000e+15,7.740061299999972277e+00,1.834757547865325300e+00,9.533741476796631087e-01
2.846439510363636500e+15,7.720061399999972096e+00,1.835390578029526099e+00,9.376399853838300880e-01
2.866981929949091000e+15,7.720061399999972096e+00,1.835905954580225208e+00,9.226723163524247484e-01
2.887524349534545500e+15,7.700061499999971915e+00,1.836313016701184075e+00,9.084120951518223075e-01
2.908066769120000000e+15,7.700061499999971915e+00,1.836618420358370862e+00,8.948135831037500321e-01
2.928609188705455000e+15,7.680061599999972621e+00,1.836828072847239923e+00,8.818385024321777621e-01
2.949151608290909000e+15,7.680061599999972621e+00,1.836949046934987839e+00,8.694412413230969694e-01
2.969694027876364000e+15,7.680061599999972621e+00,1.836989491959603482e+00,8.575836698097730748e-01
2.990236447461818000e+15,7.660061699999972440e+00,1.836949909947076298e+00,8.462402865747731262e-01
3.010778867047273000e+15,7.660061699999972440e+00,1.836837674823955879e+00,8.353784948579773273e-01
3.031321286632727500e+15,7.640061799999972258e+00,1.836656975324798990e+00,8.249682942196512325e-01
3.051863706218182000e+15,7.640061799999972258e+00,1.836412100833722638e+00,8.149863034395755657e-01
3.072406125803636500e+15,7.640061799999972258e+00,1.836104639516481285e+00,8.054113093402337498e-01
3.092948545389091000e+15,7.620061899999972965e+00,1.835744438683874602e+00,7.962069773620898960e-01
3.113490964974545500e+15,7.620061899999972965e+00,1.835329477716971747e+00,7.873667871104310656e-01
3.134033384560000000e+15,7.600061999999972784e+00,1.834864306841471837e+00,7.788682140323828218e-01
3.154575804145455000e+15,7.600061999999972784e+00,1.834354447362251950e+00,7.706845111242652813e-01
3.175118223730909000e+15,7.600061999999972784e+00,1.833799710896956814e+00,7.628101990771654073e-01
3.195660643316364000e+15,7.580062099999972602e+00,1.833203828445316264e+00,7.552256900000080542e-01
3.216203062901818000e+15,7.580062099999972602e+00,1.832569485351493110e+00,7.479162185125587392e-01
3.236745482487273000e+15,7.560062199999973309e+00,1.831861935735908498e+00,7.405007784707344776e-01
3.257287902072727500e+15,7.560062199999973309e+00,1.830989759429551000e+00,7.322239095788607433e-01
3.277830321658182000e+15,7.540062299999973128e+00,1.830072796615901165e+00,7.242920882808842054e-01
3.298372741243636500e+15,7.540062299999973128e+00,1.829111539832961375e+00,7.166918437711290446e-01
3.318915160829091000e+15,7.520062399999972946e+00,1.828112806771710730e+00,7.093990463602135588e-01
3.339457580414545500e+15,7.520062399999972946e+00,1.827072604617644869e+00,7.024083439029552567e-01
3.360000000000000000e+15,7.520062399999972946e+00,1.825999851215453607e+00,6.956926577924078536e-01
