rhoc,R,M,Lambda
1.132629872476060500e+15,1.208003959999995303e+01,2.327496557875743388e+00,1.048540725665674422e+01
1.145798421352525250e+15,1.204003979999995266e+01,2.338028838714827806e+00,9.866058702811756120e+00
1.158966970228990000e+15,1.202003989999995248e+01,2.347736112501552341e+00,9.310704445500659787e+00
1.172135519105454500e+15,1.200003999999995408e+01,2.356763446612518464e+00,8.806958172281589725e+00
1.185304067981919250e+15,1.198004009999995390e+01,2.365458695682048251e+00,8.331483762979464913e+00
1.198472616858384000e+15,1.194004029999995353e+01,2.373449208947329581e+00,7.902603224446110630e+00
1.211641165734848500e+15,1.192004039999995335e+01,2.380787553313348237e+00,7.513790619844646912e+00
1.224809714611313000e+15,1.190004049999995317e+01,2.387853734704776798e+00,7.143664122885319046e+00
1.237978263487777750e+15,1.186004069999995458e+01,2.394367577507600320e+00,6.805882793119042873e+00
1.251146812364242500e+15,1.184004079999995440e+01,2.400299260610172070e+00,6.498289991127799148e+00
1.264315361240707000e+15,1.182004089999995422e+01,2.405863474276563441e+00,6.210440950515629943e+00
1.277483910117171750e+15,1.178004109999995386e+01,2.411074557852076694e+00,5.940084375237732139e+00
1.290652458993636500e+15,1.176004119999995368e+01,2.415793639073322563e+00,5.692368528886611045e+00
1.303821007870101000e+15,1.174004129999995527e+01,2.420085269682543228e+00,5.465350647391397310e+00
1.316989556746565500e+15,1.170004149999995491e+01,2.424133966173791066e+00,5.247500070186745802e+00
1.330158105623030250e+15,1.168004159999995473e+01,2.427800120586399490e+00,5.045446834197338859e+00
1.343326654499495000e+15,1.166004169999995455e+01,2.431094411502056740e+00,4.859236408073233093e+00
1.356495203375959500e+15,1.164004179999995436e+01,2.434036300092943694e+00,4.687631012866046554e+00
1.369663752252424250e+15,1.159850086709428574e+01,2.436769024227845915e+00,4.520184049089859712e+00
1.382832301128889000e+15,1.158004209999995560e+01,2.439193694732294748e+00,4.365563994175255758e+00
1.396000850005353500e+15,1.156004219999995541e+01,2.441303421310643262e+00,4.222218344033760395e+00
1.409169398881818250e+15,1.154004229999995523e+01,2.443150126358546892e+00,4.089106931861081762e+00
1.422337947758282750e+15,1.149883966696788384e+01,2.444798463148737167e+00,3.959764547821742475e+00
1.435506496634747500e+15,1.148004259999995647e+01,2.446192912317180834e+00,3.838847177449284054e+00
1.448675045511212000e+15,1.146004269999995628e+01,2.447357783988601820e+00,3.726404241194885003e+00
1.461843594387676750e+15,1.144004279999995610e+01,2.448296977329846413e+00,3.621199350776092007e+00
1.475012143264141500e+15,1.142004289999995592e+01,2.449051678411945154e+00,3.520272102379031764e+00
1.488180692140606000e+15,1.138004309999995556e+01,2.449609751044730999e+00,3.424164236763385105e+00
1.501349241017070750e+15,1.136004319999995715e+01,2.449989364994943575e+00,3.334151040363290797e+00
1.514517789893535250e+15,1.134004329999995697e+01,2.450189875014720631e+00,3.250126498537992958e+00
