rhoc,R,M,Lambda
2.240000000000000000e+14,1.634001829999993305e+01,2.406527567585477201e-01,3.442199180308490992e+06
2.556767676767676875e+14,1.450002749999994123e+01,3.958831317205597222e-01,4.310889110887880670e+05
2.873535353535353750e+14,1.420002899999994384e+01,5.972662355110255339e-01,7.645693728669028496e+04
3.190303030303030000e+14,1.440002799999994210e+01,8.543730279297520047e-01,1.607665340931104947e+04
3.507070707070706875e+14,1.472002639999994145e+01,1.147067889205518609e+00,4.171497305087097629e+03
3.823838383838383750e+14,1.506002469999993920e+01,1.459360842202874320e+00,1.291968890780296078e+03
4.140606060606060625e+14,1.534002329999993819e+01,1.773718378037507426e+00,4.662346680785904596e+02
4.457373737373737500e+14,1.556002219999993663e+01,2.072621207904165264e+00,1.932545129949286604e+02
4.774141414141413750e+14,1.572002139999993631e+01,2.363679716696946542e+00,8.574154314177400238e+01
5.090909090909090625e+14,1.576002119999993667e+01,2.445541780954468614e+00,6.850777822284730689e+01
5.407676767676767500e+14,1.576002119999993667e+01,2.462637242107208913e+00,6.527568800139087557e+01
5.724444444444445000e+14,1.576002119999993667e+01,2.475825278992615175e+00,6.276543387035054877e+01
6.041212121212121250e+14,1.574002129999993649e+01,2.485823831834520714e+00,6.078321310351776674e+01
6.357979797979797500e+14,1.574002129999993649e+01,2.493258402161637743e+00,5.919760837791862684e+01
6.674747474747475000e+14,1.574002129999993649e+01,2.498610628124377619e+00,5.791866704683420863e+01
6.991515151515151250e+14,1.572002139999993631e+01,2.502255706259309154e+00,5.687976435885580884e+01
7.308282828282827500e+14,1.572002139999993631e+01,2.504500966715927479e+00,5.603328139789151408e+01
7.625050505050505000e+14,1.570002149999993613e+01,2.505586345505822266e+00,5.534124108338545511e+01
7.941818181818181250e+14,1.568002159999993594e+01,2.505716567121844207e+00,5.477697647134539238e+01
8.258585858585858750e+14,1.566002169999993576e+01,2.505061387029913877e+00,5.432066720766222545e+01
8.575353535353535000e+14,1.566002169999993576e+01,2.503750439651325710e+00,5.394939057536365112e+01
8.892121212121212500e+14,1.564002179999993736e+01,2.501890372676836449e+00,5.365357358929892939e+01
9.208888888888888750e+14,1.562002189999993718e+01,2.499576830857572762e+00,5.342210125258976916e+01
9.525656565656565000e+14,1.560002199999993699e+01,2.496874073687755491e+00,5.324729112301290712e+01
9.842424242424242500e+14,1.560002199999993699e+01,2.493861232593412414e+00,5.311370801728362068e+01
1.015919191919191875e+15,1.558002209999993681e+01,2.490592412814609080e+00,5.302553894356149300e+01
1.047595959595959625e+15,1.556002219999993663e+01,2.487111985434536265e+00,5.296901893782766990e+01
1.079272727272727250e+15,1.548002259999993768e+01,2.468115151800609031e+00,5.290796637514925038e+01
1.110949494949494875e+15,1.532002339999993801e+01,2.431235112543311594e+00,5.257959637807866926e+01
1.142626262626262500e+15,1.514002429999993815e+01,2.395726017495408033e+00,5.172163736764521502e+01
1.174303030303030250e+15,1.494002529999993989e+01,2.361062075641014335e+00,5.028812340506466683e+01
1.205979797979798000e+15,1.472002639999994145e+01,2.323913237918150188e+00,4.798479317213006112e+01
1.237656565656565500e+15,1.450002749999994123e+01,2.292584121281368237e+00,4.530719883210108634e+01
1.269333333333333250e+15,1.430002849999994297e+01,2.266328049649554810e+00,4.247659054999287065e+01
1.301010101010101000e+15,1.406002969999994434e+01,2.240140747169908852e+00,3.904942472429549838e+01
1.332686868686868500e+15,1.384003079999994412e+01,2.217165214802655271e+00,3.543806909982594533e+01
1.364363636363636250e+15,1.362003189999994568e+01,2.198974767064037383e+00,3.208879707214880028e+01
1.396040404040404000e+15,1.342003289999994742e+01,2.184513811905146152e+00,2.906091965132681665e+01
1.427717171717171750e+15,1.320003399999994720e+01,2.170636005514083866e+00,2.578333117817025766e+01
1.459393939393939250e+15,1.298003509999994876e+01,2.159241184704135730e+00,2.274373005437192319e+01
1.491070707070707000e+15,1.280003599999994890e+01,2.150718006023295992e+00,2.015986390523235627e+01
1.522747474747474750e+15,1.262003689999995082e+01,2.144227606715577661e+00,1.797364627579913687e+01
1.554424242424242500e+15,1.244003779999995096e+01,2.138667572315735121e+00,1.591326317092480380e+01
1.586101010101010000e+15,1.226003869999995288e+01,2.133799293719703005e+00,1.391159955578897822e+01
1.617777777777777750e+15,1.208003959999995303e+01,2.130254691121225452e+00,1.227200251961149746e+01
1.649454545454545500e+15,1.194004029999995353e+01,2.127550748575140371e+00,1.092189599738371797e+01
1.681131313131313000e+15,1.180004099999995404e+01,2.125426912953304104e+00,9.801645766106688029e+00
1.712808080808080750e+15,1.164004179999995436e+01,2.123319014753367373e+00,8.691053937173869315e+00
1.744484848484848500e+15,1.150004249999995665e+01,2.121392620602919443e+00,7.697996118254534004e+00
1.776161616161616000e+15,1.136004319999995715e+01,2.119682672608828256e+00,6.887581854370147028e+00
1.807838383838383750e+15,1.124004379999995784e+01,2.118101314731998031e+00,6.219403103107645769e+00
1.839515151515151500e+15,1.114004429999995693e+01,2.116506436473620134e+00,5.662154860766218434e+00
1.871191919191919250e+15,1.102004489999995762e+01,2.114728150635410753e+00,5.157280726290149886e+00
1.902868686868686750e+15,1.092004539999995849e+01,2.112650332315780144e+00,4.693407801800214330e+00
1.934545454545454500e+15,1.082004589999995936e+01,2.110452803757123519e+00,4.306997801541920801e+00
1.966222222222222250e+15,1.072004639999996023e+01,2.108120033333980459e+00,3.981079441334511859e+00
1.997898989898989750e+15,1.064004679999995950e+01,2.105653930094283588e+00,3.704086804171220937e+00
2.029575757575757500e+15,1.056004719999996055e+01,2.103040404854862988e+00,3.466331983695001728e+00
2.061252525252525250e+15,1.050004749999996001e+01,2.100313610931457742e+00,3.260739950801261333e+00
2.092929292929292750e+15,1.042004789999995928e+01,2.097488213468208240e+00,3.083914784653706054e+00
2.124606060606060500e+15,1.036004819999996052e+01,2.094540791123793877e+00,2.929772229632854774e+00
2.156282828282828250e+15,1.030004849999995997e+01,2.091470291244215129e+00,2.794913315074702531e+00
2.187959595959596000e+15,1.026004869999995961e+01,2.088279414061074313e+00,2.675988884219684394e+00
2.219636363636363500e+15,1.020004899999996084e+01,2.084980095002078038e+00,2.570748027364714083e+00
2.251313131313131250e+15,1.016004919999996048e+01,2.081615756264309169e+00,2.476978072739078218e+00
2.282989898989899000e+15,1.012004939999996189e+01,2.078181235046451469e+00,2.393107909750187723e+00
2.314666666666666500e+15,1.008004959999996153e+01,2.074705067817862236e+00,2.317847988905556100e+00
2.346343434343434000e+15,1.002004989999996099e+01,2.071166580691793158e+00,2.250019543043509707e+00
2.378020202020202000e+15,9.980050099999962399e+00,2.066748754397536914e+00,2.174865182189033241e+00
2.409696969696970000e+15,9.940050299999962036e+00,2.062187846932470592e+00,2.106033100880434272e+00
2.441373737373737000e+15,9.900050499999961673e+00,2.057610386466504071e+00,2.044656409000834341e+00
2.473050505050505000e+15,9.860050699999963086e+00,2.053040715146311257e+00,1.989683257852074671e+00
2.504727272727272500e+15,9.820050899999962724e+00,2.048483586250731125e+00,1.940119109679979470e+00
