rhoc,R,M,Lambda
1.269333333333333250e+15,1.220003899999995234e+01,1.295985473585820724e+00,5.774204982436093587e+02
1.301010101010101000e+15,1.204003979999995266e+01,1.297369601444589460e+00,5.120999400600076115e+02
1.332686868686868500e+15,1.186004069999995458e+01,1.302375231120675325e+00,4.385124766750628282e+02
1.364363636363636250e+15,1.170004149999995491e+01,1.310749089908748388e+00,3.713251490605455274e+02
1.396040404040404000e+15,1.154004229999995523e+01,1.321276880475739546e+00,3.149477100151210038e+02
1.427717171717171750e+15,1.140004299999995574e+01,1.333234485395175639e+00,2.682900885867593388e+02
1.459393939393939250e+15,1.124004379999995784e+01,1.349304440766899704e+00,2.214104606330337219e+02
1.491070707070707000e+15,1.110004449999995835e+01,1.367338646858459628e+00,1.821794089400914913e+02
1.522747474747474750e+15,1.096004519999995885e+01,1.385723236459835306e+00,1.514894327671673864e+02
1.554424242424242500e+15,1.086004569999995795e+01,1.404002244209633377e+00,1.273831562620389377e+02
1.586101010101010000e+15,1.074004629999995863e+01,1.423765210908754408e+00,1.064277771992391877e+02
1.617777777777777750e+15,1.060004699999995914e+01,1.446610228429153988e+00,8.718448006769048675e+01
1.649454545454545500e+15,1.050004749999996001e+01,1.468509842199387849e+00,7.248057320497204614e+01
1.681131313131313000e+15,1.040004799999995910e+01,1.489280292773310421e+00,6.110071449850120473e+01
1.712808080808080750e+15,1.030004849999995997e+01,1.508825697700452384e+00,5.216858286961006286e+01
1.744484848484848500e+15,1.022004889999996102e+01,1.529954308987675260e+00,4.406191848093551044e+01
1.776161616161616000e+15,1.012004939999996189e+01,1.552386535630344122e+00,3.690094153653486586e+01
1.807838383838383750e+15,1.002004989999996099e+01,1.573096243343029332e+00,3.135747981619815761e+01
1.839515151515151500e+15,9.940050299999962036e+00,1.592179331614916205e+00,2.699800739382893511e+01
1.871191919191919250e+15,9.880050599999961491e+00,1.609707647850139312e+00,2.351870589129101319e+01
1.902868686868686750e+15,9.800050999999962542e+00,1.626040558315603679e+00,2.066230849595059027e+01
1.934545454545454500e+15,9.740051299999961998e+00,1.642062097176392399e+00,1.817124422500934244e+01
1.966222222222222250e+15,9.680051599999963230e+00,1.656567382490178764e+00,1.614145644172742067e+01
1.997898989898989750e+15,9.620051899999962686e+00,1.669728061998021040e+00,1.446860038535005089e+01
2.029575757575757500e+15,9.560052199999963918e+00,1.681634608111093776e+00,1.307346475768199667e+01
2.061252525252525250e+15,9.520052399999963555e+00,1.692405184030426168e+00,1.189782161601186772e+01
2.092929292929292750e+15,9.460052699999964787e+00,1.702156369892560805e+00,1.089775189842046643e+01
2.124606060606060500e+15,9.420052899999964424e+00,1.711057955487302440e+00,1.003348333382290747e+01
2.156282828282828250e+15,9.380053099999964061e+00,1.719581856037831313e+00,9.241641105124834610e+00
2.187959595959596000e+15,9.340053299999965475e+00,1.727193413314956238e+00,8.560361920519007128e+00
2.219636363636363500e+15,9.300053499999965112e+00,1.733995567232332391e+00,7.969883837900068713e+00
2.251313131313131250e+15,9.260053699999964749e+00,1.740056039922494024e+00,7.453722696452456553e+00
2.282989898989899000e+15,9.220053899999964386e+00,1.745450040480244880e+00,6.999878584430250683e+00
2.314666666666666500e+15,9.180054099999965800e+00,1.750249459698264731e+00,6.598739328352541733e+00
2.346343434343434000e+15,9.140054299999965437e+00,1.754489365211474361e+00,6.241869960190870259e+00
2.378020202020202000e+15,9.120054399999965256e+00,1.758238382056278137e+00,5.923506794710553081e+00
2.409696969696970000e+15,9.080054599999966669e+00,1.761536406742769900e+00,5.637255736399829686e+00
2.441373737373737000e+15,9.040054799999966306e+00,1.764863784817767511e+00,5.339607082123961845e+00
2.473050505050505000e+15,9.000054999999965943e+00,1.767972467442896711e+00,5.049955044989321351e+00
2.504727272727272500e+15,8.980055099999965762e+00,1.770598593740446036e+00,4.791640434221582368e+00
2.536404040404040500e+15,8.940055299999967175e+00,1.772792802147735713e+00,4.560464668193271898e+00
2.568080808080808000e+15,8.900055499999966813e+00,1.774598241557495903e+00,4.352200810913910090e+00
2.599757575757575500e+15,8.880055599999966631e+00,1.776060590640983650e+00,4.164346857974687843e+00
2.631434343434343500e+15,8.840055799999966268e+00,1.777213595190798134e+00,3.994015265068052933e+00
2.663111111111111000e+15,8.820055899999967863e+00,1.778098141106255525e+00,3.839062128565567278e+00
2.694787878787878500e+15,8.780056099999967500e+00,1.778724251857088268e+00,3.697430807290848609e+00
2.726464646464646500e+15,8.760056199999967319e+00,1.779126095066063229e+00,3.568039730224437101e+00
2.758141414141414000e+15,8.719361967502644362e+00,1.779317704056834870e+00,3.448856874194327293e+00
2.789818181818181500e+15,8.700056499999966775e+00,1.779325695508289895e+00,3.318399780059468007e+00
2.821494949494949500e+15,8.660056699999968188e+00,1.779079429473786167e+00,3.192479654891387852e+00
2.853171717171717000e+15,8.640056799999968007e+00,1.778619701068900216e+00,3.077922153236066549e+00
2.884848484848485000e+15,8.600056999999967644e+00,1.777972350804897461e+00,2.972873150885416038e+00
2.916525252525252500e+15,8.580057099999967463e+00,1.777154660039131917e+00,2.876675132348579300e+00
2.948202020202020000e+15,8.538044139177234371e+00,1.776194941678287842e+00,2.788363345177772956e+00
2.979878787878788000e+15,8.520057399999968695e+00,1.775096957455466473e+00,2.706760719705921581e+00
3.011555555555555500e+15,8.500057499999968513e+00,1.773890225566254752e+00,2.631469246057628553e+00
3.043232323232323000e+15,8.459356626215656760e+00,1.772585753291757493e+00,2.561687668861711842e+00
3.074909090909091000e+15,8.440057799999967969e+00,1.771186270031422483e+00,2.496822280191622223e+00
3.106585858585858500e+15,8.420057899999969564e+00,1.769711475493857211e+00,2.436599296934327530e+00
3.138262626262626000e+15,8.400057999999969383e+00,1.768159345844122710e+00,2.380477071367701480e+00
3.169939393939394000e+15,8.380058099999969201e+00,1.766406854617462052e+00,2.323652930617281065e+00
3.201616161616161500e+15,8.340058299999968838e+00,1.764283937179897510e+00,2.262120540454038320e+00
3.233292929292929000e+15,8.320058399999968657e+00,1.762077965086258802e+00,2.205283783995231062e+00
3.264969696969697000e+15,8.300058499999970252e+00,1.759826970790373313e+00,2.152532232613697527e+00
3.296646464646464500e+15,8.257888924601687108e+00,1.757524408802751958e+00,2.103572107396260993e+00
3.328323232323232000e+15,8.240058799999969708e+00,1.755182609195542698e+00,2.058043866225853780e+00
3.360000000000000000e+15,8.220058899999969526e+00,1.752809691505973655e+00,2.015602577310483312e+00
