rhoc,R,M,Lambda
224000000000000.0,14.220028899999942,0.3953560307414277,625349.5105002612
240604667247349.8,14.160029199999943,0.4533961320147036,342044.4484672954
257209334494699.62,14.140029299999943,0.5113393189034461,199235.08978154615
273814001742049.44,14.140029299999943,0.5689543236982827,122098.38039319661
290418668989399.25,14.160029199999943,0.6260999421191545,78008.5555606779
307023336236749.06,14.180029099999944,0.6825042411923145,51667.75326619996
323628003484098.9,14.200028999999944,0.7380461730518457,35286.737769334795
340232670731448.75,14.200028999999944,0.7926824415021686,24736.76308909053
356837337978798.5,14.220028899999942,0.8463067100097463,17746.239509236664
373442005226148.4,14.220028899999942,0.8988330321220109,12994.82611779014
390046672473498.1,14.240028799999942,0.9501757281636182,9692.101729845723
406651339720848.0,14.240028799999942,1.0003953782797435,7343.720031267243
423256006968197.8,14.240028799999942,1.0493414987343361,5649.651326330135
439860674215547.6,14.220028899999942,1.0971534374909873,4400.8966955424885
456465341462897.44,14.220028899999942,1.143718420948955,3470.087767083222
473070008710247.25,14.200028999999944,1.1890473958615615,2766.673498854786
489674675957597.06,14.200028999999944,1.2331364251675996,2227.7254274654697
506279343204946.9,14.180029099999944,1.2760225957938254,1810.4754190434755
522884010452296.7,14.160029199999943,1.3176882100769076,1483.878791254062
539488677699646.5,14.140029299999943,1.3581453216698478,1225.835864924129
556093344946996.3,14.100029499999943,1.3973740154192238,1020.166029963917
572698012194346.1,14.080029599999945,1.4353888832262303,855.0695853747271
589302679441696.0,14.040029799999944,1.4722490375397115,721.1395027861842
605907346689045.8,14.020029899999944,1.507979741672623,611.8265259588946
622512013936395.6,13.980030099999944,1.5424834809511854,522.1866822666991
639116681183745.5,13.940030299999945,1.5759002007092828,447.986378434659
655721348431095.2,13.920030399999945,1.6081760859194791,386.32583004935395
672326015678445.0,13.880030599999944,1.6393348878709306,334.761126906178
688930682925794.9,13.840030799999944,1.6694340911773724,291.4031760740921
705535350173144.8,13.800030999999946,1.6984446746570478,254.77672859616922
722140017420494.5,13.760031199999945,1.7263710241812702,223.72010916282397
738744684667844.2,13.720031399999945,1.753359090041448,197.15319319553947
755349351915194.1,13.660031699999946,1.7792540497931522,174.45191132712606
771954019162544.0,13.620031899999946,1.8041415204670856,154.94184056547775
788558686409893.8,13.580032099999945,1.8281586084371348,138.03377272999865
805163353657243.6,13.540032299999947,1.8511862986082506,123.41463269613901
821768020904593.4,13.500032499999946,1.8732555373190403,110.70294563113096
838372688151943.2,13.440032799999948,1.8943973772876461,99.6285308231923
854977355399293.0,13.400032999999947,1.9147281374819383,89.8862035987008
871582022646642.9,13.360033199999947,1.9341949111599381,81.33612481464397
888186689893992.6,13.300033499999948,1.952817363608733,73.80843353423543
904791357141342.5,13.260033699999948,1.9706140339670308,67.15606172744687
921396024388692.2,13.220033899999947,1.9876188172970033,61.25960463159502
938000691636042.1,13.160034199999949,2.0038448427753845,56.01876963980374
954605358883391.9,13.120034399999948,2.019366529787503,51.34921811216371
971210026130741.8,13.060034699999948,2.034116136858259,47.17410157916118
987814693378091.5,13.02003489999995,2.048184779632069,43.435421087717145
1004419360625441.4,12.980035099999949,2.06159097357735,40.07812484621361
1021024027872791.2,12.92003539999995,2.0743167200032664,37.059636329474614
1037628695120141.0,12.88003559999995,2.0864158523198513,34.334723454772465
1054233362367490.9,12.84003579999995,2.0979008930430476,31.871876161591842
1070838029614840.6,12.78003609999995,2.108774121048022,29.64350489724018
1087442696862190.5,12.74003629999995,2.119077394550711,27.62048359499989
1104047364109540.2,12.70003649999995,2.1288153681445676,25.781805337746324
1120652031356890.1,12.640036799999951,2.1380051993415408,24.10717624602554
1137256698604240.0,12.60003699999995,2.1466876483645283,22.578307346471384
1153861365851589.8,12.56003719999995,2.1548417543225526,21.18233756007116
1170466033098939.5,12.500037499999952,2.1625386912676157,19.903344020284266
1187070700346289.5,12.460037699999951,2.16977238188586,18.726816052292293
1203675367593639.0,12.42003789999995,2.1765621077936737,17.6456431638683
1220280034840989.0,12.380038099999952,2.1828945416856853,16.652203888330213
1236884702088338.8,12.320038399999952,2.1887986446206025,15.737705704736145
1253489369335688.5,12.280038599999951,2.1943102586350625,14.895276769137933
1270094036583038.5,12.240038799999953,2.199447593110994,14.11411742286985
1286698703830388.2,12.200038999999952,2.204205626104289,13.389731919242642
1303303371077738.0,12.160039199999952,2.20860643799316,12.72056428451059
1319908038325088.0,12.100039499999953,2.2126463092255224,12.09884493496579
1336512705572437.8,12.060039699999953,2.216357873900825,11.52197781641167
1353117372819787.5,12.020039899999952,2.219758613607702,10.982822387175904
1369722040067137.2,11.980040099999954,2.2228536554854403,10.481857767952853
1386326707314487.2,11.940040299999954,2.2256370076866574,10.015199518412564
1402931374561837.0,11.900040499999953,2.228151139892253,9.57890556739339
1419536041809186.8,11.860040699999955,2.2303931899483276,9.169941945497072
1436140709056536.5,11.820040899999954,2.2323731263491218,8.78937729136697
1452745376303886.5,11.780041099999954,2.234073796607456,8.432393832975727
1469350043551236.2,11.740041299999955,2.2355668599523186,8.095170195146766
1485954710798586.0,11.700041499999955,2.2368165343244306,7.780839103734108
1502559378045935.8,11.660041699999955,2.2378467609503945,7.485836260416271
1519164045293285.8,11.620041899999956,2.2386534191867415,7.206412468824201
1535768712540635.5,11.580042099999956,2.2392756661387603,6.9447339316020855
1552373379787985.2,11.540042299999955,2.2396996366755935,6.698371562469887
1568978047035335.2,11.500042499999957,2.2399263920277463,6.465020970020447
1585582714282685.0,11.460042699999956,2.239980892440613,6.245637924450801
